Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,413,495,107600,605204,216428,119909
Russia,172,187,150255,730180,146176,37910
France,125,155,271283,1298480,110725,224980
United States,108,124,266436,1016790,107448,422067
United Kingdom,100,114,40563,236517,74421,19100
Italy,84,97,362045,748759,53256,52443
Austria,58,68,26978,141046,59714,9333
Spain,50,55,38843,139719,34405,25407
Poland,39,50,12003,63487,20189,9372
Belgium,32,44,20881,103553,25118,5021
Netherlands,39,44,39968,65836,49928,21343
Czech Republic,26,32,38285,184435,12548,15374
Ukraine,27,32,15240,53771,13612,2773
Canada,25,31,399710,1704947,21597,49548
Denmark,23,30,50027,138343,7508,15239
Sweden,22,29,12972,50476,9736,6320
Australia,21,28,8883,41157,13576,13708
Brazil,19,28,13920,81687,10107,6667
Japan,18,25,147729,396663,29375,14832
Belarus,19,23,2287,10511,9168,3297
Portugal,16,23,9099,38525,7142,3799
Finland,17,22,8021,33923,13344,1814
Switzerland,19,22,8761,26913,7830,3820
Argentina,13,17,18329,43923,5272,1240
Indonesia,10,17,8824,36049,7809,1469
Norway,10,16,5130,16795,8036,391
China,9,13,11013,63331,5524,9964
India,10,13,15769,63903,5323,14489
Philippines,10,13,13799,40305,4201,1101
Ireland,8,11,1712,7504,2289,333
Romania,7,11,1206,4577,1566,386
Chile,7,10,14979,54293,17219,18972
South Africa,6,10,4077,18971,2826,2492
Bulgaria,6,9,10667,56443,5451,6360
Hungary,7,9,1139,3649,2373,6176
Latvia,6,9,80588,225250,1889,1112
Slovakia,8,9,9683,24542,2159,2448
Thailand,7,9,5274,17515,2117,476
Turkey,5,9,13691,51410,3629,2676
Croatia,7,8,7333,21418,2915,11548
Greece,6,8,3353,12714,6961,9227
Haiti,4,8,431,1063,569,133
Israel,6,8,1022,4115,1832,3567
Taiwan,4,8,2955,11138,2168,805
Bosnia and Herzegovina,4,7,2327,6967,670,315
Mexico,6,7,1560,6496,2667,449
Colombia,4,6,1380,3515,666,109
Estonia,5,6,904,4173,5924,626
Georgia,3,6,149,427,741,96
Lithuania,4,6,2216,5465,1165,281
Malaysia,3,6,2027,5590,2952,1979
New Zealand,5,6,2110,5359,2117,346
Slovenia,3,6,1919,6237,751,113
Afghanistan,3,5,2434,5542,2236,2424
Algeria,3,5,7537,15910,1467,1058
Ecuador,3,5,743,2042,315,1099
Egypt,2,5,874,1731,561,13
Luxembourg,3,5,434,1026,554,64
Moldova,3,5,3634,6675,701,246
Morocco,3,5,10470,42455,4677,28084
Peru,3,5,86355,242650,2119,85055
Serbia,3,5,326,759,406,91
Uzbekistan,4,5,2724,14181,2093,1381
Vietnam,2,5,40589,96546,2203,9819
West Bank,3,5,1226,2056,4557,76
Bolivia,2,4,63502,68167,228,1137
Hong Kong,3,4,1957,2992,614,54
Kazakhstan,2,4,532,1527,814,159
Singapore,2,4,2419,5009,2830,657
South Korea,3,4,2135,2733,749,668
Costa Rica,2,3,187,483,62,9
Cyprus,1,3,73,136,112,17
Kenya,2,3,168,333,262,5
