Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,599,683,119011,780784,385914,102070
France,209,234,341032,1141890,173511,98348
United States,203,233,121980,596902,227079,124722
Russia,194,212,245704,893929,198352,57485
Italy,156,177,64361,280697,95375,17800
United Kingdom,120,129,41365,230440,72106,16013
Poland,108,117,70938,398763,127776,22974
Spain,82,99,41480,218415,40627,18503
Austria,73,82,38434,182247,39604,9056
Netherlands,54,72,33082,86210,29158,19058
Switzerland,56,64,22388,117446,28589,4909
Brazil,48,63,25183,144004,33643,39955
Ukraine,45,59,33453,152523,49021,5502
Canada,44,57,204321,717921,20603,19044
Czech Republic,50,55,13417,71483,23682,4642
Belgium,43,51,31273,114077,39964,12970
Sweden,38,47,19553,106541,16574,5630
Japan,41,46,23984,119539,46680,22831
Australia,37,42,37648,129692,18615,3224
Belarus,29,38,16400,81840,33750,5429
Indonesia,22,35,20529,71224,10350,7987
Finland,25,33,14489,61794,20579,4109
Norway,21,31,15669,56295,9792,3484
Portugal,22,30,20038,86285,9442,4909
China,23,29,23947,107473,19811,4400
India,22,29,17520,86486,36509,5104
Nepal,9,29,4760,11939,4090,2773
Argentina,23,28,6169,24619,13400,1350
Denmark,20,27,9799,32527,17987,5659
Hungary,18,25,7251,25893,5511,2409
Ireland,18,22,16678,79807,17873,103716
Greece,16,19,15311,54662,10033,3713
Romania,15,19,6185,29759,12533,1675
South Sudan,3,19,1079,1469,299,31
Mozambique,4,18,4430,10923,4176,234
Sri Lanka,6,18,31867,32879,889,763
Croatia,13,17,9210,40702,8318,1883
Slovakia,13,17,12903,23714,5133,1603
Turkey,10,16,8546,36311,5520,1933
Vietnam,6,16,6014,9055,3101,732
Mexico,10,15,7596,34164,7312,1532
Chile,9,14,13174,43385,6124,3707
Philippines,12,14,6198,21458,12160,852
Colombia,9,13,2627,9047,1424,1175
Malaysia,9,13,11353,39178,3374,3273
Taiwan,8,13,4907,19901,6779,925
Bulgaria,6,12,3422,7148,2758,305
Lithuania,9,12,9037,47114,8766,2171
Pakistan,8,12,26158,70596,3274,3998
Congo-Kinshasa,7,11,35393,136172,2951,1269
Kazakhstan,9,11,9367,41446,9927,2745
South Africa,6,11,8544,22471,8012,1041
Thailand,8,11,9644,46656,9523,2808
Estonia,8,10,8974,32771,3627,799
Slovenia,8,10,3135,12739,2918,421
South Korea,6,10,4247,12047,2669,868
Ecuador,6,9,2736,6835,1222,317
Israel,7,9,4332,13639,2325,2329
Latvia,6,9,1941,3978,2124,827
Algeria,5,8,3487,8181,2244,434
Haiti,5,8,4790,13461,7451,168
New Zealand,6,8,5146,24499,2297,836
Bangladesh,4,7,2393,7567,2090,3280
Iceland,3,7,721,1275,2283,235
Bosnia and Herzegovina,5,6,2134,5308,2755,785
Kenya,4,6,5579,18027,8640,3128
Luxembourg,4,6,1835,10509,2884,232
Morocco,4,6,16964,51422,8469,1154
Peru,4,6,4116,13746,1799,323
Serbia,4,6,971,2868,1288,193
Albania,2,5,2039,5508,1757,53
Bolivia,3,5,1631,6315,1835,170
Costa Rica,2,5,249,398,73,167
Georgia,3,5,2615,6568,1800,299
Iran,4,5,1698,6452,3483,1157
Ivory Coast,3,5,354,841,890,138
Kyrgyzstan,2,5,4095,4733,590,47
Macedonia,4,5,8660,30934,2400,8928
Montenegro,4,5,4213,9680,825,185
Nicaragua,3,5,945,2882,1645,185
North Korea,3,5,1837,6876,1779,399
Saudi Arabia,2,5,3769,4991,1175,130
Sudan,3,5,5752,14996,2595,414
Togo,2,5,6188,9702,1208,119
United Arab Emirates,3,5,1513,4393,1657,807
Uzbekistan,3,5,6507,24017,1725,955
Venezuela,3,5,665,1771,2858,83
West Bank,2,5,1606,2376,3008,151
Armenia,2,4,3153,6539,1326,63
Egypt,2,4,2382,4286,1114,3122
Ethiopia,2,4,6045,7591,11391,128
Guatemala,2,4,2507,9472,6712,822
Hong Kong,2,4,208,619,288,74
Iraq,2,4,802,3048,767,70
Malta,1,4,37,118,129,16
Mongolia,2,4,2509,5124,326,40
Myanmar (Burma),2,4,11467,21405,426,133
Niger,1,4,790,1366,594,58
Senegal,2,4,4014,10471,511,207
Uruguay,3,4,790,3074,2974,706
Zambia,1,4,4183,6178,167,74
Cambodia,1,3,10,14,37,18
Cuba,2,3,1064,3812,629,110
Curaçao,1,3,382,763,357,130
Cyprus,2,3,235,354,114,32
Dominican Republic,1,3,646,805,148,20
Libya,1,3,2088,4760,1424,453
Madagascar,2,3,36190,115040,1597,1146
Moldova,2,3,2747,13714,1564,117
New Caledonia,1,3,1761,2704,1000,216
Nigeria,2,3,1869,6378,780,349
Panama,1,3,16365,41669,2402,4256
Singapore,2,3,201,523,243,85
Syria,2,3,3996,9936,630,170
United Republic of Tanzania,2,3,9028,36261,2350,864
Zimbabwe,2,3,6946,15732,234,123
Afghanistan,1,2,25,60,51,32
Angola,1,2,377,510,148,10
Azerbaijan,2,2,268,698,550,62
Belize,1,2,4383,11171,730,73
Botswana,1,2,2958,11782,495,21
Burkina Faso,1,2,28893,59958,130,7
Cameroon,1,2,2149,2283,1267,1990
Central African Republic,1,2,1953,4231,186,52
Chad,1,2,460,685,230,5
Fiji,1,2,1593,2286,155,140
Gabon,0,2,1333,1854,48,15
Ghana,1,2,779,821,43,1
Greenland,1,2,6602,23007,50,120
Isle of Man,1,2,291,488,235,35
Laos,1,2,597,1499,448,178
Liechtenstein,1,2,178,395,279,16
Mali,1,2,64264,92937,1281,56
Mauritania,1,2,2311,3856,2418,755
Namibia,1,2,7727,11556,8251,7104
Oman,1,2,2091,6738,2732,314
Qatar,1,2,760,1194,905,176
Republic of Kosovo,1,2,69,108,24,19
Republic of the Congo,0,2,405,411,62,6
Sierra Leone,1,2,2953,7534,970,122
Tajikistan,1,2,1930,3901,846,273
Trinidad and Tobago,1,2,48,96,67,26
Tunisia,1,2,589,787,138,1
Uganda,1,2,137,228,87,0
Antarctica,0,1,0,0,3,1
Benin,0,1,2266,3162,202,136
Bermuda,0,1,920,1288,105,3
Burundi,0,1,21,21,7,0
Cape Verde,1,1,1116,3060,568,68
Cayman Islands,0,1,0,0,37,0
Djibouti,0,1,2147,2147,35,21
East Timor,0,1,1261,2119,468,20
El Salvador,0,1,349,379,74,59
Eritrea,0,1,15,15,57,0
Faroe Islands,0,1,2,2,3,0
French Guiana,1,1,79,161,144,13
French Polynesia,0,1,19,19,2,0
French Southern & Antarctic Lands,0,1,24,24,27,3
Gaza Strip,0,1,10,17,6,2
Gibraltar,0,1,88,88,44,5
Grenada,0,1,40,40,30,54
Guadeloupe,0,1,6,6,7,0
Guernsey,0,1,0,0,1,0
Guinea,0,1,135,135,36,0
Jamaica,0,1,95,95,3,0
Jersey,0,1,293,413,119,8
Jordan,0,1,210,210,197,91
Lebanon,0,1,102,107,71,17
Liberia,0,1,287,569,243,3
Macau,0,1,20,20,8,22
Malawi,0,1,1006,1323,202,7
Maldives,0,1,126,170,107,6
Mauritius,0,1,6,6,2,0
Mayotte,0,1,9,9,1,0
Monaco,0,1,1,1,0,0
Norfolk Island,0,1,359,359,93,1
Northern Mariana Islands,0,1,4000,4000,106,95
Papua New Guinea,0,1,256,256,17,37
Paraguay,0,1,7,8,2,0
Puerto Rico,0,1,0,0,26,0
Reunion,0,1,454,630,492,226
Rwanda,1,1,3585,6732,217,3
Sao Tome and Principe,0,1,1,1,0,0
Sint Maarten,0,1,29,29,0,0
Somalia,0,1,1,1,6,0
Spratly Islands,0,1,0,0,1,0
St. Lucia,0,1,3,3,1,0
