Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,576,618,130379,795482,396814,89067
United States,197,245,109989,632569,189947,100544
France,210,227,403313,1170879,139447,62778
Russia,206,227,209018,1051275,301642,49026
Italy,164,177,80644,386270,119027,53826
United Kingdom,130,151,57752,248962,76484,13985
Poland,122,137,82505,387216,140793,20970
Spain,91,107,39230,241085,36539,18701
Austria,74,79,27915,149946,42030,7314
Switzerland,59,67,20893,87357,28996,4166
Netherlands,54,62,20820,84175,25229,28695
Czech Republic,48,58,14872,83683,22232,5093
Ukraine,49,57,37916,153955,67973,7519
Australia,43,56,29684,137698,15646,2564
Sweden,41,56,24127,107305,23054,7734
Belgium,43,50,21501,113469,34858,10555
Brazil,43,46,29570,127109,28311,8210
Japan,41,45,37277,127610,55932,30426
Canada,39,43,141921,458967,25122,8528
Philippines,20,35,14411,47890,9099,2118
Portugal,25,34,16851,67504,8386,3583
Denmark,26,33,8801,42791,19828,6522
Belarus,26,32,19643,85900,51226,5691
Finland,27,31,15295,87108,25529,5405
India,23,31,32371,145268,41034,12224
China,21,28,29968,144283,19516,11209
Argentina,22,27,9145,46940,13614,2505
Indonesia,17,27,20697,75257,13222,9383
Hungary,21,26,4750,20240,6805,2624
Norway,19,23,7907,27674,10503,1969
Greece,14,21,16481,70899,11514,3068
Romania,17,21,9617,42896,12119,1957
Slovakia,15,20,12955,39102,5339,1466
Ireland,15,19,14320,55576,14922,2080
Malaysia,13,19,13981,42310,3041,1665
Croatia,12,16,8530,25378,5539,1846
Turkey,12,16,8698,36151,8681,3154
Chile,10,15,10599,32205,5493,4485
Senegal,10,15,9950,34050,3242,7560
Thailand,9,15,11605,50295,7552,1098
Mexico,10,14,8605,16416,3263,891
Estonia,8,13,21988,43441,4569,1602
Kazakhstan,10,13,7729,33036,9573,1474
Lithuania,10,13,11470,54360,11029,1181
Colombia,9,12,3272,12404,3288,1905
South Africa,6,11,8029,26761,5459,3112
Israel,7,10,9306,21445,4101,2491
New Zealand,7,10,11826,28634,4277,2443
Bosnia and Herzegovina,6,9,2782,7708,6259,13406
Bulgaria,6,9,1885,6827,2398,371
Nepal,7,9,5629,20474,7371,3098
Slovenia,6,9,3043,5775,2685,1487
Taiwan,8,9,7704,23938,5918,1141
Haiti,5,8,3197,12132,1788,1110
Iran,5,8,4367,10888,3077,1005
Latvia,5,8,4198,11963,23334,2451
South Korea,5,8,2551,5976,1557,966
Algeria,5,7,6756,31559,3932,355
Angola,1,7,94,186,134,14
Nicaragua,4,7,3237,4351,1811,346
Serbia,6,7,4597,17052,1933,592
Sri Lanka,4,7,660,2592,1809,691
Bangladesh,3,6,941,3595,654,867
Ecuador,4,6,359,950,197,61
Georgia,4,6,720,1469,595,95
Iceland,4,6,1465,1750,1205,120
Ivory Coast,3,6,2081,5594,845,919
Kenya,4,6,5723,13640,1586,283
Luxembourg,4,6,40152,47976,2996,636
Macedonia,3,6,6072,18166,1711,1702
Peru,4,6,11710,17413,925,954
Sudan,4,6,4524,18013,2224,1024
Armenia,3,5,8079,27617,4094,298
Central African Republic,2,5,7617,15488,832,138
Kyrgyzstan,1,5,626,1182,160,38
Morocco,4,5,14035,47116,2648,472
Nigeria,2,5,676,1788,840,327
Pakistan,4,5,4033,14299,2246,554
Vietnam,3,5,2727,4714,786,139
Bolivia,3,4,7274,17748,2253,374
Burkina Faso,1,4,756,2948,108,20
Cambodia,2,4,637,747,757,925
Costa Rica,2,4,76,137,124,16
Cuba,3,4,3870,11661,864,845
Cyprus,1,4,780,1226,848,90
Egypt,1,4,1082,1735,229,116
Hong Kong,3,4,254,1056,334,68
Madagascar,3,4,38114,160834,6585,1112
Mali,2,4,10374,19611,1229,731
Moldova,2,4,2252,7200,2847,192
Singapore,2,4,7347,7468,413,223
South Sudan,1,4,4628,5992,181,48
Togo,2,4,1662,4134,487,150
Uzbekistan,3,4,3026,8549,988,171
Venezuela,2,4,876,1965,4414,184
West Bank,2,4,1742,1923,3442,347
Albania,2,3,6342,10446,2137,220
Belize,1,3,3731,6723,567,35
Cameroon,1,3,3622,6885,373,6173
Cape Verde,1,3,2183,7123,949,54
Congo-Kinshasa,2,3,1290,2683,706,25
Curaçao,1,3,778,1183,284,59
Dominican Republic,1,3,2103,2443,519,119
Ethiopia,1,3,2833,3124,537,130
French Guiana,1,3,101,139,456,52
Greenland,1,3,3264,5312,135,241
Guatemala,2,3,4269,11130,1503,1071
