Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,606,698,144265,818978,379205,68176
United States,214,269,145525,633750,227389,154661
France,208,236,197959,1005818,162402,114514
Russia,198,224,102636,675920,154870,41538
Italy,152,180,178723,478023,102680,170096
United Kingdom,124,140,36707,194293,69102,9579
Poland,106,121,67759,329792,88269,29486
Spain,83,100,32781,187345,50517,14032
Austria,72,82,24624,133869,47937,27273
Netherlands,52,70,155132,281702,40159,83349
Brazil,48,63,58525,181247,26712,9822
Switzerland,49,56,17538,83990,28464,6426
Belarus,38,50,16167,73404,78844,4234
Philippines,22,50,38366,94270,43208,7844
Czech Republic,43,49,17750,87683,21865,6044
Japan,44,49,19513,114098,45579,17767
Ukraine,42,49,25194,114048,23828,4148
Australia,42,47,30157,144044,45311,22422
Belgium,41,46,16463,85506,25723,9509
Canada,39,44,85100,319997,23491,22335
Sweden,39,43,23145,124313,25349,11777
Indonesia,19,31,46326,91362,23217,46116
China,22,28,16537,66504,13264,7366
India,20,28,29748,120819,9669,11044
Denmark,20,27,11436,50058,30372,6666
Argentina,17,26,6369,27482,19695,2544
Norway,19,25,26158,80520,11306,15379
Portugal,20,25,11879,40698,5669,1348
Vietnam,16,25,16970,45657,14351,7487
Slovakia,18,24,9939,27327,6963,2119
Finland,19,23,18520,80329,16115,14378
Hungary,17,21,4458,15645,5530,1106
Romania,15,20,12499,49764,10969,4865
Ireland,15,19,14297,51527,7755,6580
Colombia,10,17,6532,20732,3169,2478
Croatia,15,17,7718,32130,9274,2823
Greece,14,17,10721,37131,13721,8397
Mongolia,9,15,11504,43874,3481,814
Thailand,10,15,10422,50809,14333,4427
Kazakhstan,11,14,3749,18049,13765,1401
Slovenia,9,14,10309,37194,5441,494
Turkey,10,14,15796,76307,20316,5238
South Africa,10,13,4397,17588,8229,681
Bosnia and Herzegovina,7,12,3967,9549,2938,1164
Mexico,10,12,5049,21529,3174,989
Bulgaria,7,11,7012,18350,3446,633
Chile,9,11,9212,31448,7367,2905
Israel,5,11,3470,6656,1806,334
Taiwan,9,11,4170,16205,5912,1227
Algeria,6,10,8957,20909,4050,216
Lithuania,9,10,8049,25363,6625,421
Estonia,6,9,9160,23737,2767,528
Latvia,6,9,5438,10172,8198,855
Pakistan,6,9,9260,39802,1928,454
Serbia,4,9,13331,24716,3071,1166
South Korea,6,9,5220,14593,2855,190
Bolivia,3,7,2661,8089,439,127
Ecuador,4,7,7711,20897,4453,2475
Iran,4,7,2791,6182,1704,507
