Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,608,680,117929,722638,349571,56871
United States,224,268,116952,669036,188410,507887
France,242,261,186154,851826,160729,58753
Russia,210,232,105817,661517,247511,37761
Italy,139,185,260582,952946,100024,147869
United Kingdom,149,161,37333,216140,62624,14746
Poland,100,115,54507,336328,66037,13460
Austria,80,98,34905,174079,44497,9963
Spain,70,87,36867,178521,44094,15559
Switzerland,59,71,20938,100374,37219,8545
Belgium,47,59,41688,162461,24052,12429
Netherlands,50,57,6680,30608,27757,7202
Canada,45,54,176930,428338,22589,26251
Australia,42,53,99811,252225,41307,42406
Czech Republic,40,50,28104,113127,29976,7791
Ukraine,43,50,18497,103763,23999,3645
Japan,41,48,46378,256789,32729,11484
Sweden,41,46,18719,83764,21935,5058
Brazil,40,45,52394,158199,30597,72243
Indonesia,27,45,22948,83128,17812,21263
Hungary,26,38,13335,61316,11038,1826
Belarus,27,33,10477,45562,29008,3987
Denmark,25,32,150863,206874,21686,4232
Haiti,16,31,13547,39336,11674,1492
Finland,24,28,7415,37096,20722,3445
Romania,22,28,16551,80018,30841,17646
Norway,22,27,6494,37253,10533,1789
China,18,23,27325,143919,17841,8557
Argentina,17,22,19774,40389,18579,737
Croatia,15,22,4928,20052,5306,885
Turkey,18,22,21941,92833,18483,4529
Portugal,17,20,6831,36277,7717,1853
Greece,14,17,5783,25890,9168,2906
Mexico,12,17,23129,97003,8889,606
India,14,16,20250,55363,11787,2168
Ireland,11,15,12844,30135,4003,1273
Philippines,10,15,4964,9015,4333,396
Slovakia,11,15,14126,33778,3399,1245
Lithuania,9,14,12978,68532,14841,1019
Nigeria,5,14,4078,16541,1822,1175
Chile,9,13,4584,18338,10031,2759
Colombia,7,13,2138,5043,3834,3655
Kazakhstan,9,13,4662,19557,5589,1400
Latvia,8,13,3256,9027,2308,285
Taiwan,9,13,6548,30859,3646,1829
Dominican Republic,6,12,17452,27955,3338,389
Slovenia,7,12,3123,15745,5957,1383
Algeria,5,11,8251,18333,2337,323
Bulgaria,7,11,2593,11848,5061,844
Estonia,9,11,20242,69956,8203,2766
Israel,8,11,2788,12701,2739,1456
Luxembourg,7,11,428,1620,2437,306
New Zealand,9,11,167426,446668,6761,104251
South Africa,6,11,9846,30206,3416,1377
Bosnia and Herzegovina,6,10,3764,9395,973,241
Morocco,4,10,8153,30653,2425,576
Nepal,6,10,2901,7500,2373,599
Thailand,7,10,5352,20375,1963,180
Vietnam,7,10,8935,36575,4436,1788
Costa Rica,5,7,2856,8319,1253,2808
Serbia,5,7,1364,3853,954,521
Sri Lanka,4,7,6035,12939,2203,177
Uganda,2,7,508,653,144,142
Bolivia,5,6,2336,7945,1746,357
Ecuador,3,6,371,489,148,30
Moldova,3,6,2496,5784,2389,1327
Peru,4,6,9415,26359,2801,1103
Tunisia,3,6,4160,11994,961,80
Uruguay,2,6,2113,3470,1138,388
Georgia,3,5,1019,2934,902,413
Hong Kong,3,5,973,2215,596,71
Iran,3,5,2394,5873,1715,308
Macedonia,2,5,3915,7768,4019,1369
Madagascar,2,5,12474,64003,11775,2093
Nicaragua,3,5,3218,7345,2045,534
South Korea,3,5,1241,3992,2169,596
Uzbekistan,3,5,7522,27682,3121,2182
Venezuela,4,5,1367,3218,1898,1300
Bangladesh,2,4,303,861,225,62
Chad,1,4,1853,2102,333,98
Cyprus,2,4,220,260,127,10
Honduras,2,4,1490,5628,1264,184
Iceland,3,4,3853,11313,1139,126
Kenya,1,4,344,1002,94,7
Malaysia,3,4,2966,4355,1531,377
Mali,2,4,5752,7826,356,145
Mongolia,2,4,5686,19136,3951,955
Montenegro,2,4,4626,13536,1036,259
Syria,2,4,1155,2987,2158,875
United Arab Emirates,3,4,3950,10303,1256,2053
West Bank,1,4,94,183,275,55
Armenia,2,3,798,1655,2688,265
Burkina Faso,1,3,1839,2851,44958,7
Cambodia,1,3,1860,2632,1165,2455
Cameroon,2,3,4669,16123,915,257
Central African Republic,1,3,4123,5743,211,10
