Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,575,647,170633,936560,469964,69174
France,215,233,255701,1118829,238674,78272
Russia,204,216,316846,1096860,257417,61501
United States,177,207,121008,586293,214393,436765
United Kingdom,147,160,80009,432395,82042,29645
Italy,132,140,137022,608881,95477,56848
Poland,103,113,182659,721308,96871,76352
Austria,79,110,29512,166961,56455,10553
Spain,88,105,67537,278035,47440,54287
Canada,52,62,335134,1179037,35868,114583
Japan,49,60,108829,371988,51357,25883
Switzerland,54,60,29287,118635,45549,12080
Brazil,45,55,32396,156393,33076,12697
Belgium,39,52,16867,83195,15076,3211
Netherlands,46,52,31529,96840,54791,17602
Sweden,36,52,25499,91534,17894,4444
Czech Republic,37,51,40462,145999,20508,14237
Ukraine,40,49,28308,141290,33582,5744
Australia,36,44,70670,157697,24299,76381
Norway,26,43,18281,48456,14028,1020
Finland,28,41,13477,49367,15743,2828
Indonesia,21,39,66109,154242,14677,9804
India,20,28,43686,178245,16413,8387
Mexico,21,28,5358,25645,12452,2542
Belarus,20,26,11924,54836,31929,7377
Portugal,20,26,10097,46470,5573,2683
Thailand,17,26,9942,39403,4888,1321
Argentina,21,25,36122,72593,10911,9271
China,19,25,56757,174644,18559,19264
Denmark,17,21,5549,22898,5581,2373
Taiwan,10,20,4537,20548,3569,2277
Croatia,12,18,15783,42926,10010,2006
Hungary,14,17,12899,55963,8229,1730
Slovakia,13,17,3540,8646,6364,896
Algeria,8,16,8142,21684,3392,1136
Ireland,13,16,9581,40187,5747,1011
Mali,11,16,27402,122005,6434,3425
Romania,12,15,6682,27189,12866,3981
Kazakhstan,9,14,6654,20845,6662,7024
Chile,12,13,11282,42476,8385,6932
Colombia,11,13,3432,10039,5143,33798
Greece,9,13,18083,65116,7926,1301
Lithuania,8,13,6863,30703,5019,498
Philippines,9,13,6304,13629,2894,3522
New Zealand,9,12,61480,295662,12046,22535
Venezuela,9,12,12071,33050,3117,1347
Haiti,5,10,374,420,1168,496
Israel,6,10,4516,14503,59850,3729
Kenya,5,10,1976,4006,851,156
Latvia,8,10,5045,11787,4375,1077
Senegal,7,10,12694,26008,2977,1032
South Africa,8,10,9434,36865,10450,842
Congo-Kinshasa,6,9,11160,51135,3144,304
Dominican Republic,7,9,391,944,1146,432
Ecuador,6,9,3119,8410,2583,8677
Estonia,6,9,3077,5493,3058,396
Malaysia,6,9,2991,14651,5619,2877
Nepal,5,9,4664,9313,1181,2301
Slovenia,4,9,922,1574,920,55
Turkey,8,9,7113,22268,2438,1038
Bulgaria,7,8,5948,23480,16330,417
Morocco,4,8,1993,4148,779,215
Tunisia,5,8,5708,24860,1306,159
Bosnia and Herzegovina,6,7,1809,3676,1275,1002
Costa Rica,4,7,893,3069,3242,370
Cuba,5,7,7494,19477,1901,1134
Egypt,4,7,1296,3272,1390,439
Guatemala,6,7,746,3205,2634,1019
Iran,5,7,7570,26403,2383,1951
Luxembourg,4,7,757,3003,3069,1182
United Arab Emirates,5,7,10240,36949,6177,3795
Uzbekistan,5,7,8687,26038,4519,2003
Central African Republic,5,6,11188,45370,8640,6312
Georgia,4,6,4910,17414,6451,1024
Honduras,4,6,295,779,1706,378
Madagascar,3,6,5716,17209,1359,80
Serbia,4,6,451,1490,409,46
South Korea,4,6,3484,7621,1884,1042
Sri Lanka,3,6,1228,3439,1990,833
Chad,3,5,7477,31809,645,64
El Salvador,3,5,140,272,270,117
Hong Kong,3,5,2393,3963,1629,109
Iceland,3,5,1516,2947,903,155
Libya,2,5,2177,8814,448,351
Peru,3,5,6587,25565,2693,6043
Singapore,3,5,1613,3511,843,260
Syria,3,5,3364,11287,1009,719
Trinidad and Tobago,3,5,573,1668,1742,325
West Bank,3,5,302,724,2047,3316
Armenia,1,4,733,1217,181,2
Azerbaijan,2,4,447,869,316,76
Cameroon,2,4,3251,5356,3085,4014
Cyprus,2,4,4851,13624,2870,371
Ethiopia,2,4,9142,25723,1111,358
Jamaica,2,4,77,126,293,135
Kyrgyzstan,3,4,21708,36386,576,1054
Mauritania,1,4,3246,3905,136,1264
Moldova,3,4,2253,4522,1281,274
Myanmar (Burma),1,4,4875,5898,142,27
New Caledonia,2,4,2425,6161,1343,41
Nicaragua,2,4,1111,1398,1019,186
Niger,2,4,1080,2170,967,700
Reunion,2,4,28032,31254,2601,32039
The Bahamas,1,4,2025,2455,77,116
Uganda,2,4,17225,53504,722,1371
Vietnam,2,4,3721,8274,868,31
Afghanistan,1,3,1738,4652,271,942
Angola,2,3,8522,19689,1216,2625
Bangladesh,0,3,16,16,13,31
Belize,1,3,198,293,87,9
Bolivia,2,3,915,1052,142,245
Burundi,1,3,83,129,69,2
Cambodia,1,3,247,291,29,4
French Guiana,1,3,568,1173,438,17
Ghana,2,3,6275,19208,2083,456
Greenland,1,3,25,48,77,21
Guadeloupe,2,3,79,147,496,1033
Iraq,1,3,373,462,343,6
Laos,2,3,414,1354,212,32
