Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,549,600,202575,1180854,357312,136216
United States,205,259,531816,1738491,159816,229547
France,200,219,312423,1660842,178299,153223
Russia,192,202,156390,799051,192255,49396
United Kingdom,137,158,131539,441602,69132,12070
Italy,141,153,84323,427025,82033,53894
Poland,94,103,84486,325622,141023,28124
Spain,84,95,107935,379719,47816,87366
Austria,62,80,27722,120941,37803,7498
Japan,60,80,36758,186759,43508,13254
Netherlands,54,68,22659,56177,40135,17570
Canada,47,67,192021,700071,31559,23709
Philippines,49,59,73521,371525,77263,25543
Brazil,49,58,40039,209926,34768,25839
Switzerland,48,55,18522,81726,24099,6945
Czech Republic,39,49,16077,68759,14791,4953
Belgium,45,48,10986,65832,29573,5534
Belarus,36,47,18641,68105,89204,5679
Australia,39,45,41773,127333,15928,23208
Sweden,35,44,21552,99989,24099,4910
Ukraine,34,44,17677,90025,26539,2998
Portugal,25,33,10525,52418,11244,1922
China,25,32,20633,98998,17675,12552
Indonesia,26,32,17589,92660,11720,10756
India,22,27,23697,109791,12395,7711
Mexico,17,26,7018,32043,15224,3325
Denmark,21,25,22385,70499,9317,4061
Finland,21,25,7274,33213,7046,2919
Argentina,21,24,8022,34855,17483,5213
Hungary,18,23,11271,54019,8679,3288
Sri Lanka,8,22,16941,21278,1239,314
Romania,15,21,11242,48056,20824,4104
Taiwan,14,20,5694,18987,6233,1328
Norway,14,19,9231,29880,5834,1649
Estonia,10,18,152883,457102,5174,6729
Kazakhstan,13,18,10063,27937,48339,2476
Greece,12,17,9824,44929,8148,1371
Ireland,12,17,5931,20360,6084,2186
Central African Republic,9,16,20489,82193,5159,2786
Slovakia,12,15,8393,16589,5720,2577
South Africa,8,14,159789,182313,4973,368990
Chile,10,13,6799,27131,4125,3886
Chad,4,12,2521,5362,595,156
Colombia,9,12,2236,10043,7681,7984
Croatia,11,12,2477,13252,6400,1399
Ecuador,6,12,3035,8951,4664,3406
Israel,8,12,1397,4475,1726,1156
Thailand,10,12,8575,36404,11530,1641
Turkey,9,12,7560,31126,4612,962
Haiti,7,11,5444,9749,7110,369
Bulgaria,9,10,8462,31311,4429,1015
Congo-Kinshasa,7,10,9723,47637,3229,1208
Latvia,7,10,48478,76320,5856,2110
New Zealand,7,10,1080,3452,2277,438
Slovenia,8,10,2971,11210,2837,881
Algeria,5,9,6799,24415,4979,1176
Bangladesh,4,9,3616,7786,316,636
Iran,6,9,5932,25406,5577,3434
Lithuania,7,9,10611,35353,5460,582
Pakistan,5,9,6051,20079,1778,169
Venezuela,6,9,13829,59014,4378,8888
Bosnia and Herzegovina,6,8,4887,18160,3585,5542
Kyrgyzstan,4,8,1917,5320,747,25
Morocco,6,8,10441,32938,4500,770
Republic of Kosovo,3,8,1743,3224,1072,266
Cuba,4,7,275,843,475,83
Malaysia,4,7,2443,5724,1469,1305
Oman,2,7,301,586,112,33
Vietnam,3,7,1903,5720,1631,90
Egypt,3,6,3935,9909,1760,358
Georgia,3,6,371,1097,423,46
Hong Kong,4,6,1293,3769,2431,420
Nigeria,4,6,21703,28460,1134,78
Puerto Rico,1,6,113,136,171,103
Serbia,3,6,19212,21646,333,423
South Korea,3,6,1693,3577,731,161
Uruguay,4,6,7667,18783,1760,326
Costa Rica,3,5,163,601,107,86
Dominican Republic,2,5,2147,3897,1641,414
Guatemala,3,5,650,961,1219,221
Ivory Coast,2,5,337,862,81,28
Jamaica,2,5,334,587,116,29
Luxembourg,3,5,1643,4582,3158,195
Macedonia,2,5,3565,8411,4136,480
Moldova,3,5,3348,4872,802,148
Mozambique,3,5,4541,15072,4639,1178
Myanmar (Burma),2,5,1904,4605,74,8
Nepal,4,5,4523,9233,1442,972
Nicaragua,3,5,2622,2957,276,32
Peru,3,5,1760,5402,758,55
Qatar,2,5,1560,2725,527,50
Togo,1,5,2435,3041,255,16
United Arab Emirates,3,5,2309,5324,1029,359
Uzbekistan,3,5,1835,5397,921,81
Albania,2,4,8903,20737,2525,1343
Angola,2,4,2961,8109,1021,38
