Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,603,668,138449,813767,373413,86453
France,228,257,253529,1308755,168595,95111
Russia,213,248,113406,655849,166448,28041
United States,194,222,197335,710187,444828,79943
Italy,156,174,85125,438210,96253,59000
United Kingdom,144,166,50746,298988,65946,16796
Poland,125,136,74428,363958,113191,21580
Austria,84,109,41342,174602,50054,12057
Spain,82,92,27304,169286,32345,10917
Switzerland,56,71,30876,133056,35409,8520
Netherlands,53,67,7625,35958,22988,9901
Czech Republic,55,64,12818,66695,21010,26313
Canada,47,60,436273,1210592,24460,637481
Ukraine,53,60,34045,143778,29706,4796
Brazil,46,55,16720,84796,38918,9645
Australia,38,48,23067,109216,16834,3400
Belgium,40,46,35898,100925,28531,9469
Sweden,41,46,20621,98138,17446,9842
Japan,32,36,17004,74015,33589,18933
Denmark,23,33,28457,84936,11577,9385
India,26,32,18313,78064,13834,2346
Finland,25,30,108256,256943,16831,4696
Hungary,22,29,7844,32492,7804,2504
Norway,23,29,14256,64013,10682,2991
Belarus,20,26,10894,57400,38106,5951
Indonesia,20,26,26127,107940,32732,20184
Mexico,11,24,7007,26554,3056,1667
Portugal,22,24,9849,54195,4920,1267
Argentina,17,23,4740,17669,8236,1149
China,19,22,20547,83926,16675,3172
Colombia,12,19,5559,22643,4166,4847
Croatia,17,19,7632,31154,6735,1298
Philippines,15,19,21566,74828,20066,4187
Romania,17,19,12727,50697,10937,11432
Slovakia,15,19,6485,20646,8432,1782
Greece,13,17,8935,37073,5935,7488
Ireland,14,17,9186,49004,6798,1124
Kazakhstan,12,15,11120,49337,9789,1562
South Africa,9,15,6474,20005,6348,804
Turkey,13,15,20611,78761,10235,4199
Chile,9,14,6984,26545,13725,5662
Israel,10,14,7850,24809,4621,2956
Taiwan,9,14,1858,10408,2808,390
Senegal,7,13,1558,4483,244,1094
Thailand,10,12,9752,40712,7202,1395
Bulgaria,8,11,4580,21290,11156,1849
Ecuador,6,11,6236,10554,1308,222
Estonia,7,11,14712,54445,7683,1544
Malaysia,7,11,2442,10395,2773,1976
Bosnia and Herzegovina,5,10,2242,5735,4814,14190
Slovenia,5,10,3089,6037,1974,112
Algeria,5,9,4099,10225,1764,944
Iceland,6,9,8058,12534,5734,926
Iran,4,9,3162,8614,2954,946
Latvia,6,9,84800,88616,24247,43514
Lithuania,6,9,10637,40704,6895,1351
New Zealand,7,9,7330,23584,5174,1091
Bangladesh,6,8,3327,16787,3356,6994
Nepal,6,8,10375,27158,2133,582
Nicaragua,3,8,2446,3987,2041,181
Peru,5,8,12643,32627,2371,706
Bolivia,4,7,4590,17055,2452,1104
Cuba,4,7,4479,15265,5231,1561
Haiti,4,7,13908,39081,23116,54
Moldova,4,7,2409,8060,2241,326
Pakistan,5,7,4814,21656,3211,1935
Serbia,5,7,3056,7785,2181,114
South Korea,6,7,1558,4777,3470,3652
Sudan,4,7,3110,12854,2278,73
Dominican Republic,4,6,4729,13839,1601,239
Hong Kong,3,6,969,2668,465,29
Luxembourg,4,6,3146,6054,8923,575
Morocco,5,6,5273,25326,5345,599
Sri Lanka,4,6,2784,3899,2064,1224
Syria,3,6,8437,14351,1393,236
Albania,2,5,2542,4662,913,100
Cameroon,4,5,14068,26464,7730,9822
Egypt,3,5,3992,7782,1036,436
Georgia,3,5,2427,6812,1340,401
Niger,3,5,2835,9953,3201,842
Nigeria,2,5,3509,6617,642,135
Uzbekistan,3,5,2959,8355,1685,401
Venezuela,2,5,586,1415,2908,271
West Bank,2,5,335,744,396,183
Ghana,2,4,5800,9548,1070,25
Guatemala,2,4,2584,10936,2463,998
Ivory Coast,2,4,710,1415,473,274
Kenya,2,4,2352,4412,408,86
Kyrgyzstan,3,4,8521,22354,5111,160
Madagascar,2,4,34546,134472,1308,272
Mongolia,2,4,1503,7048,3576,875
