Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,594,631,155936,816300,340200,79709
United States,200,226,172922,788234,184219,353056
Russia,193,220,127503,721694,211936,43386
France,199,219,196345,855497,183476,96530
United Kingdom,138,150,56383,227068,68873,12917
Italy,122,133,90309,329134,66874,30724
Poland,107,116,54240,234569,66779,17846
Austria,78,99,32580,146018,38815,7341
Spain,71,82,39623,177168,31152,10905
Switzerland,51,67,24132,103614,31205,11427
Netherlands,51,64,3484,14377,25057,5749
Czech Republic,47,61,105550,250676,16482,3598
Sweden,50,57,23061,112375,30362,11783
Ukraine,48,54,24719,136453,27387,4353
Belgium,44,53,17958,91160,29491,6336
Canada,42,51,140776,566434,28935,15549
Japan,40,49,37886,158855,37397,16543
Australia,43,48,29888,148610,22393,4566
Brazil,39,46,46030,172159,66289,61134
Finland,30,37,14929,68855,21078,3100
Philippines,18,36,20684,56736,14244,5843
Norway,28,34,29830,88953,14214,1619
Hungary,22,31,13852,67483,12702,6037
Croatia,22,29,13704,51028,13352,2042
Denmark,21,28,10325,35881,48029,9433
Belarus,17,26,4320,18852,14856,1673
China,16,25,19201,64221,9357,4194
Argentina,18,24,3929,20918,9769,1556
Romania,20,24,13635,61043,25479,2964
India,18,21,19694,98518,17192,4293
Indonesia,18,21,19328,102461,7207,7603
Portugal,18,21,6180,27806,5100,962
Turkey,15,19,25122,135039,13060,6763
Ireland,14,18,15019,62849,26058,3092
Slovakia,13,17,10208,30841,12256,4701
Bulgaria,12,16,7783,30463,7805,2407
Greece,13,16,20640,64423,9295,2153
Mexico,10,16,3887,10989,2369,227
Colombia,10,15,12390,50162,4865,1287
Kazakhstan,10,13,7980,28765,4690,4030
Taiwan,9,13,2007,9379,2331,296
Chile,7,12,4902,11511,5052,6081
Estonia,8,12,13492,52802,2412,707
Slovenia,8,12,5278,20230,3696,856
Latvia,6,11,1808,8654,4539,1081
Lithuania,9,11,11506,51199,7376,912
Thailand,6,10,4342,11885,1207,843
Bosnia and Herzegovina,7,9,3846,11699,9020,37617
Hong Kong,4,9,998,3293,1214,272
South Africa,7,9,12215,25075,5917,1986
Sri Lanka,5,9,4265,13629,4538,1109
Ecuador,6,8,5629,6758,435,1324
Haiti,3,8,9638,14553,1522,277
Nepal,5,8,2051,8004,760,472
Serbia,5,8,4527,15424,1669,261
Venezuela,4,8,1601,5659,1252,999
Bolivia,5,7,5416,16909,1523,410
Israel,5,7,2260,7747,1248,795
New Zealand,6,7,22521,35928,3066,7512
South Korea,4,7,1626,7293,6512,989
Burkina Faso,3,6,9553,16968,974,498
Iceland,5,6,1376,6622,3503,476
Moldova,4,6,1163,3337,6453,227
Peru,3,6,9957,21518,4631,753
Algeria,3,5,4685,7425,2421,368
Cyprus,2,5,476,577,114,48
Luxembourg,5,5,250,656,2284,358
Malaysia,2,5,2884,5604,1761,1757
Morocco,3,5,9188,26780,764,116
United Arab Emirates,2,5,2872,6905,1203,2498
Uzbekistan,3,5,5553,11162,1386,182
West Bank,3,5,668,1160,1121,541
Armenia,1,4,660,914,347,40
Cameroon,1,4,2048,2545,352,156
Chad,1,4,3972,4264,276,129
Congo-Kinshasa,2,4,3017,7434,282,15
Costa Rica,2,4,370,1384,297,216
Georgia,2,4,178,298,226,148
Iran,3,4,3669,10164,4694,915
Kenya,2,4,1006,1725,933,381
Kyrgyzstan,3,4,18208,33579,1320,62
Macedonia,2,4,10932,36455,3956,1075
Madagascar,3,4,16763,55008,1589,982
Nicaragua,2,4,339,438,142,5
Panama,2,4,5461,24881,4723,634
Senegal,2,4,7567,10291,265,72
Singapore,2,4,234,664,312,73
Tunisia,2,4,56,71,118,16
Uruguay,2,4,2678,9179,6969,345
Vietnam,2,4,1680,6271,1826,331
Afghanistan,1,3,930,2206,357,14
Bangladesh,2,3,697,2884,338,614
Botswana,2,3,1299,4213,1715,180
Dominican Republic,1,3,942,3197,311,41
Egypt,1,3,81,171,245,41
Ethiopia,2,3,4720,9820,2334,899
Guatemala,1,3,490,789,130,145
Iraq,2,3,565,1591,592,29
Isle of Man,1,3,268,729,381,125
Jamaica,1,3,2634,5766,376,40
