Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,596,658,116634,671132,337482,79002
France,208,228,271035,949435,125312,78930
Russia,193,221,126867,678715,172392,37199
United States,175,188,132770,759114,165081,279861
Italy,134,148,619778,1332204,154748,608794
United Kingdom,129,138,37376,214746,65099,14273
Poland,104,114,110821,476347,82934,58633
Austria,82,90,27466,149031,59342,11020
Spain,67,85,32815,188909,37519,17958
Switzerland,58,73,23958,113305,24787,6668
Ukraine,52,63,29168,161792,52373,6358
Netherlands,52,60,4104,15849,18254,5792
Australia,42,51,34315,178812,18479,10998
Brazil,44,50,39329,162511,38657,10477
Czech Republic,43,49,30713,78873,25301,5304
Indonesia,36,48,41512,153727,16421,16235
Belgium,41,47,34041,161913,26166,17590
Sweden,41,47,20726,116864,28398,8526
Japan,41,46,33142,130771,30312,8903
Canada,32,35,35164,97084,16323,16360
Finland,25,33,14224,43249,12249,2309
Denmark,25,32,9630,42474,34378,67784
Norway,25,32,21234,103606,23505,5589
Argentina,22,29,20269,57787,14456,2661
Hungary,18,28,17107,59411,9908,39174
India,20,25,29620,124363,11418,11479
China,17,24,27006,128112,15389,8363
Belarus,17,22,4343,17756,22102,1901
Romania,20,22,13823,54821,26172,4656
Ireland,15,21,10576,49890,29017,2119
Togo,8,21,13326,30745,1515,404
Turkey,16,21,17204,78185,22211,5400
Portugal,16,20,15194,41163,3939,1003
Croatia,14,19,16584,55165,12208,1568
Greece,11,17,11539,48817,7816,1357
Taiwan,9,17,7100,16058,3904,4503
Slovakia,10,14,12072,27841,4048,2155
Estonia,10,13,138227,240476,5518,1818
Kazakhstan,10,13,7151,20734,5144,1307
Chile,8,12,5024,17138,4417,1768
Colombia,8,12,4732,11366,1796,940
Mexico,11,12,5482,18372,5876,839
Nepal,8,12,2138,4043,10077,769
New Zealand,9,12,233102,478424,4184,2453
Philippines,9,12,2423,8627,2693,292
Bosnia and Herzegovina,7,11,2641,5894,1089,2817
Lithuania,9,11,11082,61021,13030,1530
Bulgaria,8,10,4038,12766,5249,748
Israel,9,10,2491,12160,3324,1037
Luxembourg,4,10,428,1065,421,88
Slovenia,6,10,2825,12233,2550,708
South Africa,7,9,15220,69723,7528,2778
Sri Lanka,4,9,2221,4380,4630,3859
Haiti,5,8,2399,8715,2413,120
Iceland,4,8,3477,10855,2735,401
