Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,607,748,192402,992268,564495,85443
France,233,262,293490,1229829,205578,100191
United States,198,260,116401,562819,187046,284382
Russia,206,222,217980,1248592,206397,66509
United Kingdom,152,162,87773,415958,86164,22645
Italy,132,143,149550,687169,108162,44075
Spain,87,106,43942,240799,61300,38461
Poland,89,99,53390,306635,85311,13921
Austria,73,83,33124,170903,59461,21732
Canada,53,78,335807,857582,26969,41574
Switzerland,58,68,23857,130375,62027,19936
Netherlands,52,63,15523,63195,47940,12157
Japan,43,52,112195,442878,50303,19320
Ukraine,45,52,19690,112197,32327,3869
Australia,40,50,28911,109582,26122,7741
Brazil,42,48,28498,141212,24097,18516
Belgium,39,45,17268,95229,15432,2138
Czech Republic,30,43,31312,139932,16544,17357
Sweden,36,43,18372,84326,15351,20948
Thailand,21,37,13230,62739,10444,1737
Mexico,20,36,7179,26502,11852,5441
Finland,28,33,12784,53861,18306,4425
Indonesia,23,32,28718,78742,22018,4262
Portugal,23,32,8384,42369,5080,1163
Belarus,19,30,12636,59425,69290,5714
Argentina,20,27,8422,32091,11376,4362
China,17,25,23707,106691,12956,8871
Norway,20,25,12775,63269,11438,1924
Denmark,19,23,5957,22639,5630,6955
India,16,23,16383,74809,17853,2630
Ireland,15,22,13386,60169,12884,3735
Senegal,8,22,3320,8525,1740,618
Slovakia,15,21,8319,31674,4116,1103
Hungary,16,20,12511,38914,10241,2898
Croatia,13,19,11357,36398,11973,3813
Colombia,11,18,3863,11643,5830,6988
Romania,12,17,9564,41139,10322,3542
South Africa,12,15,7022,27719,12851,985
Greece,9,14,9591,33591,4756,542
New Zealand,10,14,51253,208518,16391,16135
Philippines,11,14,3255,12660,6710,1125
Venezuela,9,14,4608,5971,2526,1278
Congo-Kinshasa,9,13,30089,126592,3261,1698
Chile,10,12,6863,29702,8534,2253
Serbia,5,11,1700,3682,1707,183
South Korea,7,11,9697,26266,4149,2740
Taiwan,9,11,21543,47528,7390,5854
Turkey,7,11,6111,23902,3317,654
