Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,882,967,75254,423255,390758,51777
Guatemala,191,881,236897,438911,18832,3610
United States,647,765,451781,2772175,472778,199353
France,427,454,81046,408623,236712,56728
Brazil,261,333,131405,651716,210779,40328
United Kingdom,291,333,96739,545766,220127,43836
Russia,247,285,203826,871306,172819,58385
Zambia,112,274,81728,335833,69399,56450
Italy,210,251,156982,453915,79005,28569
Indonesia,141,226,169948,597411,114522,39549
Poland,200,213,54529,327501,145892,49902
Thailand,126,190,211718,796220,196348,7712
India,146,176,151451,872232,135788,33516
Libya,41,174,26756,60643,2619,2463
Botswana,30,170,22932,26732,1183,1194
Spain,140,156,242093,402608,63610,233594
Nigeria,98,151,79173,326107,75717,28042
Greece,115,148,82345,392743,648207,13701
Japan,103,119,76850,433529,127788,44106
Ukraine,104,119,33005,149677,56638,14383
China,89,112,276753,767367,92772,45306
Austria,98,108,15118,69723,33169,12818
Canada,92,108,33188,193476,115229,41292
Switzerland,97,107,17139,88271,63438,7549
Netherlands,95,104,14456,81484,61986,126623
Australia,83,96,64695,243114,105486,21485
Belgium,77,90,13548,70977,31511,7024
Bangladesh,33,89,30367,85398,19384,9772
Vietnam,54,89,48325,170891,91111,37792
Sweden,75,83,42942,219510,98042,24938
Nepal,44,72,37322,199406,41519,32352
Iran,54,67,8718,50124,31652,4007
Finland,59,65,29872,111555,28782,17055
Czech Republic,52,64,16460,58229,37894,20942
Denmark,47,63,11844,38300,28329,4161
Congo-Kinshasa,36,60,104868,460741,65045,121240
Philippines,46,59,28214,142502,101424,25714
United Republic of Tanzania,42,57,55407,213104,148545,40116
Iraq,44,56,19126,64331,13697,5703
Romania,31,52,21882,53707,33535,3749
Norway,42,51,111366,252104,33626,16216
Hungary,42,48,13778,48105,17817,1704
Pakistan,35,48,95024,474397,40404,35875
Argentina,36,46,25045,111493,21271,6379
Mexico,32,46,15311,60626,16405,1942
South Africa,35,46,3567,15313,6010,861
Belarus,33,43,12951,42366,16770,3946
Portugal,34,39,8912,47495,13793,2681
Turkey,32,39,69019,218727,14323,9604
Croatia,28,38,7053,28840,10266,3243
Ireland,26,38,15763,77596,28805,2895
Tajikistan,16,35,7446,22902,2901,1141
Slovakia,29,34,8513,34758,36882,9631
Madagascar,23,33,70191,295553,41240,21806
South Sudan,23,33,43394,167066,3805,1269
Serbia,21,31,27502,49666,27533,3072
South Korea,25,31,11115,50264,34171,6338
Azerbaijan,12,27,11780,23201,8451,1421
Lithuania,18,26,9277,49307,12129,2278
Malaysia,19,26,8303,28171,17937,5022
Slovenia,17,26,5284,22879,13355,3308
Ghana,13,25,19927,57772,4345,1338
Taiwan,18,25,8966,41881,20882,3183
Chile,18,24,20717,97268,18639,4928
Colombia,19,23,13333,38936,7776,5034
Uganda,19,23,28424,107895,130536,6625
Laos,6,22,2862,9699,2283,223
Latvia,17,22,8495,44393,14129,3753
Uzbekistan,13,22,38212,186316,6737,3684
Bolivia,12,21,32713,104830,89251,4807
Egypt,14,20,6171,29442,15216,8312
New Zealand,18,20,130219,342919,16145,3428
Senegal,12,20,15200,57040,6000,3858
Israel,15,19,6270,19153,11439,3686
Kazakhstan,15,19,10598,45684,16239,1297
United Arab Emirates,7,19,4353,10729,11455,1236
Bulgaria,14,18,2854,10344,3945,660
Ecuador,13,18,1475,4959,2199,709
Myanmar (Burma),10,18,3000,11666,8195,2601
Georgia,9,17,2553,8563,3038,1347
Iceland,8,17,7363,37443,6131,2016
Cambodia,7,16,1658,3080,1514,195
Fiji,3,15,9193,9416,1958,694
Peru,10,15,7247,19437,3616,829
Armenia,7,14,3123,8152,6557,4527
Ethiopia,7,14,24166,42781,5092,1706
Hong Kong,8,14,2184,8967,7508,1380
Saudi Arabia,10,14,5730,8019,2673,777
Algeria,8,13,3901,9914,2914,361
Bosnia and Herzegovina,10,13,11280,38111,6056,3528
Estonia,8,13,3863,9893,2640,357
Syria,7,13,2447,4310,1439,401
Afghanistan,9,12,6641,16077,2125,250
Lebanon,7,12,12929,32360,11018,2541
Morocco,8,12,1704,3992,1563,278
Somalia,9,12,43218,132610,34759,37561
Cameroon,7,11,36436,121137,2152,3411
Cyprus,9,11,43782,76976,13401,28105
Kenya,6,11,10090,35773,12224,3302
Sudan,6,11,6945,25362,2001,1547
Luxembourg,8,10,6862,27713,11148,2755
Mongolia,6,10,5385,15607,16444,6373
Paraguay,6,10,8206,28496,8126,6933
Sri Lanka,6,10,1218,3742,9506,46647
Venezuela,6,10,11423,28596,6331,11363
Yemen,6,10,2528,10275,1416,455
Guyana,4,9,7273,14158,28604,3734
Republic of Kosovo,3,9,17935,18008,942,46
Chad,5,8,7671,25378,1826,9058
Costa Rica,5,8,789,3437,963,126
Moldova,6,8,2286,8484,1712,260
Namibia,5,8,3078,12107,3758,1873
The Gambia,3,8,508,738,1914,810
Albania,4,7,814,2480,654,336
Central African Republic,4,7,16826,33868,5099,15982
Cuba,5,7,2113,7155,4592,578
Haiti,3,7,1632,3210,1139,570
Ivory Coast,4,7,708,2273,532,390
Macau,2,7,99,224,3625,187
Malta,3,7,1201,2890,3257,95
Niger,6,7,7429,33131,13064,19120
Singapore,4,7,514,1247,1070,557
Benin,3,6,5136,8692,110,34
Bhutan,4,6,32971,147871,35332,5641
Brunei,2,6,3528,4363,536,0
Burkina Faso,4,6,9722,41641,1296,207
Burundi,4,6,2640,8635,4357,4117
Dominican Republic,3,6,992,3280,939,32
French Guiana,3,6,9237,12919,2813,591
Guinea,3,6,8592,12099,1736,168
Kyrgyzstan,4,6,1901,3821,979,167
Macedonia,3,6,5522,13711,755,1610
Montenegro,3,6,1043,2337,426,32
Oman,3,6,2386,8191,2315,415
Panama,4,6,2674,10339,2266,413
Reunion,2,6,152,358,594,261
Togo,4,6,1106,3460,419,125
Mali,3,5,2849,6903,3602,183
Mauritania,3,5,1019,2164,258,749
Nicaragua,2,5,1738,2025,332,35
Suriname,3,5,1021,2750,1701,491
Tunisia,4,5,3286,5733,3307,1100
Turkmenistan,3,5,4660,6001,1264,103
Uruguay,2,5,594,1328,883,176
West Bank,3,5,59,114,74,8
Jordan,2,4,370,961,524,196
Kuwait,3,4,1341,1841,566,213
Mayotte,2,4,2706,8532,906,4237
North Korea,3,4,20163,52140,22540,729
Papua New Guinea,2,4,3411,7168,2551,169
Rwanda,2,4,2967,7760,467,316
St. Lucia,1,4,186,199,20,72
Zimbabwe,2,4,3858,8078,478,706
Andorra,2,3,308,906,757,136
Angola,2,3,2330,8139,1306,784
Barbados,2,3,3733,16248,4421,76
Belize,2,3,2951,6066,839,812
East Timor,1,3,413,713,241,33
Gabon,2,3,22195,72328,15497,6191
Greenland,2,3,1129,2523,219,311
Guadeloupe,1,3,73,106,44,7
Honduras,1,3,4089,6248,256,7
Malawi,2,3,451,1350,61,5
Mozambique,3,3,1904,6958,2579,1409
Qatar,1,3,355,355,128,40
Antarctica,0,2,1,1,7,3
Bahrain,0,2,0,0,3,0
Curaçao,1,2,338,342,63,23
Djibouti,1,2,1483,4038,157,56
El Salvador,2,2,1024,3727,514,24
Equatorial Guinea,1,2,4560,8904,216,98
Faroe Islands,1,2,586,927,225,355
French Polynesia,1,2,5,8,9,0
Gibraltar,1,2,129,150,148,17
Guinea-Bissau,1,2,2475,2986,179,5
Isle of Man,1,2,493,506,13,1
Jersey,1,2,78,140,26,2
