Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,891,996,84347,515082,476553,68639
United States,566,650,937646,2813083,666706,194230
France,382,401,67724,343823,208777,55176
Russia,246,288,104472,624556,168105,38824
Indonesia,162,267,124052,570779,341859,64509
United Kingdom,249,263,74853,453113,251845,26903
Italy,217,246,39673,226695,93361,19603
Poland,198,214,81937,376256,145003,81524
Spain,151,169,41006,246289,79175,21473
India,118,155,220217,948592,126381,37209
Brazil,101,142,74079,342410,96817,98637
Guatemala,61,141,54049,222607,46329,6854
Nigeria,54,124,67454,169802,25950,12605
Canada,95,116,28538,152027,101772,1291100
Ukraine,105,114,33994,184055,57171,16101
Japan,100,113,76213,478836,97389,24362
Austria,105,112,17817,95301,58125,17830
Switzerland,100,106,12213,67657,55419,8363
Netherlands,94,103,15431,86515,70673,28862
Australia,85,95,34714,135570,53447,11494
Malaysia,55,93,10684,42018,21301,8276
Belgium,80,89,17010,99103,36551,10929
Libya,50,84,28885,121991,11957,7727
China,78,82,66683,375529,110660,58412
Haiti,42,78,18962,70156,29066,6129
United Republic of Tanzania,55,76,70087,291362,368388,67388
Czech Republic,60,74,8494,45976,50696,22564
Madagascar,52,73,198549,945639,38848,15093
Congo-Kinshasa,37,71,100294,358765,67772,111739
Philippines,46,71,34782,213580,48781,30714
Finland,62,70,17467,78628,27406,2171377
Sweden,61,65,42038,211324,79912,10065
Bangladesh,32,61,20314,80521,47359,22850
Iran,44,57,7548,38363,15808,6068
Hungary,48,56,8332,31089,21433,1851
Mexico,37,53,12973,63567,31813,11898
Norway,40,52,129373,262931,54414,49675
Romania,35,49,11118,33677,23027,2465
Uganda,30,48,49809,243290,64696,45272
Denmark,40,46,6335,28656,15016,6653
Portugal,43,46,19264,94266,24096,6542
Turkey,35,43,75564,248653,18659,13707
Iraq,31,42,4981,23748,13118,3822
Argentina,35,41,24572,74706,20649,6201
Belarus,33,40,15892,72043,26047,6743
Paraguay,25,40,126958,352749,20417,30698
