Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,848,950,73791,442614,363356,52846
United States,622,712,493622,2719163,435754,141350
India,367,505,218361,1224826,175438,50710
France,391,408,74133,444884,265914,89946
United Kingdom,309,350,78008,484418,181606,25081
Brazil,238,308,167612,902979,494565,53609
Russia,238,281,105152,593797,164369,37420
Italy,210,241,40602,187088,83326,18073
Mexico,161,216,32775,177350,145415,11197
Poland,190,208,156817,549187,131512,85538
Vietnam,124,182,115966,396659,151375,8093
Indonesia,122,181,160217,452950,72204,28881
Zambia,63,162,65233,225218,30138,24951
Thailand,91,144,68113,187023,54844,28291
Spain,129,140,36650,196657,60243,17624
Somalia,47,139,66891,161718,25592,29877
Philippines,92,138,104075,454830,196501,59902
Ukraine,100,126,31256,148174,65613,13633
Japan,111,120,100826,526769,150600,43038
Bangladesh,72,119,40982,184557,70697,25890
Netherlands,107,119,26113,130274,101035,56518
Austria,103,114,18225,80003,123885,32996
Canada,96,109,340702,641599,64672,350912
Switzerland,94,109,14604,59406,48523,6499
Greece,77,105,67711,269380,348323,109838
Belgium,82,98,19595,79199,33767,10295
China,79,91,328756,751032,67763,40305
Australia,78,87,42579,235188,40716,74567
Sweden,69,79,56557,171338,62798,7387
Finland,65,76,20617,104967,28657,57227
South Sudan,36,74,83851,200831,32571,37916
Congo-Kinshasa,47,67,136023,496793,54960,121023
Argentina,48,66,39784,146685,24364,12734
Nepal,58,66,103946,569274,114036,54478
Czech Republic,53,65,12372,44900,27878,18735
Iran,46,60,3614,18407,11840,4076
Iraq,50,59,4947,11116,4976,1901
United Republic of Tanzania,45,59,62241,266070,159080,42758
Burundi,21,58,29771,82884,4089,2502
Hungary,43,52,6475,27482,22430,4429
Portugal,42,50,16386,87369,26256,6586
Belarus,38,48,16027,51065,20618,5723
Malaysia,21,47,9301,36177,20172,3472
Denmark,38,46,17802,54060,25943,4723
Norway,40,46,445117,1632139,78399,88637
Colombia,31,42,38993,80630,20705,22502
Libya,28,42,11491,66133,5265,4947
Senegal,14,40,9111,36638,3998,1563
Slovakia,30,40,12112,55438,27450,8014
Turkey,34,40,38936,196736,18267,6352
Haiti,18,39,19886,52192,49183,10774
Peru,22,37,30422,92834,41672,3140
Romania,30,35,10250,49326,30666,3044
Botswana,13,34,11487,27196,14257,8614
Ireland,28,33,18801,74114,21984,4015
Nigeria,27,33,17167,86550,29985,7820
Niger,14,31,21410,75023,13360,14619
Ecuador,16,29,7889,18209,7620,3035
Chile,22,27,51035,215942,92891,2588
Tajikistan,12,26,15573,36050,3400,2238
Papua New Guinea,8,25,28503,38757,14322,518
Croatia,20,24,3407,15373,7176,1709
Israel,17,24,8629,11935,9112,1255
South Africa,16,24,2502,10304,5880,1130
Uganda,19,24,60739,280981,278182,29675
New Zealand,21,23,49277,179335,13243,4281
Serbia,18,23,37633,56958,20621,1683
Kyrgyzstan,9,22,5854,16534,4526,856
South Korea,17,22,5847,22457,11949,1630
Taiwan,18,22,2562,11808,13768,8118
Egypt,13,21,7386,23712,16758,7059
Hong Kong,12,20,5549,20713,22649,3650
Kazakhstan,15,20,12296,43306,10059,1691
Latvia,16,20,4870,26010,13650,3214
Madagascar,14,20,70601,394059,29236,47067
Myanmar (Burma),12,20,9436,37308,5958,5239
Georgia,13,19,2679,8626,1754,1195
Slovenia,16,19,6007,20828,13289,2565
Barbados,4,18,6308,9083,1625,311
Kenya,11,17,23780,94169,19643,11213
Bulgaria,13,16,3709,17149,6595,1264
Lithuania,12,16,9624,43752,11383,2628
Bolivia,9,15,30847,59715,9778,2753
Cambodia,7,15,1933,3475,2560,2964
Luxembourg,9,15,945,2549,2481,713
Uzbekistan,13,15,21734,114082,6896,9005
Afghanistan,8,14,15120,51152,19603,17447
Ethiopia,8,14,5889,25410,3391,1327
