Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,896,959,72230,422748,369895,45342
United States,613,695,598263,3096504,508539,149285
France,409,442,70378,378139,233174,69615
United Kingdom,292,323,82625,501901,187403,31579
Brazil,225,317,139587,525090,245340,29760
Russia,238,274,130111,693825,175419,43364
Italy,210,233,210335,682873,90599,44209
Zambia,89,223,71561,283992,63753,39926
Poland,199,221,62567,334766,111815,55033
Indonesia,144,216,82759,319227,111223,25356
Thailand,110,204,180249,626356,143115,11814
India,150,185,165449,865884,115029,32620
Greece,112,163,76203,302975,514606,13352
Spain,142,162,38546,208047,62299,24793
Japan,119,145,91690,441331,160836,42951
Guatemala,51,141,55548,134361,4128,1146
United Republic of Tanzania,59,133,98707,272051,147154,46372
Nigeria,95,124,70773,389128,74756,28595
Austria,103,115,18931,86519,44957,15604
Vietnam,53,115,54561,163362,110536,40886
Bangladesh,50,114,31582,129620,16328,4327
Philippines,67,112,93651,361334,171482,23674
Ukraine,97,111,29260,142915,53259,11508
Switzerland,97,108,25035,99216,65050,18027
Netherlands,99,106,107097,169442,63606,28947
Canada,91,102,28311,135583,66689,19875
Australia,78,91,36359,210329,54612,24260
China,83,91,91354,462226,65380,45577
Belgium,77,86,16604,82251,30679,9162
Sweden,66,72,69958,154673,41446,42243
Finland,66,71,21059,121340,39884,15871
Iran,49,66,11281,55725,34925,7089
Iraq,44,60,20257,101412,11378,5883
Congo-Kinshasa,41,59,162553,517842,104848,184660
Czech Republic,53,59,9036,43380,29700,8502
Hungary,42,52,6322,27027,15328,1493
Belarus,37,49,9249,41378,19256,3397
Argentina,40,48,19501,92752,40275,6342
Denmark,43,47,7750,25959,22912,2556
Mexico,35,47,18171,72128,18138,2468
Nepal,36,47,45664,209051,67635,39088
Norway,38,43,736860,878203,36359,16034
Portugal,38,43,14542,68150,20598,6277
South Sudan,27,43,20811,100129,24732,24005
Turkey,32,43,40328,199762,14270,13320
Romania,30,40,14132,63043,31483,3589
Slovakia,31,39,19552,55417,31600,8371
Pakistan,30,36,66139,389563,41239,53248
Madagascar,23,34,67910,287810,32130,33624
Croatia,26,32,7309,21431,10316,3910
Uganda,22,32,32236,151344,277204,21741
Uzbekistan,13,32,33964,121397,7572,3693
South Africa,19,31,5266,23937,4393,1234
South Korea,21,28,14864,46205,21648,5309
Colombia,21,27,9409,38898,7440,4018
Ireland,23,27,12520,57231,90086,2431
Serbia,20,27,36795,49367,11955,1236
Libya,14,25,16568,39808,1790,174
Myanmar (Burma),11,25,6629,18694,7771,1408
Taiwan,21,25,14663,56536,29389,5423
Latvia,17,24,14943,50495,13164,3309
Tajikistan,16,24,6687,37302,4223,2072
Bulgaria,17,23,46938,72198,7579,700
Chile,19,23,14430,68267,23539,4843
Malaysia,15,23,12161,39087,17315,6210
Ecuador,15,22,6975,20951,2424,1188
New Zealand,18,22,51990,151151,11903,2724
Reunion,6,22,590,1861,1079,413
Ghana,14,21,15886,73932,11471,6438
Slovenia,16,21,8660,26256,12733,2714
Israel,15,19,9004,24820,16639,4287
Kenya,10,18,5567,22882,4188,2383
Malawi,6,17,4179,10319,1895,748
Somalia,9,17,18741,74548,67848,32213
Lithuania,13,16,5883,31749,8967,1732
Senegal,11,16,10699,36349,3349,1990
Singapore,6,16,324,603,1062,63
Peru,11,15,5820,12554,3956,1223
Bolivia,8,14,8251,41079,13820,1820
Bosnia and Herzegovina,9,14,10997,47346,6907,2019
Ethiopia,8,14,24704,39379,3751,3596
Kazakhstan,10,14,8672,28052,6717,924
Saudi Arabia,10,14,2294,9244,3330,834
Syria,8,14,1559,6002,1783,338
Botswana,6,13,3944,7804,1419,5169
Costa Rica,7,13,1576,6467,2387,865
Georgia,9,13,3573,9545,7972,4600
Guyana,7,13,10438,27202,29702,4672
Tunisia,5,13,2425,6605,1960,1225
United Arab Emirates,7,13,3469,10397,9638,4435
Yemen,10,13,4473,14718,5517,1660
Azerbaijan,6,12,3650,8249,2217,585
Central African Republic,5,12,2726,12365,3688,6438
Estonia,8,12,964,3415,2338,108
Hong Kong,6,12,1871,5097,3723,618
Laos,4,12,2503,9128,7755,2501
Suriname,7,12,49136,99251,6587,2760
Paraguay,8,11,19961,40451,10640,25394
Venezuela,7,11,11712,33608,8915,2900
Algeria,7,10,3667,17929,1840,159
Benin,3,10,704,793,593,51
Guinea,5,10,3272,4004,1109,129
Ivory Coast,7,10,4970,11130,1000,724
Lebanon,6,10,44257,58345,4893,1705
Mongolia,6,10,22005,50551,30728,17959
Namibia,6,10,11050,29662,5500,2014
North Korea,6,10,15591,69643,6336,1549
Afghanistan,5,9,4485,10785,988,320
Burundi,4,9,5685,12482,9570,3413
Cambodia,4,9,413,1059,861,154
Cuba,7,9,1438,3764,2946,942
Cyprus,6,9,7187,22747,3122,380
Egypt,6,9,1828,2103,1836,829
Luxembourg,7,9,6930,32855,13859,2742
Moldova,7,9,8023,22636,4613,527
Niger,6,9,4598,21578,7036,8216
Sri Lanka,6,9,1729,6255,7046,35255
Bhutan,5,8,62276,158705,13521,5645
Burkina Faso,5,8,16092,43603,6482,376
Morocco,4,8,1144,1896,920,102
Nicaragua,4,8,919,1543,719,517
Oman,5,8,5615,15219,9537,2161
Republic of Kosovo,3,8,191,285,315,33
Armenia,5,7,2295,7141,4716,5587
Iceland,6,7,5735,26856,5046,9141
Togo,5,7,3619,6748,925,146
Turkmenistan,3,7,708,745,1372,5
West Bank,3,7,569,626,352,54
Albania,5,6,3919,6748,479,292
Chad,3,6,3312,12883,7065,1867
Dominican Republic,4,6,1204,2930,440,27
Macedonia,4,6,1656,5192,173,45
Uruguay,4,6,860,2092,1379,120
Angola,3,5,2826,7214,1226,131
Cameroon,3,5,10097,21678,663,1210
East Timor,1,5,169,172,119,6
French Polynesia,2,5,105,132,271,4
Haiti,4,5,1441,4952,6781,2101
Honduras,3,5,1222,1913,581,112
Kyrgyzstan,3,5,982,1525,1046,167
Malta,2,5,220,582,216,54
Mauritius,2,5,131,280,260,15
Mayotte,2,5,2355,6676,480,5006
Mozambique,3,5,4063,9775,1455,1722
Panama,3,5,4826,8378,939,289
Sudan,2,5,3535,6398,185,118
El Salvador,2,4,259,390,142,20
Greenland,2,4,1049,2205,267,45
Mali,3,4,4610,5559,3382,121
Mauritania,2,4,417,1519,405,30
Montenegro,2,4,862,1881,393,151
Puerto Rico,1,4,81,91,133,16
Trinidad and Tobago,1,4,171,302,278,44
Barbados,2,3,3405,16735,2826,105
Belize,1,3,654,2235,528,250
Equatorial Guinea,1,3,1405,1436,14,0
Eritrea,1,3,7953,10319,370,23
French Guiana,1,3,65,117,61,2
Guadeloupe,1,3,50,62,65,32
Kuwait,2,3,948,2131,3008,157
Lesotho,2,3,2722,9716,3916,2335
New Caledonia,1,3,237,249,34,8
Papua New Guinea,1,3,2971,4675,465,54
Qatar,1,3,296,586,815,254
Republic of the Congo,1,3,5293,10524,293,92
Sierra Leone,1,3,204,385,430,86
The Bahamas,2,3,128,255,87,2
The Gambia,1,3,7,16,39,13
Zimbabwe,1,3,803,1352,266,230
Andorra,0,2,75,105,24,0
Bahrain,0,2,67,72,53,0
Brunei,1,2,257,678,297,0
Cape Verde,1,2,176,442,534,267
Curaçao,1,2,18,23,338,15
Djibouti,1,2,1746,2760,680,64
Dominica,1,2,2,2,31,5
Falkland Islands (Islas Malvinas),1,2,14560,34035,5915,144
Fiji,1,2,333,672,101,10
Gabon,1,2,12350,21499,8225,1826
Gaza Strip,0,2,5,8,1,0
Jamaica,1,2,180,191,367,200
Jersey,1,2,363,385,84,7
Jordan,1,2,906,1109,276,82
