Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,1015,1151,116568,671049,493951,76520
United States,620,707,573072,2867575,506295,190021
France,475,514,89779,557286,302323,76315
United Kingdom,311,346,85328,483691,227095,29910
Indonesia,170,322,124835,566777,150332,205199
Italy,238,291,50937,293002,90868,23209
Bangladesh,154,267,115668,410208,12231,5752
Mexico,190,265,111239,453215,543771,20674
Brazil,210,263,161280,776020,315893,37950
Russia,215,237,129391,675569,193438,40627
India,167,219,166591,951154,153579,53335
Poland,190,206,91150,505283,121732,68530
Philippines,117,196,41183,192264,199215,21700
Thailand,116,159,118475,563745,184118,8259
Nigeria,107,154,179520,739013,40184,26706
Spain,128,153,56914,293398,52414,15548
Netherlands,114,130,20977,109007,75929,42458
Ukraine,106,126,80712,318567,80659,21918
Austria,100,119,22377,111111,51501,11577
Japan,102,116,72455,422847,149119,50564
Switzerland,99,114,22968,138751,59827,9887
Belgium,95,109,21789,134760,44596,10396
Zambia,73,107,53585,307706,23065,25532
Canada,99,106,58739,288380,94806,81563
Vietnam,60,93,121378,529069,209289,82637
Australia,73,89,21466,92819,23107,4428
Czech Republic,68,87,23397,85781,52609,28234
Madagascar,39,83,53019,293981,50465,69860
China,70,81,63602,355743,51537,21715
Colombia,50,73,15344,80842,24114,11121
Iran,56,70,28564,110765,38876,8322
United Republic of Tanzania,39,70,568747,730598,231253,45881
Sweden,58,69,22193,94176,24750,5127
Finland,60,68,21346,106065,35655,13989
Denmark,54,64,10155,54558,32430,7554
Congo-Kinshasa,30,62,170153,642103,88188,55225
South Sudan,39,62,101692,275513,35374,22478
Hungary,50,61,13055,56257,31997,3263
Lebanon,25,59,9766,38573,6772,3165
Portugal,43,55,23059,109420,23818,17931
Cameroon,12,53,25473,42784,3501,12674
Iraq,38,50,10541,37402,11401,2526
Nepal,42,50,54295,270673,98463,40948
Norway,39,48,174677,824450,68329,196981
Slovakia,34,44,12128,45818,31047,6016
Mongolia,34,43,82770,435865,559911,271565
Turkey,35,43,44609,167057,39697,9424
Afghanistan,32,42,80868,514468,47143,123720
Belarus,33,41,17014,66319,22936,5156
Croatia,30,41,30039,98931,46781,6041
Uganda,29,41,121727,334126,359554,196272
Pakistan,27,40,33557,129125,44775,11819
Ireland,30,37,14589,70344,26368,3251
Argentina,30,36,14359,79157,17689,3488
Romania,29,36,5576,24434,17034,4407
Uzbekistan,19,36,29983,139735,26606,8306
Burundi,16,33,11397,56365,25677,9848
Greece,23,33,14927,47319,38633,6185
Guinea,19,33,91425,211962,10726,15140
Niger,24,33,28485,116905,12564,17261
Paraguay,19,32,74063,318174,13036,40442
Malaysia,20,31,7884,26666,5952,2214
South Africa,21,31,10905,43139,5642,2075
Chile,20,29,96498,361176,21691,5547
South Korea,25,29,21880,82995,34485,46362
Taiwan,20,27,4793,20063,7257,1021
Kazakhstan,15,26,20651,91865,21909,2576
Namibia,9,26,9156,17693,2951,3047
Slovenia,21,26,9339,31354,16577,6124
Somalia,12,26,29915,95546,7221,4269
Chad,10,25,10071,25597,5998,3760
New Zealand,22,25,76766,232374,15499,6587
Egypt,13,23,6134,23049,11302,4298
Israel,18,23,26748,32272,21529,3797
Syria,17,23,29938,89994,16980,5613
Latvia,15,22,7185,31813,16774,4509
Peru,13,22,27458,48617,5460,8612
Sudan,9,22,11166,45987,9776,2710
Mali,11,21,47078,159356,23390,9908
Tajikistan,15,21,16455,52372,37123,8111
Ethiopia,13,19,20516,57995,2835,3575
Malawi,8,19,6270,16241,15108,2433
Serbia,17,19,13595,56423,17275,2539
Bolivia,11,18,8979,39434,15132,28690
Georgia,13,18,3615,9564,3621,6414
Ghana,12,18,10908,44837,9486,1215
Bulgaria,14,17,27702,53771,15174,3649
Luxembourg,11,17,4315,11064,10689,1613
Sri Lanka,11,17,6688,23878,14061,59497
United Arab Emirates,10,17,1825,5016,5307,523
Lithuania,14,16,13677,49490,12425,1796
Myanmar (Burma),12,16,17338,72021,1765,1531
Kenya,10,15,7202,24206,2647,1909
Turkmenistan,8,15,23504,46882,18508,3128
Algeria,9,14,6273,30631,8937,137
Jamaica,8,14,5441,26145,13625,3976
