Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,786,938,111916,670581,444689,68766
United States,573,636,434885,2332221,425151,162349
France,385,437,76532,401958,303061,68092
Indonesia,301,426,463969,2168283,511490,231818
Guatemala,197,319,129757,629727,170116,26832
United Kingdom,250,276,94896,500635,208121,51812
Russia,225,265,176859,893356,228346,135850
Italy,197,220,42997,252900,93992,14477
Poland,187,203,127856,431476,162161,50159
Spain,149,183,40563,250857,66811,14693
India,141,174,182955,985150,273238,63729
Brazil,102,132,93423,376729,100525,21595
Ukraine,105,128,47816,223082,92491,26267
Japan,101,118,86664,496578,138791,43944
United Republic of Tanzania,59,115,238521,672387,290421,335652
Nigeria,61,114,66728,270541,48488,16327
Switzerland,90,106,16298,90552,64242,13918
Netherlands,90,105,26326,123836,78476,36338
Austria,91,104,17849,98310,77548,30230
Canada,88,103,50318,237994,59057,13541
Madagascar,63,101,205757,1017882,46787,62159
China,88,98,133202,524222,101148,35105
Philippines,56,97,36201,182289,59270,15225
Australia,84,95,27509,154378,79032,7076
Belgium,84,92,46849,203148,52530,17280
Colombia,59,88,23951,106706,47827,6595
Malaysia,44,75,5735,21832,12526,2152
Sudan,16,67,52201,78004,9948,5944
Sweden,55,65,73718,227437,101262,11985
South Africa,36,64,22129,69859,10881,2446
Finland,56,62,113331,304996,43678,31492
Tajikistan,35,62,13847,51421,17160,5880
Hungary,48,57,11449,55965,21304,3282
Iran,44,57,16489,67526,19036,7486
Czech Republic,52,56,8487,45894,44647,17440
The Gambia,8,51,7110,8657,11827,4557
Nepal,35,50,42706,213253,153389,46380
Kenya,30,48,36756,139171,14140,3647
Sierra Leone,22,46,24632,72539,42663,11225
Uganda,27,46,29131,133782,22145,7236
Mexico,34,44,17097,64478,30235,19853
Libya,29,41,16368,75892,7805,2597
Turkey,34,41,18839,90596,14083,10094
Lebanon,11,40,21944,36406,17326,3243
Portugal,34,40,15829,54126,22838,6917
Argentina,32,39,10957,56036,18732,3555
Romania,29,38,6669,25958,26138,2699
Belarus,31,37,19365,83597,29070,6701
Denmark,30,35,14107,48550,16598,5778
Ghana,13,35,31190,39952,4457,692
Norway,29,34,613685,1086544,79144,270228
Slovakia,29,34,22691,54991,23848,4492
Bangladesh,25,33,15770,60625,48073,109385
Ireland,25,33,9627,50986,18607,1871
New Zealand,28,33,31970,85562,18289,7584
Angola,15,32,19822,61189,5026,2338
Malawi,13,31,11599,41013,33247,11973
Taiwan,23,31,8601,38274,14910,4971
Congo-Kinshasa,25,30,104878,441676,77496,107100
Afghanistan,14,29,11619,32125,4282,1801
Botswana,13,29,7809,29159,13374,2656
Chile,20,29,15744,56110,61653,3941
Senegal,19,29,20918,60963,24798,3270
Greece,22,28,6850,28091,6252,1170
Iraq,21,28,1512,5118,1927,3884
South Korea,21,26,58364,129668,16714,7841
Israel,17,25,12056,36125,9028,4930
Sri Lanka,12,25,13199,51587,8416,2240
Vietnam,15,25,1846,8199,5351,2781
Bolivia,16,23,9047,42893,105675,6400
Croatia,19,23,5272,25011,9894,3317
Latvia,19,23,14553,72414,14550,15316
Thailand,18,22,8609,23039,5463,4439
Uzbekistan,13,22,7741,35716,7284,1936
Zambia,17,22,34592,101595,198174,44873
Ecuador,14,20,3017,8756,2933,893
Ethiopia,13,20,24036,116142,11141,9739
Peru,17,20,10415,48290,12579,1563
Slovenia,15,20,1989,7907,9276,1097
Honduras,8,19,70286,149811,6518,1660
Togo,7,19,7156,17802,1748,655
Benin,7,17,5938,7767,767,58
Bulgaria,14,17,4311,17821,3717,1111
Cameroon,7,17,9931,28183,4535,2055
Pakistan,10,17,20967,47604,4215,405
Serbia,14,17,16231,35093,10692,1138
Singapore,11,17,2665,4562,3629,1127
Lithuania,11,16,7509,29998,9159,3394
Mali,12,15,22795,110640,28589,3018
South Sudan,8,15,16950,47775,11532,14862
Bosnia and Herzegovina,8,14,4535,23353,8221,1547
Somalia,7,14,14271,42719,2978,3406
Tunisia,9,14,1853,6140,5813,4363
Algeria,9,13,7365,24383,6647,1429
Burkina Faso,9,13,10463,28887,3223,4678
Egypt,8,13,3491,10168,3455,1335
Estonia,9,13,6361,25453,5188,1399
Georgia,9,13,6820,25507,3542,1688
Haiti,8,13,2323,7684,3087,2847
Saudi Arabia,8,13,8545,30427,4926,546
Cyprus,9,12,2287,10544,7478,514
Namibia,6,12,3780,11933,3266,347
Costa Rica,8,11,11485,48022,8984,3641
Myanmar (Burma),7,11,3127,13781,7540,3237
Oman,6,11,28769,95166,5542,2002
Paraguay,5,11,6859,10131,75229,4248
Venezuela,7,11,3710,17611,9657,5732
Albania,5,10,2258,5242,2893,188
Cuba,7,10,1806,4315,1622,150
Guinea,7,10,8509,29419,4385,5087
Kazakhstan,8,10,4419,17184,3027,1407
Mauritius,6,10,390,1175,879,41
Chad,5,9,14606,34295,964,235
East Timor,4,9,167,677,1538,1529
Kyrgyzstan,5,9,2827,9563,8649,1750
Moldova,7,9,6178,28911,8589,1097
Morocco,6,9,1767,6949,1538,168
Reunion,5,9,365,813,1061,202
Burundi,5,8,6470,26372,5252,1679
Macedonia,6,8,2924,4968,1039,513
Uruguay,5,8,35232,133740,4598,239
Azerbaijan,5,7,3261,14878,1834,2232
Bhutan,5,7,17825,53911,6021,3357
Hong Kong,5,7,815,2312,1485,158
Jordan,5,7,7321,29390,11301,1104
Luxembourg,5,7,1614,5062,4291,496
Mozambique,5,7,13191,39808,3696,4343
Rwanda,3,7,735,2231,1839,131
Syria,3,7,428,802,346,2197
West Bank,5,7,917,1770,1335,319
Zimbabwe,5,7,998,2141,321,398
Armenia,3,6,961,4235,2823,247
Cambodia,3,6,735,1199,396,473
Central African Republic,5,6,17698,50555,2509,26543
Iceland,4,6,6698,16999,3489,424
Ivory Coast,4,6,1827,3144,469,23
Laos,3,6,1065,4133,1487,248
Mongolia,3,6,2314,4413,1629,332
Montenegro,3,6,1153,1481,294,11
Niger,5,6,7237,18765,5320,1267
North Korea,2,6,5916,22385,1128,47
Qatar,4,6,1121,3881,2212,524
