Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,846,910,84169,473444,398762,55439
United States,604,731,615515,2833752,408338,354056
France,391,423,71398,432740,314172,94751
India,302,344,188903,1005924,165802,51586
United Kingdom,309,344,98301,545256,190722,32046
Indonesia,154,340,197719,463558,95891,15123
Brazil,230,299,148216,749738,477997,40962
Russia,237,277,107638,584806,200879,47112
Italy,209,237,48633,214033,118206,30599
Poland,203,235,189347,485265,128683,71608
Zambia,108,223,82549,271575,36806,33517
Mexico,128,202,33440,141860,107960,10019
Bangladesh,85,174,44876,159092,62939,16938
Spain,131,144,61652,257888,68941,43614
Vietnam,86,127,86564,311323,92034,4483
Canada,99,124,44583,190251,70762,35440
Ukraine,99,117,37982,205356,68229,21984
Austria,99,113,17952,89700,44187,8051
Netherlands,107,113,18575,101828,85239,40547
Japan,100,110,70053,425226,130757,35735
Switzerland,100,109,12703,61232,55740,6799
South Sudan,58,108,110134,455331,41207,32933
Philippines,68,99,166607,532127,156239,35314
China,82,98,95996,527332,77641,35180
Belgium,82,95,25805,100528,38818,10945
Greece,71,94,34891,158876,364486,9339
Australia,77,88,59609,252260,44805,7755
Malaysia,30,81,14181,37765,15871,3059
Nepal,51,79,83342,475407,122108,35122
Congo-Kinshasa,56,77,135167,576437,80640,132477
United Republic of Tanzania,55,74,62193,290075,103976,33791
Sweden,67,71,38086,135048,73415,8369
Finland,57,68,21636,92310,26350,49249
Nigeria,51,67,36488,159615,36207,22075
Thailand,41,64,3637,16691,9856,1522
Iran,51,62,6832,26429,19987,2236
Iraq,53,62,3936,19578,10486,4188
Czech Republic,47,59,21429,60107,32054,19941
Argentina,42,57,49948,190354,23144,6440
Belarus,37,57,10897,35642,27435,4350
Colombia,31,50,22529,83038,15525,11687
Denmark,37,49,14771,52220,16703,5578
Hungary,42,49,9550,32325,19847,2237
Portugal,42,49,22099,81408,22701,7924
Norway,41,48,158178,331760,122163,21152
Hong Kong,21,47,2909,7012,11661,1295
Libya,26,44,15915,56014,4526,4857
Turkey,36,43,33078,144732,23139,6896
