Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,809,923,119925,662122,465020,63729
United States,582,646,366770,1882938,1799975,188042
Indonesia,273,461,351869,1459881,357089,96705
France,387,404,76567,432513,315307,68650
United Kingdom,249,267,92316,508576,222181,40101
Russia,230,263,159345,856957,265936,201917
Italy,188,229,43341,240119,90576,16623
Poland,187,216,79696,386221,142966,48286
India,142,181,218198,1061303,247926,59369
Spain,150,166,45897,269052,67952,17471
Guatemala,76,142,47007,177878,124366,9447
Brazil,100,122,72763,338936,70816,19206
Ukraine,105,119,31001,190754,66361,32529
Japan,97,112,66903,426948,96438,23428
Canada,97,110,55372,228209,77508,25923
Belgium,88,107,38556,172874,53650,12685
Netherlands,86,101,20546,94228,61810,26047
Switzerland,87,101,14361,74249,50598,9059
Austria,92,100,18390,82157,201360,95465
China,82,97,146151,582755,79871,43004
Australia,81,93,36615,216499,71233,11986
Malaysia,49,80,4448,15112,9895,1333
Madagascar,50,71,209682,963869,40143,163027
Finland,58,66,64782,185218,33410,646224
United Republic of Tanzania,53,66,116705,498329,374322,82692
Sweden,57,65,64082,237468,89107,32366
Sierra Leone,26,63,21274,62311,19666,8411
Colombia,51,62,17348,76662,41441,6288
Iran,43,62,5760,29394,14212,24886
Nigeria,39,62,42624,124436,40834,15425
Czech Republic,52,61,7296,41406,40750,16573
Argentina,43,57,14550,56115,48844,3336
Hungary,49,55,16783,59413,30451,3496
Philippines,43,52,33018,162380,30880,7787
Nepal,42,51,42025,207825,143838,43064
Uganda,27,51,24280,103543,17389,5242
Tajikistan,38,47,14169,69572,16726,4821
Mexico,37,45,8412,49744,29557,15945
Libya,22,44,14594,57949,6887,5090
South Africa,29,44,15111,77375,11884,4253
Portugal,35,43,10002,53540,16123,4509
Vietnam,27,42,5241,15620,6030,7692
Turkey,33,41,25699,134274,24713,6816
Zambia,25,40,41000,165878,305066,183588
Denmark,32,39,10771,41139,20678,4816
Slovakia,32,38,10299,44468,28635,5020
Belarus,32,36,9471,48928,33128,6674
Congo-Kinshasa,26,36,130459,542206,114707,230658
Ethiopia,18,36,33349,124265,23091,51174
Somalia,10,36,20587,64980,4264,2114
Slovenia,21,35,11864,18125,9035,1895
Greece,22,34,6708,24428,6207,1882
Norway,30,34,149802,464540,32461,58205
New Zealand,27,33,16320,72870,18790,5301
Romania,26,32,9290,28395,22013,3508
Chile,22,31,6585,35865,63886,4968
Ireland,25,31,16236,61174,17333,3714
Angola,12,30,15066,32662,4285,409
Peru,17,28,15486,71546,28121,3948
Senegal,20,28,22155,84257,8121,5140
Iraq,23,27,2656,11136,3434,1478
Kenya,15,27,27822,94830,9329,1508
Taiwan,22,27,10043,29125,13109,5389
Bangladesh,16,26,12215,36468,41318,36465
Latvia,20,26,20772,82314,20022,13022
Namibia,14,26,7287,31569,14390,2840
Croatia,21,25,6702,26886,8911,1616
Uzbekistan,14,23,13454,37123,8280,1633
Venezuela,13,23,4146,18038,52588,2716
South Korea,19,22,18911,76788,13374,5307
Thailand,18,22,4814,21367,5071,991
Uruguay,8,22,23359,73881,8295,452
Zimbabwe,9,22,15393,31898,1897,4138
Bolivia,10,21,6472,34986,23394,2038
Ecuador,16,21,3962,10118,2914,798
Israel,16,21,3511,11181,6360,2548
Kyrgyzstan,8,21,2226,5823,8803,2203
Morocco,8,20,7216,11622,2654,1333
Egypt,12,19,3061,12381,4834,1457
Serbia,15,19,13848,35286,7878,994
Paraguay,8,18,16629,22597,6137,9495
Sri Lanka,10,18,13203,53167,3641,3113
East Timor,6,17,94836,132840,9041,3606
Sudan,9,17,11479,44735,43563,16334
Algeria,11,16,1646,6659,5624,462
Bulgaria,11,16,59474,143476,39329,770
Malawi,9,16,5578,23184,16865,3664
Mali,10,16,32149,126008,21998,20367
Pakistan,8,15,6413,21036,2471,449
Botswana,8,14,9272,31268,15221,3183
Dominican Republic,8,14,736,2480,2184,297
Lithuania,11,14,7859,36514,12950,3643
Tunisia,7,14,4273,9660,8826,4378
Haiti,7,13,1572,5562,4671,2075
Hong Kong,8,13,1764,4919,2782,262
Mozambique,6,13,6650,22842,8816,1532
Cuba,7,12,1997,3747,1920,421
Georgia,8,12,8524,27879,2351,1673
South Sudan,8,12,14174,58427,4810,6167
Burkina Faso,7,11,5248,22399,2589,3818
Estonia,9,11,4837,19196,5281,951
Ghana,8,11,4085,10358,1836,210
Oman,7,11,21074,90208,4178,1282
