Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,931,1078,96284,632270,471546,74016
United States,666,806,549009,3215033,481076,192262
France,440,473,96907,582842,291346,89811
Japan,186,426,206524,698562,158820,51131
Indonesia,206,392,217124,748079,98364,105061
United Kingdom,323,363,94356,561348,233762,38095
Brazil,209,298,121022,672772,306720,68723
Mexico,190,288,72000,322926,340872,22318
Italy,255,274,52300,281714,98542,29365
Philippines,160,271,105770,353050,274458,59102
Russia,214,237,131991,735662,166127,51415
Poland,201,230,121096,635812,140128,50468
Bangladesh,130,225,70648,288381,9202,5628
Zambia,125,224,165343,512933,62837,35173
Mongolia,89,195,72569,191810,49597,28614
India,140,193,169397,825263,219459,37163
Thailand,91,186,86528,323802,103950,6560
Spain,128,137,57673,306326,55532,15701
Ukraine,110,129,48759,269764,87763,20049
Vietnam,76,128,208133,663339,182175,76105
Netherlands,108,119,44909,171031,90238,50825
Switzerland,97,115,17290,84976,67117,11935
Belgium,95,112,28759,149992,53662,9455
Austria,90,110,20493,109435,57022,16287
Canada,96,110,38556,207466,92511,50308
Lebanon,30,108,25698,52755,9155,1838
Nepal,44,107,32311,130375,31458,8990
Malaysia,53,105,37069,142499,41393,3641
Nigeria,45,102,109242,268655,18603,6377
China,76,97,721445,1151774,60299,98287
Australia,75,90,29902,119475,34966,4460
Czech Republic,61,79,19504,90103,69291,22048
Niger,33,75,34588,149415,6952,11906
Sweden,64,74,36617,198924,39150,7407
Finland,62,72,23807,109715,40554,70355
Iran,59,71,8222,38859,18855,4045
United Republic of Tanzania,52,69,73718,309903,231053,42662
Burkina Faso,23,68,34392,122479,2787,2991
Ghana,21,62,34947,85629,11671,7317
Chad,16,61,27288,47363,412,2042
Colombia,50,60,17611,95580,22056,16579
Denmark,54,60,12069,48193,27211,5427
Mali,36,60,34245,153618,104499,50604
Sri Lanka,20,55,18032,37529,3411,2363
Turkey,38,55,74999,272068,34654,11275
Ethiopia,18,54,27695,102779,3430,2810
Kenya,19,53,22304,57916,10659,2537
Sudan,22,52,37093,85388,11792,3082
Hungary,41,51,8448,44459,20425,1611
Syria,19,51,18860,51407,3663,890
Norway,36,50,275563,664777,39100,36481
Madagascar,31,49,73247,372860,25239,17390
Portugal,45,49,18833,99201,36417,4285
South Africa,34,49,28031,114436,11959,6421
