Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,900,976,85985,518554,386431,46714
United States,734,923,475749,2789347,583775,207586
France,422,455,51674,325659,273974,94558
Indonesia,202,361,315091,1429225,198752,70999
Russia,276,301,442297,1234821,281479,66138
United Kingdom,275,299,77733,414154,191213,25738
Italy,238,249,40101,234695,108522,20024
India,194,247,172422,733370,134409,66907
Poland,207,221,139460,458495,158423,71113
Guatemala,92,199,74218,240129,53101,8557
Spain,147,161,62538,323494,62682,18943
Brazil,105,127,192338,688134,101437,27582
Japan,108,125,142663,631118,127808,39329
Austria,108,118,13882,74853,44563,15163
Netherlands,104,117,23311,89591,71002,30298
Switzerland,102,112,14377,66422,52830,11723
Canada,91,108,28328,147976,69673,21813
Ukraine,96,107,37825,187102,59572,18729
Australia,88,103,28180,150601,63924,14572
China,92,101,71803,403516,83765,32942
Libya,44,97,34943,119959,3319,1838
Belgium,76,93,14123,76395,34431,6588
Czech Republic,74,89,12151,58144,46299,27751
Congo-Kinshasa,43,86,167382,620085,45942,62142
Finland,69,79,12427,74751,31714,1955329
Iran,54,78,5491,23207,17591,2727
Sweden,68,78,59333,173677,66974,10441
Nepal,44,68,66689,298227,118687,50935
Greece,48,67,49407,114746,18164,6270
Nigeria,44,67,39317,183869,48465,33484
Haiti,26,65,38982,57682,22682,10236
United Republic of Tanzania,46,60,60833,306369,158155,47666
Hungary,50,58,11970,43359,18056,2751
Thailand,35,58,28225,92661,23596,2707
Algeria,37,55,28244,117866,50459,12145
Philippines,39,54,17751,88801,44742,8490
South Africa,31,53,9097,35242,11630,10248
Slovakia,38,51,8250,47424,26224,9646
Denmark,42,48,11143,42580,26772,3367
Portugal,41,48,14688,69091,20988,6138
Argentina,41,46,21739,103797,23023,6979
Mexico,30,46,17434,83690,45029,11479
Malaysia,26,44,4773,18516,6990,1896
Belarus,36,43,7460,36139,23809,5461
Croatia,29,43,8647,35477,11123,2915
Norway,38,43,156332,338269,77742,87477
Bangladesh,27,41,17047,65425,59658,8921
Romania,31,39,11161,31476,23791,3195
Ecuador,22,38,5973,15457,9154,4376
Zambia,27,38,68810,331847,147369,81746
Niger,12,35,15261,35748,2297,1709
Turkey,31,35,34306,191884,15040,10648
Iraq,26,34,693407,893440,6953,2686
Paraguay,21,34,131486,355050,29853,38755
Colombia,25,33,13195,57549,11053,13088
Madagascar,24,32,236403,955761,22023,30693
Ireland,23,29,11599,52277,16796,1734
South Korea,24,29,11106,54426,23053,10237
New Zealand,20,27,22897,93626,15801,5277
South Sudan,16,27,81600,275055,39876,15976
Chile,21,26,11020,42258,23982,4271
Israel,17,25,3832,9944,6364,3143
Slovenia,19,25,14740,29096,10969,1262
Mali,13,24,34628,139681,5643,17010
Taiwan,21,24,8350,32048,12917,1107
Latvia,18,23,9271,40802,12571,4034
Malta,13,22,3673,10581,17535,837
Serbia,15,22,35407,54044,18150,3027
Singapore,13,22,712,2155,2524,284
Uzbekistan,12,22,38025,140351,20116,7515
Uganda,15,21,34679,126525,129530,18144
Bulgaria,15,20,4010,13592,3671,656
Egypt,14,20,7413,34257,15402,7316
