Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,588,631,77333,477604,233036,48321
United States,347,407,142672,756181,234887,137022
Russia,282,325,149495,801094,181597,46428
France,257,284,67763,340393,169658,44662
Italy,160,201,43162,215295,81102,16268
Japan,116,193,98953,361623,92028,35052
United Kingdom,159,172,58437,282172,91463,14745
Poland,137,153,35197,175233,126320,25180
Ukraine,108,132,36655,193834,37852,9311
Brazil,91,126,50210,246798,58899,15089
Spain,107,116,30499,179535,45424,19183
Myanmar (Burma),48,114,53430,112552,4361,2872
Malawi,46,109,43806,113523,8294,1489
Indonesia,73,105,462434,1855391,60965,37646
Austria,86,99,32790,123619,41473,11640
Canada,81,99,31057,128672,101482,19271
Netherlands,84,97,32458,111629,66900,63982
Nigeria,45,96,76697,195232,12838,5822
Zimbabwe,46,89,264767,682668,166144,59029
Australia,58,73,13980,64275,19243,4911
Uganda,29,72,159982,271061,10523,5960
United Republic of Tanzania,44,72,70645,264331,24462,13319
Cambodia,35,67,83324,225900,2625,643
Switzerland,56,67,7709,23733,20874,4836
China,49,62,354614,796477,33776,182293
Sweden,54,61,26827,115778,21589,4432
Belgium,53,60,30072,126014,32671,14316
Belarus,43,59,13984,53740,29725,9236
Philippines,44,57,18440,79562,15860,7626
Czech Republic,49,55,13713,59115,54904,16985
Iran,44,54,14686,58605,9488,1839
Thailand,29,53,26162,82185,17190,2843
Iraq,37,48,7447,22523,2018,565
Argentina,34,46,17064,61751,11904,1997
Finland,35,46,26188,62328,17207,2505
Greece,38,46,15897,82162,21904,2919
Hungary,41,46,38406,96073,13461,25725
Congo-Kinshasa,16,44,27314,53159,15389,6610
Denmark,31,43,8386,33212,19056,7587
India,40,43,14837,66454,8742,2722
Norway,35,43,73136,208740,24280,5115
Portugal,35,43,11603,55427,19544,9516
Nepal,30,41,26815,122780,11790,5309
Turkey,32,39,63308,294668,29408,8729
Ecuador,29,35,8781,29883,7502,5252
Mali,16,33,175798,482623,48327,14200
Mexico,24,32,4969,16978,8032,1133
Niger,15,32,20263,54379,3316,1020
Vietnam,25,32,3294,16064,8176,3245
United Arab Emirates,20,31,14519,49005,39582,5978
Algeria,18,28,11335,24738,11580,2032
South Korea,18,28,8999,39091,6667,2548
Colombia,22,27,11830,57079,12820,5660
Slovakia,19,27,3398,13361,5897,3883
Kazakhstan,17,26,14396,48497,7995,1488
Romania,22,26,2543,10603,6579,1046
Bulgaria,20,25,5484,24908,6324,3970
Croatia,19,24,7621,32322,7406,5613
Chile,19,23,39012,73384,28350,25703
Bangladesh,14,22,58829,184146,47112,9645
Bolivia,12,22,10119,23550,7175,1556
Peru,15,22,11755,43067,5495,2676
Slovenia,16,22,99524,369698,26663,49700
El Salvador,8,21,9634,15505,1485,83
Taiwan,18,21,3704,12687,7878,1426
Paraguay,13,20,24467,104043,18993,10111
Georgia,13,19,1318,3196,1021,189
Guatemala,6,17,630,1464,482,520
Israel,13,17,4499,18551,3570,2257
New Zealand,14,17,6630,18972,24115,508975
Uzbekistan,15,17,2104,7951,2626,1124
Armenia,11,16,5000,18455,4501,230
Ireland,14,16,5008,13339,6283,949
Cuba,12,15,265,831,958,170
Lesotho,5,15,14008,39739,4501,3593
Malaysia,11,15,3615,12591,4246,1067
Zambia,6,15,3727,11641,3729,4734
Kenya,10,14,8849,34333,1921,463
South Africa,9,14,8283,19302,5327,1171
Ethiopia,9,13,24073,88097,3099,401
Liberia,4,13,12190,29634,357,64
Moldova,9,13,1485,3791,1498,529
Pakistan,9,13,3953,16175,2179,1421
Sri Lanka,10,13,10341,42394,6137,4415
Burkina Faso,7,12,4523,16902,6409,2825
Cameroon,6,12,5087,11848,1535,184
Cyprus,8,12,378,876,552,107
Estonia,8,12,1393,3749,3367,613
Latvia,8,12,1732,3048,813,64
Lithuania,9,12,5796,27730,8562,906
Morocco,8,12,2737,10686,3529,617
Senegal,7,12,6113,12847,563,119
Serbia,10,12,9903,35240,4259,1002
Azerbaijan,10,11,1572,6717,1115,162
Kyrgyzstan,6,11,223,502,266,444
Luxembourg,6,11,1493,3995,2485,435
Albania,7,10,3352,9409,636,616
Bosnia and Herzegovina,6,10,3275,8257,2408,1736
Libya,8,10,474,816,181,50
Saudi Arabia,6,10,1665,5005,4247,536
Egypt,5,9,2739,5882,1934,214
Hong Kong,7,9,1653,3555,2303,363
Mongolia,5,9,7519,10319,391,122
Singapore,5,9,1557,3796,1866,357
Venezuela,7,9,4029,7479,5715,980
West Bank,6,9,1313,2674,2903,487
Costa Rica,6,8,3758,10234,3253,421
Dominican Republic,4,8,945,1640,1000,162
Ghana,5,8,3745,8823,1409,653
Puerto Rico,4,8,5225,10600,1859,1825
Syria,5,8,1925,5234,844,172
Guinea,3,7,10032,21417,416,83
Iceland,5,7,1724,5114,1230,93
Ivory Coast,4,7,855,3262,730,146
Montenegro,5,7,186,402,874,385
Republic of Kosovo,4,7,1112,1828,788,96
Reunion,3,7,618,982,1723,181
Mozambique,2,6,6728,8882,471,172
Nicaragua,4,6,501,965,211,66
Oman,3,6,513,1260,228,34
Qatar,2,6,177,183,20,1
Uruguay,5,6,362,830,668,45
Benin,3,5,2842,9040,885,139
Bhutan,2,5,1229,1868,257,68
Botswana,2,5,1708,3155,2143,144
Chad,2,5,315,533,803,223
Honduras,3,5,330,615,104,160
Lebanon,4,5,605,1073,462,32
Namibia,3,5,5787,14937,695,259
South Sudan,2,5,3693,6134,22303,13987
Tajikistan,2,5,415,517,70,13
Togo,3,5,1127,2188,182,69
Tunisia,2,5,1792,1879,131,60
Turkmenistan,3,5,101,343,610,75
Afghanistan,2,4,2377,4478,695,141
Central African Republic,2,4,1692,4109,606,69
Gaza Strip,1,4,76,85,123,1
Laos,3,4,3055,3226,526,104
Macedonia,2,4,618,808,111,11
Madagascar,2,4,306,606,239,61
North Korea,2,4,4717,11395,2595,1595
Somalia,3,4,21003,44375,441,223
Suriname,2,4,203,209,9,1
The Bahamas,1,4,0,0,10,3
Yemen,3,4,4872,19824,420,34
Angola,1,3,189,264,216,62
Bahrain,2,3,52,65,39,23
Belize,1,3,15,45,26,3
Curaçao,2,3,285,629,47,19
Faroe Islands,1,3,2054,4837,816,274
French Polynesia,2,3,305,368,22,31
Gabon,2,3,151,469,254,8
Haiti,1,3,83,109,57,17
Jamaica,2,3,150,270,1420,34
Jordan,2,3,14,28,18,0
Kuwait,1,3,48,53,313,15
Malta,1,3,400,454,73,21
Panama,2,3,231,592,248,65
Sudan,2,3,633,1072,604,159
Trinidad and Tobago,1,3,236,261,15,3
Andorra,1,2,8,17,2,0
Aruba,1,2,150,203,95,37
Cape Verde,1,2,1965,4939,151,82
French Guiana,1,2,1247,1324,431,78
Greenland,1,2,14,16,4,0
Guyana,1,2,278,628,101,7
Isle of Man,0,2,0,0,5,0
Macau,1,2,28,74,66,6
Mauritania,1,2,194,222,85,0
Mauritius,1,2,376,519,1092,54
New Caledonia,1,2,504,825,268,71
Northern Mariana Islands,1,2,21,30,1,1
Republic of the Congo,1,2,10,15,22,6
Rwanda,1,2,1148,1537,1192,53
Seychelles,1,2,10,13,8,6
Sierra Leone,1,2,664,664,87,0
St. Vincent and the Grenadines,0,2,443,453,96,4
Western Sahara,1,2,76,78,680,27
Barbados,0,1,254,308,57,9
Brunei,0,1,195,371,72,0
Burundi,0,1,0,0,7,1
Caribbean Netherlands,0,1,110,113,1,0
Cayman Islands,0,1,1,1,4,0
Comoros,0,1,5,5,15,2
Djibouti,0,1,348,348,18,1
Equatorial Guinea,0,1,3,3,36,72
Eritrea,0,1,0,0,26,0
Falkland Islands (Islas Malvinas),0,1,1890,3290,49,1
Fiji,0,1,0,0,3,0
Glorioso Islands,0,1,313,313,29,0
Guadeloupe,0,1,35,43,43,42
Guernsey,0,1,164,164,1,0
Guinea-Bissau,0,1,93,93,94,75
Jersey,0,1,81,81,1,0
Kiribati,0,1,330,330,12,19
Liechtenstein,0,1,0,0,9,5
Maldives,1,1,136,169,53,37
Martinique,0,1,119,121,6,0
Mayotte,0,1,82,93,144,74
Monaco,0,1,2,2,6,1
Nauru,0,1,10,10,4,0
Pacific Islands (Palau),0,1,0,0,1,0
Papua New Guinea,0,1,567,570,23,10
Pitcairn Islands,0,1,22,22,197,0
San Marino,0,1,2,3,0,0
Sao Tome and Principe,0,1,186,186,3,0
Solomon Islands,0,1,0,0,1,0
South Georgia and the South Sandwich Islands,0,1,0,0,7,0
St. Kitts and Nevis,0,1,75,75,13,9
St. Lucia,0,1,1,1,1,0
Svalbard,0,1,33,33,9,0
Swaziland,0,1,1068,1068,21,5
The Gambia,0,1,79,79,5,0
Turks and Caicos Islands,0,1,0,0,2,1
United States Virgin Islands,0,1,1,1,0,0
