Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,542,593,76054,468336,317682,48124
United States,345,397,111949,604695,283601,116592
France,259,293,95561,405662,154128,61296
Russia,246,274,183353,914224,194710,45646
Italy,160,175,66787,285968,64722,29056
United Kingdom,143,161,31586,198461,75539,16438
Poland,127,139,97397,430675,85238,40886
Brazil,95,124,73496,400404,72942,71113
Uganda,58,122,105989,321217,24860,8674
Canada,87,120,47731,225424,99314,955047
Spain,105,120,40464,205460,47410,18187
United Republic of Tanzania,55,116,40507,177360,39624,13303
Sri Lanka,44,112,90676,155005,21428,3496
Japan,86,110,53430,297150,87296,36072
Nigeria,46,92,118784,378352,55496,9763
Ukraine,78,91,25707,139636,28329,12717
Austria,74,87,26354,148448,48097,7688
Myanmar (Burma),43,85,39787,132331,5527,3133
Mexico,55,84,36541,143399,20540,7870
Bangladesh,59,82,116675,542659,51212,19744
India,53,73,29904,157763,17525,5059
Netherlands,68,72,13756,58661,55234,28711
Iraq,58,69,2215,8421,1653,219
Belgium,54,62,13592,80131,51390,12723
China,56,62,61675,340541,42105,19554
Switzerland,51,61,17850,53402,62565,5994
Indonesia,47,58,360119,782822,424222,44366
Iran,52,57,21717,104985,21246,4617
Australia,50,55,15356,79105,16957,6403
Colombia,41,54,22755,119113,19637,7640
Finland,39,52,19131,77055,25973,7095
Belarus,43,51,7532,34631,29946,5303
Czech Republic,43,51,24538,79909,76732,22181
Hungary,40,49,7448,33827,19951,3261
Puerto Rico,39,49,35602,202411,147605,34541
Sweden,42,49,40468,154581,23533,5825
Turkey,33,49,39963,180567,22852,8183
Argentina,39,47,22698,88656,17132,3261
South Sudan,8,44,93264,96838,3438,3083
Chile,26,43,10823,40203,11964,1436
Philippines,39,43,31479,159815,18957,19482
Thailand,34,43,70117,252317,16379,3144
Portugal,29,37,8893,41868,11063,6568
Ecuador,25,36,9026,36364,5944,2234
Peru,16,33,12223,32917,6865,2994
St. Lucia,22,33,368,1727,750,173
Greece,22,31,15599,87482,15851,3678
Nepal,26,31,87992,439943,29158,78114
Taiwan,21,31,3416,15691,7527,1208
Slovakia,24,29,8397,26535,11224,5219
Algeria,21,27,7530,27178,13020,3979
Denmark,22,27,19598,106974,19590,8165
Benin,11,26,7706,31750,5176,2835
Ireland,17,26,5958,24672,3674,890
Norway,20,25,40152,69220,19757,13682
Zambia,9,25,74122,156964,6407,34333
Kenya,13,24,30883,92837,6364,5211
Kazakhstan,19,23,13923,57838,10565,2710
Romania,18,23,11342,36836,13294,896
Uzbekistan,16,23,9201,34149,5487,1880
South Korea,17,22,13446,55891,11166,3478
New Zealand,14,21,6436,22786,12463,3563
Croatia,14,19,7870,28646,34571,1059
Ethiopia,7,19,34706,73546,2300,3851
Israel,14,18,2750,10603,8289,3238
Malaysia,13,18,12776,53221,8186,1539
Bulgaria,14,17,12949,54164,13274,2347
Lithuania,13,17,10098,43363,8929,977
Serbia,12,17,3008,10522,4892,939
South Africa,12,17,14120,49579,8701,2451
Vietnam,14,17,1656,5038,922,139
Cambodia,10,16,4983,9150,780,70
Cuba,12,16,4932,17555,2945,379
Mali,9,16,26563,46915,3373,2900
Slovenia,13,16,3568,13139,11757,4116
Bolivia,12,15,10333,35231,15491,3035
Georgia,11,15,11594,34168,3685,1575
Singapore,12,15,15227,42245,21783,13697
West Bank,10,15,3325,8890,1894,1955
Laos,10,14,9655,28777,5070,269
Malawi,9,14,9547,28073,10757,2922
Moldova,8,14,909,3492,3167,585
Pakistan,10,14,7682,28508,4770,2042
Cyprus,10,13,13762,32763,16289,2426
Hong Kong,8,13,3588,10053,7460,1554
Latvia,8,13,4776,18839,7824,938
Paraguay,7,13,13080,57020,3387,3938
Bosnia and Herzegovina,7,12,8070,35309,20609,5924
Ghana,7,12,2887,10858,6712,760
