Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,650,698,75774,447218,288109,64976
United States,354,414,120716,716914,226696,120240
France,289,319,90604,450228,131885,47108
Russia,294,316,178243,936112,165945,46671
Myanmar (Burma),82,283,123346,208054,22915,30137
United Republic of Tanzania,196,278,404645,1727601,85535,96406
Italy,178,197,36819,227452,77684,31374
United Kingdom,168,181,66288,281883,100387,20273
Poland,159,179,89993,288965,85476,32700
Mexico,53,137,81557,152455,21815,6590
Spain,119,135,37916,185389,60871,13170
Ukraine,107,123,52580,216395,50018,15628
Laos,91,117,163701,857335,28692,58005
Brazil,91,108,43323,240359,64241,10828
Austria,92,97,23967,132039,63929,10161
Canada,85,96,13733,75121,33570,15387
Netherlands,82,93,18509,81841,74517,32499
Japan,81,87,39574,244427,77660,33524
Switzerland,72,82,27235,69528,23694,5343
Indonesia,66,80,214704,1285701,150244,26469
Australia,55,75,24926,118338,22776,4311
Iraq,44,70,19860,65003,4444,4752
Sweden,57,67,43126,213594,53260,7063
Belgium,60,64,28508,168665,38950,13298
Iran,54,64,13512,54070,17782,7789
Hungary,43,54,7378,36001,39677,2531
Belarus,48,53,10812,57785,26145,4105
China,50,53,45028,247663,33700,23017
Czech Republic,49,53,12373,58940,43503,25152
Nepal,35,52,74181,227562,19225,10694
Finland,38,48,12630,57128,29428,3056
Niger,13,44,19953,40385,4275,752
Thailand,33,44,83535,298422,20382,3645
India,39,42,34288,206965,18252,5924
Argentina,35,41,24301,72860,14545,11408
Norway,34,40,37561,148975,30522,7017
Philippines,32,39,12168,49146,6327,3632
Colombia,27,36,9575,30140,7204,2719
Ghana,12,35,26469,70303,8545,7045
Greece,29,35,8219,31797,18090,1975
Turkey,26,34,16694,77828,13753,3269
Algeria,26,33,4455,17536,5933,15286
Romania,26,32,3959,16373,5793,1759
Ecuador,25,31,1995,7133,4282,576
Portugal,27,31,16644,40656,8911,4554
Slovakia,25,31,3807,16284,6351,923
Uzbekistan,22,31,8039,26008,5805,1960
Lesotho,13,30,38295,131626,17265,13404
Nigeria,20,30,92737,172070,4972,717
Denmark,24,29,11903,59412,16841,6110
Croatia,24,28,18798,46406,8802,1385
Kazakhstan,22,28,23078,68818,9270,2781
Chile,16,27,10356,22068,9449,894
South Korea,16,27,19447,97182,7567,5501
Vietnam,22,25,2950,13362,3752,1342
Malaysia,14,24,5460,17712,2532,504
Taiwan,17,24,2233,9158,7790,812
Ireland,21,23,8148,37509,9240,3569
Paraguay,15,23,29502,83538,3766,5315
Slovenia,17,23,29860,93932,14365,1952
South Africa,14,22,18903,48310,10361,1465
Bangladesh,16,21,128753,558739,20887,21087
Bulgaria,17,21,3376,13639,4730,1213
Cuba,15,21,2475,7218,2758,808
Peru,18,21,33453,63221,19280,9947
Honduras,7,20,16607,31470,4469,1458
Rwanda,12,19,171150,409770,185340,84827
Azerbaijan,13,17,1313,2648,1307,202
Bolivia,14,17,2913,12770,4211,751
Congo-Kinshasa,14,17,18349,72898,10734,3160
Lithuania,13,17,5547,23981,7871,1509
New Zealand,14,17,30637,73884,49456,9123
Pakistan,12,17,10129,38077,1821,434
Cambodia,11,16,2903,13949,5430,3411
Georgia,13,16,8936,20132,2804,975
Iceland,11,16,34632,135378,19808,2723
Luxembourg,10,16,976,4201,3715,496
Serbia,13,16,4423,17973,5530,821
Hong Kong,9,15,1325,7056,6339,420
Israel,13,15,14175,36504,2867,1259
Uruguay,6,15,6900,7204,1842,144
Benin,6,14,15683,24850,1389,2031
Cameroon,7,14,10001,21266,5314,6381
Uganda,9,14,19981,54114,7846,1011
Cyprus,9,13,3377,9213,6423,341
Latvia,10,13,8035,25845,14567,2936
Libya,9,13,1748,5236,788,143
Moldova,10,13,3890,22872,3063,936
Morocco,9,13,403,1801,4283,407
Armenia,9,12,3655,9160,8100,4628
Senegal,8,12,9848,35990,3359,1035
Sri Lanka,9,12,11219,62339,6279,1251
Zimbabwe,7,12,60181,178347,65743,47655
Estonia,8,11,1539,4421,1519,162
Zambia,7,11,16834,61638,61021,16361
Bosnia and Herzegovina,6,10,1603,2553,2924,206195
Costa Rica,6,10,2041,7780,4355,451
Kyrgyzstan,6,10,1584,5470,1127,85
Malawi,4,10,3859,6808,3706,379
Mongolia,7,10,4496,14849,2907,2014
Saudi Arabia,6,10,3771,7822,249,18
United Arab Emirates,8,10,6016,14458,3616,562
Venezuela,6,10,3246,10740,7678,725
West Bank,6,10,382,706,699,294
Albania,8,9,6968,26693,3925,1661
Dominican Republic,6,9,437,883,658,77
Kenya,5,9,11425,36275,2219,777
Syria,5,9,5985,14210,1772,337
Egypt,6,8,361,853,443,88
Ethiopia,6,8,11489,55099,4444,8599
Guatemala,3,8,1309,2303,1771,168
Yemen,3,8,9808,21006,405,65
Belize,4,7,1711,2784,488,65
Botswana,3,7,1921,3082,323,5493
Chad,5,7,5370,25576,1036,291
Jordan,3,7,1600,1871,322,93
Montenegro,5,7,1613,2600,860,100
Nicaragua,5,7,973,2621,366,44
Togo,5,7,13135,25616,3492,4874
Tunisia,4,7,4380,8091,885,37
El Salvador,3,6,2401,3017,2301,377
Mali,3,6,897,1768,95,3
Republic of Kosovo,5,6,1169,1918,530,594
Singapore,3,6,140,306,236,48
Turkmenistan,4,6,97,284,414,80
Haiti,4,5,3358,8402,742,266
Ivory Coast,4,5,746,1811,317,151
Kuwait,2,5,2998,4311,1941,639
Lebanon,3,5,567,982,323,54
Puerto Rico,3,5,2302,4805,1142,497
Sudan,2,5,4329,4715,44,10
Trinidad and Tobago,2,5,493,540,101,2
Afghanistan,2,4,1891,3445,276,128
Bahrain,1,4,22,31,29,0
Brunei,2,4,3834,11789,11944,1406
Burkina Faso,3,4,6303,14252,1004,304
Fiji,1,4,1521,1555,84,4
French Polynesia,1,4,317,392,139,11
Guinea,2,4,4940,6368,1065,44
Macedonia,3,4,1302,1640,796,43
New Caledonia,1,4,684,1190,289,100
North Korea,3,4,7279,21625,1390,640
Panama,2,4,94,235,274,14
Reunion,2,4,718,1164,452,554
Suriname,1,4,569,1060,110,58
Tajikistan,2,4,2721,3218,789,63
Angola,1,3,8076,8155,2958,452
Eritrea,1,3,3186,5470,91,10
Gabon,2,3,2686,4492,1130,221
Greenland,2,3,1122,1270,562,193
Guadeloupe,1,3,17,22,45,36
Guam,1,3,1474,1982,759,143
Guyana,1,3,245,499,183,11
Jamaica,2,3,228,238,147,46
Liberia,2,3,5856,17347,9040,6429
Mauritania,2,3,19,26,440,0
Namibia,2,3,683,784,119,24
Oman,2,3,282,325,17,1
Republic of the Congo,1,3,2768,8139,515,72
Sierra Leone,1,3,250,285,15,0
Somalia,2,3,4013,8528,450,175
Western Sahara,1,3,26,26,84,10
Andorra,1,2,178,247,1416,99
Bhutan,1,2,2131,2724,244,192
Cape Verde,1,2,558,1597,225,162
Central African Republic,1,2,967,2364,569,1023
Curaçao,1,2,26,44,58,5
Dominica,0,2,7,7,6,12
Faroe Islands,1,2,273,274,72,9
French Guiana,1,2,944,1403,566,146
Gaza Strip,1,2,2,5,10,5
Guinea-Bissau,1,2,553,553,13,0
Isle of Man,0,2,7,7,2,1
Liechtenstein,1,2,241,472,1321,206
Macau,2,2,398,741,739,85
Madagascar,1,2,1620,3945,1395,258
