Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,548,606,110793,654636,337315,73604
United States,361,423,206411,1047601,190999,130179
Russia,253,274,133754,679253,141253,38082
France,233,248,105050,543029,183993,63643
Kenya,53,204,120858,257684,14507,4940
Italy,180,194,47561,304859,65081,23336
United Kingdom,169,178,48441,247510,83780,24932
Poland,133,151,54259,280398,90895,37304
Spain,119,137,31410,180097,57079,11479
South Korea,116,134,53963,292013,50842,20080
Brazil,102,122,51022,259947,72767,16744
Zambia,96,121,65218,335449,7852,5835
Malawi,33,111,30728,74648,15464,3661
Japan,95,107,50328,311173,87625,155032
Ukraine,94,107,48266,229047,51398,10088
Canada,78,95,53544,258447,53966,18624
Netherlands,78,91,18977,94119,64553,49881
Philippines,63,90,158254,602851,18129,31758
United Republic of Tanzania,56,88,69440,370474,52867,29181
Austria,79,87,24429,140848,63305,22791
Belgium,54,73,15693,84873,29970,7577
Indonesia,54,73,106057,370071,34901,47604
South Sudan,40,68,111102,449468,3871,8464
India,60,65,26319,123282,28332,10623
Thailand,50,64,13167,58201,23229,17195
Switzerland,52,60,12957,59141,21178,6064
Australia,55,59,35996,127336,25947,19156
Iran,53,59,13354,55425,11417,4128
Sweden,44,55,24936,110694,45474,10392
China,46,53,47547,223887,25325,10695
Botswana,32,52,152304,449491,8103,13297
Argentina,46,51,16094,46451,22913,9300
Sierra Leone,10,50,40187,41128,1305,545
Czech Republic,40,49,25793,102068,155607,32880
Iraq,41,48,26752,36889,3648,1314
Belarus,37,46,9045,34579,12722,1273
Hungary,39,46,7059,33815,11999,1412
Laos,16,43,13799,39556,5533,14058
Vietnam,35,42,9612,23404,4729,1043
Guatemala,15,38,22738,89761,86433,45870
Chile,28,37,34887,145465,11017,11326
New Zealand,18,37,20108,45839,11141,2348
Turkey,30,37,19261,82342,40643,3361
Mexico,31,36,11477,44428,12975,2507
Ecuador,27,35,3732,7516,1894,1000
Kazakhstan,24,35,16368,58815,11116,1489
Nigeria,23,35,34689,121895,6604,2229
Colombia,24,34,4485,19683,7208,5468
Jamaica,10,34,23347,33633,2388,218
Greece,27,33,9820,58461,18489,3583
Ireland,22,32,8256,24809,12545,1952
Myanmar (Burma),26,32,8003,21580,1160,2466
Denmark,24,31,11994,51185,12286,6606
Nepal,21,31,12542,70664,11381,1169
Algeria,25,30,2989,14167,8500,12743
Finland,27,30,19499,65120,21961,2863
Peru,20,30,14785,62060,3174,903
Portugal,26,30,7306,32825,7751,19563
Norway,21,29,13057,48096,11233,2453
Taiwan,24,28,4039,17058,17582,9868
Congo-Kinshasa,16,27,18084,78229,9346,2457
Bulgaria,20,25,12597,41494,6373,1028
Slovakia,20,25,4079,11522,16636,1435
Uzbekistan,19,25,3894,12588,7498,813
Romania,19,24,6806,17729,6538,1099
Lesotho,16,23,33083,164994,30132,10413
Moldova,11,23,2283,5594,4596,348
Mozambique,14,23,28483,106847,9026,2338
Sri Lanka,17,23,17516,53139,15899,14875
United Arab Emirates,17,23,12874,40160,47727,5146
Bolivia,13,21,14244,29112,2427,625
Cuba,16,21,6344,26680,4660,2811
Serbia,17,21,11089,53469,11211,934
Malaysia,16,20,8648,19917,3138,350
Azerbaijan,10,19,2703,3239,737,17
Slovenia,16,18,72002,231761,23269,12808
South Africa,14,18,8897,26645,4671,1323
Syria,8,18,6207,14572,4750,368
Cambodia,12,17,5298,13332,1757,1103
Libya,13,17,2817,4412,1135,254
Morocco,13,17,6729,30192,4377,842
Pakistan,12,17,4454,10811,1251,448
Saudi Arabia,11,16,4359,14648,6010,779
Bangladesh,11,15,14753,53050,1242,301
Croatia,14,15,9695,43108,6184,2309
Georgia,10,14,2034,7580,1748,349
Latvia,9,14,3900,6145,2560,472
Lithuania,11,14,5751,20561,6579,864
Armenia,8,13,2184,9944,3690,932
Costa Rica,7,13,3608,6793,4204,464
Israel,8,13,835,2190,1961,395
Singapore,11,13,1684,6342,10275,1113
Guinea,6,12,6815,21543,1104,751
Venezuela,8,12,2746,10419,3711,729
Bosnia and Herzegovina,7,11,1100,3490,1370,237
Nicaragua,7,11,602,1296,191,39
Turkmenistan,4,11,154,437,1106,427
West Bank,7,11,196,520,6147,94
Cameroon,7,10,2067,6526,1061,428
Egypt,7,10,946,1269,539,61
Hong Kong,7,10,222,472,696,288
Republic of Kosovo,6,10,3252,5002,601,287
Senegal,8,10,6244,26349,3377,631
Uganda,5,10,1423,4047,388,89
Afghanistan,4,9,1342,1698,4283,352
Central African Republic,3,9,1518,3915,1664,61
Dominican Republic,6,9,337,695,197,43
Estonia,5,9,2363,8102,3603,2558
Kyrgyzstan,6,9,1625,3496,1060,143
Togo,6,9,15517,68927,373,369
Uruguay,4,9,293,941,979,37
Chad,4,8,7747,38916,398,189
Honduras,5,8,1034,5463,2482,183
Mali,4,8,9169,12346,2615,436
Oman,4,8,917,2151,618,129
Paraguay,5,8,12137,30370,1080,1526
Trinidad and Tobago,4,8,32,65,32,2
Benin,3,7,700,1241,406,264
Comoros,2,7,630,865,427,434
Macedonia,5,7,1594,3515,440,91
Tunisia,5,7,1186,2892,487,37
Albania,4,6,3617,6771,1319,136
Ethiopia,5,6,1784,8989,126,27
Ghana,4,6,4536,15635,8700,911
Guadeloupe,3,6,466,1153,1470,2434
Iceland,3,6,779,1436,139,11
Ivory Coast,4,6,1685,3342,392,48
Luxembourg,5,6,459,1247,2424,409
Somalia,2,6,1676,3373,152,38
Yemen,3,6,7778,8210,74,12
Zimbabwe,3,6,4945,8282,1015,1218
Cyprus,3,5,279,386,69,2
Haiti,3,5,1427,3742,1390,549
Lebanon,4,5,3016,5919,1248,175
Mauritania,2,5,4480,7472,673,107
Namibia,3,5,3531,11287,4501,110
Puerto Rico,4,5,463,863,283,69
Reunion,4,5,525,1184,581,117
Tajikistan,2,5,37869,91721,1494,197
Angola,3,4,2589,3740,1985,222
El Salvador,3,4,120,337,509,68
New Caledonia,1,4,53,93,99,16
North Korea,2,4,3506,7771,906,202
Panama,3,4,178,244,65,43
Seychelles,2,4,9468,9872,78,854
Sudan,3,4,1343,2309,177,30
Bhutan,1,3,4212,8808,89,282
Burkina Faso,3,3,5134,23399,2720,342
Curaçao,2,3,49,142,18,2
French Polynesia,2,3,607,1608,66,36
Gaza Strip,1,3,10,20,6,0
Kuwait,2,3,3,8,110,25
Liberia,1,3,5,12,102,3
Liechtenstein,1,3,134,188,492,26
Madagascar,2,3,1036,1318,191,70
Malta,2,3,333,858,389,99
Mongolia,2,3,76,159,367,97
Niger,2,3,5192,7215,142,189
Qatar,2,3,1067,2700,1675,185
Rwanda,1,3,550,1028,169,162
Swaziland,1,3,0,0,13,8
Aruba,0,2,127,127,86,269
Bahrain,1,2,438,855,1654,159
Belize,1,2,2,5,3,0
Brunei,1,2,1163,1460,187,0
Burundi,1,2,74,74,96,4
Cape Verde,1,2,1731,4371,136,28
East Timor,1,2,25,45,19,0
Fiji,0,2,5,5,3,0
Greenland,1,2,1082,1089,200,0
Guam,1,2,770,827,69,171
Guinea-Bissau,1,2,956,1514,17,2
Guyana,1,2,203,209,69,1
Isle of Man,1,2,146,196,25,3
Jordan,1,2,492,495,23,0
Macau,1,2,9,13,43,3
Maldives,1,2,282,317,6,0
Mauritius,1,2,1883,3320,19,6
Mayotte,1,2,13,16,34,40
Montenegro,1,2,3,8,28,19
Northern Mariana Islands,0,2,4,5,0,0
Papua New Guinea,1,2,278,278,2,0
Republic of the Congo,1,2,97,110,4,3
St. Vincent and the Grenadines,1,2,2082,5494,1552,1128
Suriname,1,2,17,24,34,1
The Bahamas,1,2,61,90,53,4
The Gambia,1,2,1088,1561,120,58
Western Sahara,1,2,29,29,26,53
Andorra,0,1,3,5,1,0
Antarctica,0,1,1,2,4,0
Antigua and Barbuda,0,1,45,78,60,17
Baker Island,0,1,0,0,1,0
Barbados,1,1,121,123,39,3
