Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,502,538,159652,762982,320531,119752
United States,335,386,525359,2635371,259413,163006
Russia,248,276,168315,848823,201391,269234
France,223,247,110069,570344,170128,54933
Italy,167,177,97519,426920,76463,31578
United Kingdom,162,175,34718,212381,59335,12388
Poland,115,138,108964,530405,60555,27550
Spain,110,125,55807,256049,65465,24436
Ukraine,97,112,29744,181160,54707,8130
Japan,95,104,62604,364783,121971,48268
Brazil,88,98,187861,437748,77234,15171
Canada,79,93,130914,415664,49079,26269
Netherlands,76,90,15686,85188,66356,41971
Austria,78,86,20821,123775,52682,10332
Malawi,26,81,37687,98889,31864,3247
India,53,70,26615,121257,15160,4593
Switzerland,56,67,12235,65523,25061,8948
Philippines,52,65,83198,281493,18668,1585
Iran,54,63,27699,124284,20621,7053
Belgium,52,60,27253,118605,37504,13577
Thailand,47,60,7235,37710,5265,1217
United Republic of Tanzania,36,56,84212,352799,16971,16032
South Sudan,31,55,100454,461133,7109,9629
Argentina,41,54,15309,42796,18957,2900
Australia,46,53,22497,108927,16139,10353
Belarus,43,53,26097,106964,10973,3277
Indonesia,39,53,59337,185411,16345,10512
China,42,51,52455,251176,22413,11050
Sweden,40,45,20624,105178,16803,4646
Czech Republic,35,43,22418,79820,183715,23449
Guatemala,18,40,86594,193760,3394,2297
Vietnam,29,40,8017,24850,7713,8828
Botswana,14,39,31285,81538,50814,23128
Mexico,33,38,11958,64408,12658,3542
Ecuador,25,37,5505,23806,3125,2133
Hungary,33,37,5115,24097,9627,2020
Iraq,33,37,2521,10641,29437,29501
Portugal,28,36,10811,43156,7621,3777
Turkey,27,36,20004,115766,12389,2359
Algeria,27,34,9220,40022,14084,1684
Denmark,27,34,10955,53760,17281,10638
Finland,30,34,65373,209891,18910,3232
Colombia,25,30,7831,37276,7015,1633
Myanmar (Burma),24,30,6599,17384,2064,561
New Zealand,22,29,7036,21935,10785,2563
Kazakhstan,26,28,40581,100876,13875,4796
Norway,23,28,18152,36655,13839,4705
Romania,23,28,2279,8952,22684,3118
Peru,19,27,17406,62119,3448,943
Taiwan,24,27,6439,24824,6650,923
Nepal,22,25,14704,47235,7956,382
Chile,19,24,29511,58376,11001,5016
Greece,20,24,14288,51388,17080,2930
Bulgaria,17,23,8367,38793,9590,1905
Uzbekistan,18,23,4806,19660,3721,543
Bangladesh,12,22,8371,32987,21428,3165
Lesotho,13,21,59742,251713,38261,17995
South Korea,15,21,7048,32544,7852,5841
Slovakia,12,19,2375,8498,10187,1402
Cambodia,14,18,316,759,205,107
Cuba,14,18,13563,38618,2590,244
South Africa,13,18,11548,42274,5422,1800
Bolivia,13,17,4028,11539,2878,481
Croatia,13,17,8225,39524,14358,2354
United Arab Emirates,13,17,638,2297,2012,434
Albania,9,16,5797,25449,6102,3116
Honduras,5,16,15632,23190,160,16
Libya,10,16,1277,2078,500,154
Morocco,9,16,1447,3040,5427,160
Singapore,12,16,7170,32276,30346,3029
Slovenia,12,16,28400,63421,18475,140994
Malaysia,12,15,1378,5062,1134,367
Puerto Rico,6,15,718,2117,1721,488
Ireland,12,14,1774,5892,2277,487
Latvia,11,14,31573,59868,35074,15352
Paraguay,7,14,4392,14320,4897,319
Serbia,11,14,9116,25385,11217,417
Congo-Kinshasa,6,13,7987,33196,9655,3091
Kenya,11,13,22904,80169,5566,1685
Moldova,9,13,6496,10102,3485,243
Nigeria,10,13,12697,76685,6078,339
Azerbaijan,9,12,1435,2378,730,139
Israel,9,12,5704,9296,3472,842
Lithuania,9,12,6602,34108,7300,838
Saudi Arabia,10,12,2553,8154,2326,373
Guinea,5,11,43616,91474,23919,2168
Kuwait,7,11,60300,252698,10246,339
Laos,7,11,4881,15484,686,67
Sri Lanka,8,11,2268,5785,2331,337
Syria,5,11,3341,12354,1324,150
Armenia,8,10,1105,3022,3321,198
Hong Kong,7,10,381,1515,3349,131
Mali,6,10,9886,32305,1818,499
Pakistan,7,10,3159,7673,383,129
Bosnia and Herzegovina,6,9,1991,6793,2463,3970
Estonia,5,9,3049,11754,3459,2150
Ethiopia,7,9,13948,36402,3872,387
Georgia,7,9,534,1155,3951,230
Liberia,3,9,4777,8328,4789,922
Senegal,5,9,53270,63099,27450,4505
West Bank,6,9,866,1444,328,211
Costa Rica,5,8,268,822,257,69
Dominican Republic,6,8,3150,10692,443,381
Lebanon,6,8,3889,8391,945,108
Haiti,3,7,3364,12027,10872,556
Kyrgyzstan,4,7,172,307,490,117
Nicaragua,5,7,549,1039,235,15
Reunion,4,7,341,1317,2245,288
Venezuela,5,7,5333,7271,736,722
Angola,3,6,3546,7692,3600,258
Cameroon,5,6,20117,53784,2736,2531
Chad,3,6,6742,11796,469,993
Egypt,4,6,1720,2118,1525,883
Ghana,5,6,963,1593,1239,621
Guadeloupe,3,6,2352,3669,944,835
Ivory Coast,4,6,1320,2025,89,98
Luxembourg,4,6,889,3065,2677,766
Mauritania,3,6,56389,104298,2429,1848
Mozambique,3,6,2621,4138,212,2461
Qatar,2,6,1259,1396,50,6
Republic of Kosovo,4,6,3097,7180,881,255
Togo,3,6,937,1102,123,357
Tunisia,4,6,1409,1477,319,26
Turkmenistan,3,6,245,566,913,133
Yemen,4,6,1133,3502,380,36
Benin,3,5,1703,3816,344,260
Macedonia,2,5,4589,13868,911,329
Mauritius,2,5,640,1473,422,170
Mongolia,3,5,1613,1742,93,115
Montenegro,3,5,5954,21994,985,2967
Namibia,4,5,1220,3421,932,273
Oman,3,5,127,285,652,85
Sudan,3,5,2092,4740,10978,1
Tajikistan,3,5,2162,5076,2239,420
Trinidad and Tobago,3,5,54,115,27,4
Uganda,3,5,2485,5723,290,25
Zambia,4,5,3046,8222,769,61
Burkina Faso,3,4,19640,67265,998,966
Cyprus,2,4,213,430,9868,29
El Salvador,2,4,1369,3805,916,165
Iceland,3,4,3396,4131,879,74
Jordan,3,4,72,233,36,18
Malta,2,4,1233,4464,1789,189
Panama,2,4,262,283,41,7
Sierra Leone,3,4,5452,8666,1039,111
Somalia,2,4,2583,4909,111,79
Uruguay,3,4,536,1454,1123,183
Zimbabwe,2,4,6693,14786,1269,457
Afghanistan,1,3,23,36,28,1
Bahrain,2,3,14,25,19,0
Bhutan,2,3,3180,6571,210,277
Cape Verde,2,3,716,3231,443,133
Eritrea,1,3,2145,2700,86,1
Gabon,1,3,1900,3446,74,2
Gaza Strip,1,3,5,11,14,961
Jamaica,2,3,433,1613,1044,64
Maldives,1,3,327,339,65,6
Martinique,1,3,22,50,32,32
Papua New Guinea,1,3,411,432,26,8
Seychelles,1,3,28,29,26,0
Suriname,2,3,845,1483,324,122
Aruba,1,2,54,62,74,1
Barbados,0,2,39,53,8,1
Belize,0,2,276,278,8,0
Brunei,1,2,5175,18964,113,6
Comoros,0,2,309,309,33,38
Curaçao,1,2,1142,3564,173,4
Falkland Islands (Islas Malvinas),1,2,1084,2948,276,5
French Guiana,0,2,27,27,4,5
Greenland,1,2,836,1367,283,85
Grenada,1,2,21,24,165,21
Guyana,1,2,22,28,24,0
Liechtenstein,1,2,266,672,74,33
Macau,1,2,42,53,186,13
Madagascar,2,2,367,422,378,46
Monaco,0,2,0,0,114,0
New Caledonia,1,2,2,2,4,0
Niger,1,2,2410,4115,736,1758
North Korea,1,2,1782,2246,57,4
Republic of the Congo,1,2,3,4,4,0
Rwanda,1,2,644,877,46,127
Sao Tome and Principe,0,2,112,112,110,4
Spratly Islands,0,2,1,1,3,0
Swaziland,1,2,19,20,9,104
The Bahamas,1,2,422,429,130,4
The Gambia,0,2,1545,2279,76,4
Western Sahara,1,2,19,41,63,9
American Samoa,0,1,1,1,4,3
Antarctica,0,1,1,1,1,0
Antigua and Barbuda,1,1,22,23,8,0
British Virgin Islands,0,1,501,501,589,137
Burundi,0,1,1,1,4,0
Caribbean Netherlands,1,1,27,50,17,9
Cayman Islands,1,1,21,21,42,3
Central African Republic,1,1,726,2018,113,34
Christmas Island,0,1,9,9,7,8
Cocos (Keeling) Islands,0,1,26,26,3,0
Collectivity of Saint Martin,0,1,12,19,5,5
Djibouti,0,1,7875,11975,410,0
Dominica,0,1,0,0,1,0
East Timor,0,1,12,12,4,0
Equatorial Guinea,0,1,1220,1220,297,21
Faroe Islands,0,1,26,39,64,9
Fiji,0,1,200,200,51,0
French Polynesia,0,1,2,2,7,1
French Southern & Antarctic Lands,0,1,26,26,0,0
Gibraltar,0,1,0,0,1,0
Guam,0,1,34,60,62,0
Guernsey,0,1,2,2,0,0
Guinea-Bissau,0,1,13,15,14,0
Isle of Man,0,1,36,71,58,6
Jan Mayen,0,1,0,0,0,1
Jersey,0,1,5,5,8,1
Kiribati,0,1,0,0,1,0
Marshall Islands,0,1,3,3,3,3
Mayotte,0,1,2,2,5,0
Northern Mariana Islands,0,1,16,16,14,5
Paracel Islands,0,1,1,1,3,4
Saint Barthélemy,0,1,2,2,3,0
San Marino,0,1,43,81,37,0
Sint Maarten,0,1,2,3,8,3
St. Helena,0,1,201,201,47,65
St. Lucia,0,1,1,1,0,0
St. Pierre and Miquelon,0,1,0,0,5,4
St. Vincent and the Grenadines,0,1,199,369,33,102
Svalbard,0,1,1,2,4,5
Turks and Caicos Islands,0,1,1,1,0,0
Tuvalu,0,1,0,0,1,0
United States Virgin Islands,0,1,1,2,0,0
