Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,574,694,97287,561093,436203,68754
United States,328,353,191993,1014716,180227,189767
Russia,255,271,153945,818358,142516,45964
France,233,239,97942,567821,191720,53655
Italy,187,206,75643,387585,130823,24174
United Kingdom,173,183,52449,267458,66256,14820
Zambia,108,165,66902,359734,12573,22324
Poland,134,157,55793,265304,76235,34853
Spain,121,137,30164,181492,51109,13334
South Sudan,66,127,130264,523838,8734,14756
Brazil,97,123,57471,275907,70941,15865
Japan,109,121,45106,258690,94562,33546
Canada,88,106,30864,182555,56626,97348
Ukraine,99,105,28857,134914,35560,15656
Austria,81,98,40560,153288,43919,9429
Jamaica,24,97,27264,53401,16026,951
Netherlands,80,95,14135,88046,68787,51304
Mexico,43,91,11971,47785,11112,3036
South Korea,68,85,22828,116398,52142,85277
China,62,83,44574,197793,49076,10537
India,67,78,22475,112729,16625,10425
Australia,58,75,44980,125231,16255,6469
United Republic of Tanzania,48,70,73683,389065,47700,16717
Belgium,56,69,16538,92186,33376,14709
Switzerland,55,68,13225,48973,19758,6334
Iran,55,66,12522,32847,11452,2992
Philippines,56,62,30779,106431,74114,2026
Nepal,26,61,21170,80867,11158,2001
Czech Republic,51,60,24279,110128,126536,61147
Belarus,45,58,13228,66253,29057,2130
Sweden,46,53,26128,131850,49300,16463
Hungary,36,51,17773,48553,11668,1225
Indonesia,40,50,118654,438260,42508,22040
Iraq,43,50,4619,11672,1687,25527
Argentina,42,49,18782,81285,34131,3211
Thailand,39,48,9762,36114,13391,3418
Vietnam,34,44,22162,90955,3891,7218
Myanmar (Burma),33,43,12571,37150,9272,1301
Portugal,33,41,6619,24247,6433,3641
Ecuador,28,39,4123,7872,1843,2354
Greece,29,39,13009,63119,12932,2680
Kenya,15,39,27436,85647,46575,2925
Algeria,31,38,13449,39779,8767,13486
Colombia,27,38,7328,20909,2627,919
Finland,32,38,19590,70270,16317,2436
Uganda,12,37,25496,57294,2024,701
Taiwan,27,35,9926,38030,5361,13179
Turkey,29,35,14890,55730,8306,3255
Nigeria,26,33,25010,123667,10690,5454
Romania,25,32,5007,22973,8512,5552
Chile,22,31,18928,44767,7404,3293
Kazakhstan,24,31,10393,27792,3934,546
Norway,22,30,9828,30733,8410,2282
Uzbekistan,22,30,2826,9018,4387,568
Denmark,24,27,11561,59515,18380,7497
Ireland,19,27,21082,44019,6487,1075
Malaysia,17,27,2687,8717,2137,255
Egypt,13,26,30584,62891,2341,638
Kyrgyzstan,10,26,2230,4455,1198,358
New Zealand,16,24,7331,21058,8252,1664
Mali,7,23,13244,29625,391,406
Bolivia,16,22,5699,16433,3842,1256
Guatemala,13,22,44975,60764,26746,14480
Saudi Arabia,16,22,30117,48984,5198,772
Bulgaria,17,21,6212,23708,6903,1425
Cuba,17,21,4760,15990,5697,815
Peru,17,21,14491,32622,2163,409
Singapore,13,21,1977,5473,10590,1512
Cambodia,14,20,2155,5101,2347,477
Pakistan,13,20,5956,19340,2106,207
Serbia,16,20,16385,48879,9171,613
Slovakia,17,20,4587,14291,11937,1592
Malawi,14,19,23142,74944,5453,1728
Sri Lanka,12,19,12432,34165,1656,252
Burkina Faso,13,18,20184,57782,3784,910
Senegal,13,18,29810,65449,2781,1257
Slovenia,15,18,460039,1029240,18297,76255
South Africa,13,18,20216,63317,14613,4761
Azerbaijan,13,17,7256,16488,1055,118
Croatia,15,17,7607,27518,5821,1351
Latvia,12,17,4703,17851,7678,1503
Libya,11,16,2301,4196,1225,118
Lithuania,12,16,3954,21864,8356,1426
Reunion,6,16,373,700,624,44
United Arab Emirates,12,16,731,2329,2624,289
Bangladesh,12,15,12350,49358,1982,1675
Israel,11,15,1600,5508,2119,1511
Morocco,12,15,7107,37104,4179,399
Benin,9,14,12087,21437,3279,3029
Honduras,8,14,23212,78661,90936,37055
Cameroon,7,13,28968,50941,1838,817
Georgia,10,13,4852,6479,1018,165
Lesotho,10,13,30618,173175,12491,6508
Luxembourg,9,13,2004,5599,4481,1062
Armenia,8,11,5015,14888,5453,4014
Congo-Kinshasa,9,11,11409,47705,1981,3375
Hong Kong,7,11,156,484,2077,93
Moldova,9,11,1477,5371,728,140
Venezuela,9,11,12755,27193,2041,775
Albania,8,10,4222,12954,2988,965
Costa Rica,7,10,2770,5914,2218,369
Laos,8,10,1551,4701,1462,2282
West Bank,6,10,1020,1411,145,28
Bosnia and Herzegovina,7,9,3684,14774,967,6136
Ethiopia,6,9,11321,28165,669,68
Macedonia,7,9,3253,4743,575,196
Mozambique,6,9,62348,81764,5788,863
Syria,7,9,2652,5104,1655,307
The Gambia,2,9,2427,2859,1788,245
Cyprus,5,8,1152,1795,262,59
Dominican Republic,6,8,1175,1731,502,140
Ghana,5,8,11989,33686,6559,988
Ivory Coast,4,8,10851,22178,193,30
Mongolia,5,8,4070,10411,672,1821
Oman,4,8,137,226,454,52
Republic of Kosovo,7,8,2814,10134,1269,3082
Sudan,5,8,3093,3426,1276,237
Yemen,6,8,1151,2994,1548,165
El Salvador,5,7,2052,3719,583,133
Estonia,5,7,3063,5349,1067,132
Haiti,5,7,2855,9015,6113,1462
Lebanon,6,7,926,4105,1071,245
Nicaragua,5,7,289,384,94,15
Paraguay,6,7,6247,12717,1863,524
Togo,4,7,12861,36221,579,144
Trinidad and Tobago,3,7,780,1368,2246,135
Botswana,3,6,1650,3881,6191,1867
Chad,4,6,12915,55509,555,15177
Iceland,3,6,1938,2919,855,54
Panama,4,6,1149,2511,358,92
Puerto Rico,3,6,490,1094,413,214
Tunisia,3,6,156,338,290,10
Turkmenistan,4,6,2005,5068,2135,728
Afghanistan,2,5,100,209,183,11
Cape Verde,3,5,4506,10522,1002,182
French Guiana,2,5,138,261,77,16
Guadeloupe,2,5,680,699,102,24
Madagascar,3,5,1858,3423,250,906
Qatar,3,5,103,158,96,42
Tajikistan,3,5,245,759,312,14
Uruguay,3,5,1300,2585,261,14
Angola,3,4,4938,18960,14948,2135
Bahrain,2,4,1618,3717,2882,178
Barbados,2,4,448,538,971,33
Bhutan,2,4,756,906,817,100
Gaza Strip,2,4,3,15,54,0
Guinea,2,4,398,474,64,3431
Malta,2,4,424,1102,296,70
Mauritania,3,4,10,27,49,5
Montenegro,2,4,1641,3183,2863,53
Niger,2,4,7224,13120,900,74
North Korea,3,4,2215,7026,2043,149
Somalia,2,4,3181,9732,3337,350
St. Vincent and the Grenadines,2,4,1419,4106,1295,258
Zimbabwe,3,4,1441,4734,30515,132416
Belize,2,3,622,801,1083,107
Caribbean Netherlands,1,3,70,87,321,25
Central African Republic,1,3,4295,5858,731,75
Curaçao,2,3,460,1452,292,20
Eritrea,1,3,303,435,300,19
French Polynesia,1,3,738,1668,239,16
Guyana,2,3,171,191,318,51
Jordan,2,3,1517,1566,48,13
Kuwait,2,3,1049,1076,74,14
Maldives,1,3,6585,13957,2637,4298
Martinique,1,3,3,6,8,18
Mauritius,1,3,672,724,102,9
New Caledonia,2,3,165,328,328,75
Papua New Guinea,1,3,1736,2576,141,35
Republic of the Congo,2,3,822,1552,190,6
Rwanda,2,3,5301,7823,2296,1208
Seychelles,2,3,6,20,6,78
Sierra Leone,2,3,377,732,53,67
Suriname,1,3,170,215,323,8
The Bahamas,1,3,1105,2000,461,40
Andorra,1,2,17,23,12,1
Antigua and Barbuda,1,2,57,226,153,55
Aruba,1,2,154,169,413,39
Brunei,1,2,466,623,388,28
Burundi,1,2,14,35,17,2
Comoros,1,2,1095,2790,1097,2731
Djibouti,1,2,1647,1769,799,174
Falkland Islands (Islas Malvinas),1,2,1808,3994,297,19
Faroe Islands,0,2,38,42,4,2
Fiji,1,2,466,469,1125,92
Gabon,1,2,66,79,309,33
Gibraltar,1,2,7,15,18,4
Greenland,1,2,81,171,586,18
Grenada,1,2,45,55,27,5
Guinea-Bissau,1,2,372,453,974,77
Jersey,1,2,29,47,12,4
Kiribati,1,2,293,584,76,13
Liberia,0,2,81,92,12,0
Liechtenstein,1,2,620,937,135,19
Macau,1,2,103,111,75,28
Namibia,2,2,2064,3048,382,145
Sint Maarten,0,2,48,57,89,21
Turks and Caicos Islands,0,2,141,141,129,8
Vanuatu,1,2,139,139,417,18
Western Sahara,1,2,165,272,151,10
American Samoa,0,1,152,157,805,60
Antarctica,0,1,40,40,5,0
Bermuda,0,1,7,7,0,0
British Indian Ocean Territory,0,1,65,65,46,2
British Virgin Islands,0,1,86,88,15,0
Cayman Islands,0,1,114,208,8,8
Cocos (Keeling) Islands,0,1,82,82,27,1
Collectivity of Saint Martin,0,1,29,29,135,23
Cook Islands,0,1,38,39,34,12
Dominica,0,1,166,264,1118,46
East Timor,0,1,0,0,36,6
Equatorial Guinea,0,1,7,15,10,0
Federated States of Micronesia,0,1,6,6,9,6
Glorioso Islands,0,1,3,3,17,1
Guam,0,1,306,307,116,14
Heard Island and McDonald Islands,0,1,3,3,36,3
Isle of Man,1,1,62,73,18,3
Jan Mayen,0,1,35,35,6,0
Juan De Nova Island,0,1,56,56,8,0
Marshall Islands,0,1,29,29,60,0
Mayotte,0,1,5,6,14,1
Monaco,0,1,5,5,9,3
Nauru,0,1,69,69,53,20
Niue,0,1,9,9,14,1
Norfolk Island,0,1,956,956,3,0
Northern Mariana Islands,0,1,669,1131,963,205
Samoa,0,1,74,74,398,12
Sao Tome and Principe,0,1,861,895,191,18
Solomon Islands,0,1,47,47,103,5
Spratly Islands,0,1,0,0,2,0
St. Helena,0,1,222,397,138,7
St. Kitts and Nevis,0,1,0,0,1,0
St. Lucia,0,1,399,399,396,35
St. Pierre and Miquelon,0,1,0,0,8,0
Svalbard,0,1,0,0,0,90
Tonga,0,1,1,2,1,0
Vatican City,0,1,4,4,0,0
