Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,552,604,127544,726445,341014,77294
United States,256,301,140711,857425,533699,222765
France,209,238,122362,548565,154210,86350
Russia,177,196,385047,1579891,216532,34256
Italy,151,168,57161,323758,71021,26173
United Kingdom,128,148,66414,316439,75074,21566
Poland,130,140,203175,1169234,138646,166201
Spain,95,111,53401,283125,50356,17334
Brazil,70,88,60361,295414,44579,8525
Mozambique,35,77,87951,349773,6267,2719
Austria,71,75,41734,210387,49620,14064
Japan,65,73,68174,325815,67855,36069
Congo-Kinshasa,35,69,58215,194127,23944,4312
Netherlands,54,68,10463,55999,37339,21342
Canada,50,60,276493,676683,28317,462127
Switzerland,47,59,16931,65464,15216,2376
Ukraine,54,58,29933,160603,35531,12840
Czech Republic,44,54,11802,57812,42958,17556
Colombia,27,50,21800,90398,23972,5385
Australia,44,49,27718,160276,28460,7895
Belgium,40,47,22228,92005,41690,6950
China,34,45,44085,235459,49134,17225
Sweden,37,45,27458,90976,20917,3266
India,34,44,31554,148778,35628,12349
South Africa,16,44,15069,42035,17448,3349
Belarus,33,43,18072,79953,34888,6698
Uganda,22,42,52585,140154,6188,5005
Swaziland,13,41,21055,42056,5091,1483
Hungary,32,40,8571,39877,18411,2033
Indonesia,20,37,16070,61474,6821,4073
Philippines,21,35,23160,111681,23193,12444
Argentina,26,30,6503,31161,16632,2983
Denmark,25,30,11762,55902,20436,10262
Norway,25,30,175052,460330,32776,20941
Nigeria,16,29,25179,84441,10693,11812
Portugal,22,28,8509,46445,7732,2393
Chad,6,27,59998,66926,2296,1337
Finland,22,26,11458,66417,20509,7275
Malawi,16,26,25383,101314,4480,724
Mexico,19,26,11484,49313,18660,1674
Turkey,20,26,42747,131289,19360,4086
United Republic of Tanzania,15,26,19146,42401,2880,1274
Greece,20,25,16652,67535,27838,4495
Chile,13,20,26341,93461,6810,6773
Iran,15,20,134302,169408,9746,6284
Taiwan,13,20,10060,25125,4623,5632
Ireland,17,19,7542,38603,7295,1535
Romania,15,19,4880,15528,19790,10687
Slovakia,14,19,3266,12364,8871,3395
