Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,601,636,101427,580931,273990,55239
Russia,286,375,115495,661015,143297,43158
United States,278,319,233945,1111686,198347,131950
France,209,236,102238,436384,128819,183346
Japan,142,232,295449,910426,151082,52897
Congo-Kinshasa,44,201,193193,252449,44804,10635
Italy,157,172,396204,2014365,88894,41234
United Kingdom,141,160,42709,201926,49086,10120
Poland,133,141,135731,577962,95803,34593
Ukraine,105,127,28657,160818,30650,4683
Spain,105,126,42598,228920,47490,12342
Swaziland,20,122,187665,194401,3485,954
Brazil,87,108,52006,267902,40802,8879
Ecuador,37,92,75314,96743,14065,2897
India,67,87,214129,1028927,109198,108990
Belgium,63,86,17359,57745,22914,3882
Austria,76,82,35898,166084,49573,12947
Netherlands,68,79,15604,59925,34989,27146
Argentina,62,73,9885,43357,16161,3148
Philippines,59,70,68539,277296,43283,4343
Switzerland,57,69,24940,84630,17654,3852
Canada,55,68,491658,1610343,44558,216271
Mozambique,46,68,275799,1171763,20968,12867
Australia,53,63,22141,88207,28007,9723
Czech Republic,48,61,33033,108035,102239,21920
Colombia,40,56,7916,33818,11585,4897
Belarus,44,55,17786,62522,22991,4642
Taiwan,36,52,15298,48642,4803,868
Indonesia,30,49,22377,91585,18457,11677
Sweden,41,47,20981,83371,28950,3335
China,40,46,38862,193420,26998,7563
Hungary,33,46,6369,27623,11083,1603
Lesotho,14,46,37544,161814,106503,45827
Romania,27,42,5090,21854,8755,1821
Mexico,27,39,10734,45332,13159,1476
Norway,32,39,28812,128595,39685,8424
Guinea,19,37,34456,116108,2660,2703
Thailand,26,36,9753,49242,8293,2909
Algeria,23,35,9510,29004,10941,1193
Chile,25,35,14179,69895,32034,4605
Finland,28,35,14715,55278,11992,2225
Portugal,30,35,15914,71649,10084,3677
Denmark,26,32,8932,51660,17497,9653
Iran,28,32,15031,71127,9010,3850
Guyana,7,31,6841,14587,5252,1098
Togo,20,31,27123,144142,2788,947
Greece,23,30,10996,51205,15444,4106
Kazakhstan,18,30,10990,29499,3776,1354
Uganda,14,29,5181,16999,463,150
Peru,19,28,12667,41635,5909,2726
Turkey,21,28,12231,51203,6033,1090
Botswana,14,27,13470,47051,6127,904
Ireland,21,27,11732,64541,9281,984
Zimbabwe,16,26,32057,102364,12860,12332
Dominican Republic,13,25,5921,22252,14140,2072
Slovakia,19,25,7813,23786,14432,1756
Vietnam,16,24,1776,4014,1182,446
Kyrgyzstan,10,23,1907,3809,917,272
Ethiopia,8,21,12966,38241,1327,657
Israel,15,21,2975,5628,3431,2689
Croatia,17,20,7796,33075,4382,763
Malaysia,10,20,11864,34971,5397,1056
United Republic of Tanzania,12,20,4719,19425,4741,3045
Uzbekistan,14,20,1167,3130,2847,593
Bolivia,14,19,5428,15679,6803,1156
Bosnia and Herzegovina,12,19,18334,62150,6439,4569
Iraq,14,19,4348,19705,2840,2719
Myanmar (Burma),10,19,6642,16371,677,235
Slovenia,14,19,109321,402305,14551,3274
South Africa,12,19,8483,31012,2239,1071
South Korea,13,19,6378,23888,16104,1526
Morocco,13,18,22233,87059,9727,2488
Nepal,15,18,13262,67569,3373,676
New Zealand,14,18,10298,47300,14880,5812
Zambia,9,18,20615,50752,1669,45728
Bulgaria,11,17,5448,14075,4463,902
Senegal,9,17,19353,76939,3577,3556
Georgia,13,16,31680,43330,5980,1018
Lithuania,12,16,4675,21608,3135,362
Pakistan,10,16,3013,6902,2170,1533
Saudi Arabia,13,16,5500,13336,49741,1846
Serbia,12,16,7065,29779,6039,845
Sri Lanka,8,16,3165,8035,1333,286
Syria,10,16,8590,29200,6347,2538
Venezuela,11,16,4514,15100,12831,1727
