Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,557,599,85257,528242,241846,63772
United States,282,323,276309,1119608,190759,96171
Russia,286,303,159172,617028,151567,23699
France,231,257,140094,486044,150649,29380
Italy,164,171,30505,157658,61028,14524
Poland,151,163,122025,484394,94244,55422
United Kingdom,138,157,35270,181172,53398,10440
Ukraine,107,132,39051,187013,47626,10580
Spain,114,131,36756,201876,46351,10856
Austria,94,118,34744,155272,35390,5814
Brazil,86,101,48074,247147,66462,12037
Canada,75,95,85784,224179,39603,24416
Japan,80,90,69755,306591,64647,54977
Netherlands,77,88,15693,56688,35816,24842
Switzerland,65,73,9320,38650,14852,2800
Mexico,38,69,37482,117225,12040,2777
Czech Republic,54,67,22959,99288,82518,27954
Sweden,56,66,22995,117043,50079,3590
Belgium,54,62,12317,70284,33280,4603
Belarus,47,60,24846,80008,15347,2849
India,44,60,24129,86314,12597,6699
China,46,55,28874,137508,20771,186913
Australia,43,50,19774,87850,43965,12065
Indonesia,33,50,34824,77780,9008,24561
Norway,39,48,48828,129348,35366,5460
Philippines,40,48,40151,203406,18581,4303
Greece,35,44,10105,35234,8183,1932
Iran,38,43,6303,28874,7479,2936
Portugal,32,42,21612,82291,9270,5890
Hungary,37,41,7648,29441,12094,1206
Peru,25,40,11857,56354,29359,4520
Togo,19,39,25766,94304,3281,2214
Argentina,34,38,11759,49056,16333,2090
Congo-Kinshasa,14,38,32723,69336,13861,1364
Romania,29,38,12815,33211,9246,1864
Algeria,30,37,20206,68128,22544,4253
Finland,28,35,17507,83043,13445,1983
Turkey,24,35,19911,74182,11411,4612
Thailand,23,31,14604,36443,20731,968
Croatia,26,30,6670,22124,7499,4023
Denmark,26,30,8232,33514,10324,2602
Ecuador,23,28,1315,4600,763,391
Slovakia,22,28,5102,21481,10891,1786
Swaziland,10,28,37262,53780,4354,11671
Bangladesh,12,27,3055,9785,1498,298
Bulgaria,21,27,14253,37329,8829,72370
Vietnam,17,27,35851,100325,1459,616
Chile,22,26,13924,37767,3272,2440
Malaysia,20,26,25308,119046,2603,3453
Nepal,15,25,10221,35000,6273,278
Taiwan,19,25,4159,10237,3546,953
Georgia,17,24,604,2073,1196,231
United Republic of Tanzania,14,24,35593,129348,14481,18365
Kazakhstan,19,23,3286,11168,2564,781
