Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,572,683,130660,618389,324757,55309
United States,259,300,1239490,2978087,204959,176513
France,200,222,128518,590221,119995,72243
Russia,197,218,96604,596944,153738,24804
Italy,147,158,370403,1529714,73275,74957
Argentina,73,155,12607,66329,16985,4092
United Kingdom,132,145,42583,231796,79343,11764
Poland,129,141,71044,443675,97190,46718
Spain,103,127,33664,212109,44056,9692
Mozambique,53,104,241903,934480,10884,4351
Brazil,78,96,66310,294962,44754,11766
Austria,71,92,32754,145130,38196,10150
Canada,54,77,378831,971218,109076,73363
Netherlands,64,75,17227,58780,29158,14831
Switzerland,53,74,11917,58278,22809,3464
Japan,63,72,44338,220622,79173,35364
Nigeria,16,68,21408,55655,4493,1524
Ukraine,55,65,30829,139854,29847,43975
Australia,47,60,23916,123737,22441,12820
Belgium,46,55,15266,73848,31679,5439
Sweden,44,52,21950,107130,26312,3172
India,32,49,18231,75426,9992,3265
Hungary,35,48,7528,34769,11273,2254
Czech Republic,43,47,26084,109294,61320,16109
Belarus,35,44,17803,77748,44055,7991
China,36,40,36928,172933,27860,10019
Mexico,24,39,13964,46725,11067,1717
Philippines,30,39,69868,226590,15656,2540
Indonesia,20,38,12939,49247,8083,4018
Portugal,26,32,14578,64725,9939,4249
Taiwan,19,32,6284,25098,6790,1097
Zimbabwe,14,32,18632,80111,8686,5828
Chile,17,31,21369,79772,10226,4861
Congo-Kinshasa,21,31,18725,74585,19113,8434
Guyana,7,31,19907,35978,8775,627
Finland,22,30,78199,120171,22941,4107
Nepal,11,29,17589,85777,4891,1528
Ecuador,18,28,11712,31217,7012,2791
Slovakia,21,28,6205,21653,6842,2027
Sri Lanka,20,28,24449,111285,31501,9111
Colombia,20,27,5433,24959,10008,1921
Denmark,26,27,14858,64435,17391,9498
Norway,21,27,3906,24409,7262,1452
Serbia,12,26,11579,37782,8182,1252
Syria,13,26,6389,19775,6167,544
Thailand,19,25,17977,90639,14404,4373
Ethiopia,12,24,31580,73917,5150,731
Romania,17,24,4461,16362,5545,852
Iran,15,23,15550,34172,13360,2134
Togo,18,23,46886,247531,4985,3062
Peru,10,22,16467,31070,6715,3465
Turkey,16,22,10721,50122,5227,1708
Greece,17,21,9099,47076,10165,2584
Algeria,14,20,6717,28388,20646,1434
South Korea,11,20,3954,19070,7771,1555
Bulgaria,12,18,4790,14282,8379,1085
Ireland,14,18,7780,36986,8597,622
Israel,11,18,4514,16935,3427,1729
Slovenia,12,18,106871,247683,18907,3152
Morocco,11,17,12953,50205,8686,1848
Pakistan,9,16,23152,51300,4638,50020
Saudi Arabia,9,16,4816,15970,1786,592
Croatia,13,15,6226,29194,2484,436
Guatemala,9,15,8203,28579,26163,1963
Uganda,8,15,7059,21504,1310,416
United Republic of Tanzania,10,15,14702,47535,4646,1073
Kazakhstan,9,14,8919,26061,6831,1810
New Zealand,11,14,6710,17192,5006,1254
Uzbekistan,8,14,1227,4689,3838,1498
Venezuela,8,14,4196,10179,7679,2265
Bangladesh,6,13,3648,8383,959,286
Malaysia,8,13,8896,28266,3576,611
Senegal,5,13,18831,62505,2195,912
Vietnam,8,13,2989,11736,2139,1461
Bolivia,8,12,4893,16660,3732,468
Cuba,6,12,1978,7015,2151,232
Iraq,7,12,4262,14397,3564,1098
Paraguay,6,12,1226,2018,506,87
South Africa,10,12,8942,26149,2220,343
Turkmenistan,5,12,2934,7095,2571,798
Cameroon,6,11,34965,123100,2678,78231
Comoros,3,11,3793,6907,543,741
Dominican Republic,6,11,3500,7868,3915,620
Georgia,7,11,1563,4087,1865,164
Lithuania,8,11,13957,53040,11272,1124
Armenia,6,10,4692,13777,2994,770
Azerbaijan,5,10,969,2702,1001,190
Costa Rica,7,10,3471,5148,1670,473
Egypt,4,10,301,690,513,33
Kyrgyzstan,5,10,1860,2846,702,50
Puerto Rico,4,10,2419,7019,713,810
Tunisia,5,10,1358,2413,951,106
United Arab Emirates,6,10,1953,7255,1936,5753
Albania,4,9,1322,1961,321,130
Guinea,4,9,22378,40798,430,49
Hong Kong,7,9,1694,6609,10390,121522
Luxembourg,7,9,2503,7616,3857,1186
Mali,4,9,1898,4256,90,32
Myanmar (Burma),6,9,1903,6462,1454,434
Afghanistan,5,8,24582,90255,5721,41493
Bosnia and Herzegovina,5,8,1410,5054,7852,1414
Botswana,5,8,8735,28811,2896,789
El Salvador,4,8,563,1707,1520,160
Honduras,4,8,4405,16025,912,373
Jamaica,3,8,116,190,121,7
Lebanon,3,8,458,499,260,4
Moldova,5,8,4191,9524,1785,520
Zambia,6,8,94845,167560,1475,111
Burkina Faso,4,7,6654,22090,1205,502
Haiti,3,7,2408,7322,1654,2532
Kenya,3,7,5225,9189,1462,190
Latvia,5,7,3521,9520,1671,160
Lesotho,6,7,23214,125809,213256,79060
Libya,3,7,449,796,609,154
Martinique,2,7,132,136,42,130
Nicaragua,4,7,19553,67441,1796,738
Oman,3,7,268,320,251,18
Panama,2,7,22,24,70,2
Singapore,4,7,278,779,517,42
Uruguay,4,7,310,599,1627,408
West Bank,3,7,19530,20497,730,38485
Yemen,3,7,599,695,290,10
Estonia,4,6,610,2548,1685,365
Ivory Coast,3,6,3388,11403,668,777
Jordan,3,6,225,564,1386,91
Kuwait,2,6,133,343,351,41
New Caledonia,2,6,274,277,28,0
North Korea,3,6,206,288,252,20
Qatar,3,6,38,107,202,8
Swaziland,3,6,21591,84436,8388,4220
Angola,3,5,4043,7723,200,16
Bahrain,2,5,8,20,84,4
Burundi,2,5,4253,7042,508,277
Ghana,3,5,1666,2806,1336,529
Guadeloupe,2,5,23,26,97,0
Iceland,3,5,277,388,370,9
Laos,2,5,1902,2099,159,58
Madagascar,2,5,1884,3952,140,39
Malawi,4,5,7920,27254,2689,407
Republic of the Congo,2,5,52,77,62,179
Reunion,3,5,337,1300,828,293
Tajikistan,3,5,10724,18825,1461,21147
Belize,3,4,2287,6124,2494,170
Cambodia,3,4,394,741,652,84
Central African Republic,2,4,385,819,293,771
Gabon,2,4,2777,2778,472,327
Greenland,2,4,2373,4233,293,560
Macedonia,3,4,3642,7573,2664,20853
Montenegro,3,4,7225,11417,4083,87
Namibia,1,4,122,141,141,8
Niger,1,4,1308,3396,49,1
Republic of Kosovo,2,4,905,2797,360,99
Sudan,3,4,1775,5202,654,98
Trinidad and Tobago,2,4,257,464,521,35
Barbados,1,3,78,139,247,4
Benin,2,3,1991,7635,648,80
Chad,2,3,8682,9735,1650,2134
Cyprus,2,3,94,187,301,17
Malta,2,3,619,1480,863,144
Mauritius,2,3,2323,5803,406,205
Mongolia,1,3,1899,3383,63,5
The Bahamas,1,3,263,464,288,845
The Gambia,1,3,3036,3839,353,62
Bhutan,1,2,12667,17931,128,232
British Virgin Islands,0,2,9,9,32,0
Brunei,1,2,950,2188,270,31
Cape Verde,2,2,1041,4460,389,153
Djibouti,0,2,3,3,16,0
Equatorial Guinea,0,2,0,0,11,0
Fiji,1,2,890,1692,170,0
Gibraltar,0,2,211,211,77,0
Isle of Man,1,2,23,30,2136,0
Jersey,1,2,152,187,69,0
Liberia,1,2,654,1144,26,1
Macau,1,2,849,1241,534,90
Maldives,1,2,27,30,53,0
Mauritania,1,2,101,105,22,3
Rwanda,1,2,455,456,132,2
Spratly Islands,0,2,0,0,70,1
St. Lucia,1,2,1955,2524,75,6
Turks and Caicos Islands,1,2,69,152,415,116
Vatican City,0,2,0,0,14,0
Andorra,1,1,484,488,116,38
Anguilla,0,1,157,241,33,0
Antarctica,0,1,0,0,28,0
Antigua and Barbuda,0,1,12,12,19,0
Bermuda,0,1,0,0,62,0
British Indian Ocean Territory,0,1,0,0,2,0
Caribbean Netherlands,0,1,21,24,14,3
Cayman Islands,0,1,0,0,8,0
Curaçao,0,1,3,4,2,0
Dominica,0,1,0,0,12,0
East Timor,0,1,1223,1223,66,1
Eritrea,0,1,0,0,16,0
Falkland Islands (Islas Malvinas),0,1,0,0,21,0
Faroe Islands,0,1,76,76,24,0
French Guiana,0,1,811,811,321,5
French Polynesia,0,1,126,126,32,20
Gaza Strip,0,1,17,19,24,23
Grenada,0,1,0,0,14,0
Guam,0,1,98,98,4,0
Guernsey,0,1,0,0,1,0
Guinea-Bissau,0,1,0,0,8,0
Liechtenstein,0,1,176,177,52,0
Marshall Islands,0,1,0,0,9,0
Monaco,0,1,0,0,16,1
Montserrat,0,1,128,128,46,17
Nauru,0,1,0,0,5,0
