Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,486,534,96527,579733,273267,63173
United States,336,414,110941,637390,229591,860970
Russia,232,289,125798,617192,180930,31853
France,210,219,86854,497803,155646,35346
Italy,156,174,62960,319570,78522,29240
United Kingdom,135,158,52388,239175,60266,20724
Poland,115,139,94304,446252,108371,58365
Spain,114,130,48303,263945,63785,20799
Indonesia,71,121,196502,595031,23007,9370
Malawi,42,113,41947,117430,42547,7278
Brazil,94,111,120360,389545,131910,22082
Ukraine,97,104,45429,251343,77857,6611
Japan,83,94,76874,420080,74387,33616
Austria,71,90,29898,139737,39049,8938
Netherlands,76,86,16846,77280,58255,57108
Canada,67,85,37385,156637,56141,21773
Philippines,67,85,154228,529026,51894,27993
United Republic of Tanzania,59,73,150009,555126,53973,39142
Chad,18,72,39022,51013,2421,1155
India,51,69,17396,75132,8391,3277
Iran,55,66,14742,84151,28456,7047
Switzerland,49,62,15221,57212,22230,4359
Australia,48,60,13166,75526,25908,63059
Haiti,25,60,28021,92041,14414,6798
Belgium,46,58,23076,88383,23278,5606
Botswana,37,56,121812,474137,19374,13062
China,47,55,47180,259345,40580,12586
Thailand,43,54,7040,35301,7894,1655
Belarus,45,53,19126,80169,30691,4501
Hungary,41,53,13180,48223,9572,1318
Algeria,36,49,8753,31146,10137,12192
Turkey,40,48,43821,118399,16317,4674
Vietnam,27,48,12328,16466,1841,479
Czech Republic,41,46,34227,117654,104450,23528
Iraq,28,40,1949,4664,799,116
Argentina,37,39,89725,191896,55066,7372
Burkina Faso,9,37,43188,91664,3605,947
Mexico,29,37,13890,69095,10795,2076
Sweden,33,37,15128,65541,18813,2255
Finland,29,36,40571,122162,19803,4962
Portugal,23,35,42865,76083,6517,4038
Myanmar (Burma),24,34,36403,66897,758,155
Sri Lanka,24,34,81383,225083,33983,23955
Chile,21,30,19738,67076,13586,6232
Colombia,24,30,8435,29586,3083,1823
Nepal,22,29,22344,131813,13953,1256
Ecuador,25,28,3090,8893,851,308
Kazakhstan,23,28,5341,26721,11115,1036
Peru,20,27,12337,50053,5876,776
Romania,22,27,4401,14961,6885,1265
Somalia,9,25,5503,17045,903,167
Greece,19,24,6668,27142,6883,1256
Malaysia,17,24,4335,17638,2380,519
Croatia,15,23,10365,42665,9547,4142
Bolivia,12,22,3315,10481,2803,584
Norway,19,22,6607,34528,9607,6160
Zambia,8,22,18073,24683,626,55
Bulgaria,16,21,7615,33874,19910,1659
Saudi Arabia,14,21,722,2597,1740,661
Taiwan,17,21,5828,20375,3558,40906
South Korea,14,20,6221,30924,3684,1359
Uzbekistan,17,20,3498,13969,3634,438
Denmark,17,19,10289,43045,11394,5019
