Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,542,616,74791,442657,230878,58789
United States,288,343,398441,881723,314770,380252
Russia,284,330,96099,596552,117098,38272
France,230,260,93009,453803,114553,32609
Italy,170,186,206846,922922,70113,137490
Poland,146,172,157730,575053,99872,30087
Ukraine,122,160,107149,395324,69148,10501
United Kingdom,129,150,38792,213885,55861,21929
Spain,133,143,43018,265975,59673,11833
Congo-Kinshasa,34,132,67255,129458,5929,2757
Japan,95,112,76486,370481,103045,71828
Brazil,86,99,42322,242861,46026,6612
Kenya,33,99,61172,138258,5761,1428
Austria,85,89,23905,119044,34907,8271
Canada,74,89,110896,203434,35717,15611
Netherlands,72,89,21250,92522,66802,34951
Belgium,61,81,10175,51905,28835,5981
Philippines,54,78,60218,292951,32041,100994
Malawi,27,73,89117,192666,9451,3471
Iran,53,69,13205,50518,28072,4152
India,55,67,16717,67540,18476,9313
Iraq,40,67,8876,23228,6246,2103
Czech Republic,54,62,13864,60487,79914,17548
Switzerland,53,62,4954,29364,18371,3743
Australia,43,59,37075,200809,21963,31690
Sweden,45,59,29688,118495,56230,3196
Hungary,41,58,8162,32793,10971,2476
United Republic of Tanzania,31,58,43426,151969,11466,9036
China,46,53,32146,165785,25245,6152
Zimbabwe,11,53,105477,130091,4775,2853
Argentina,44,49,11917,59465,15590,4382
Belarus,39,49,4544,22953,9277,1684
Botswana,22,49,51235,196510,5788,1291
Greece,43,49,13011,61395,14308,4391
Taiwan,31,43,8893,38308,88383,4889
Kyrgyzstan,15,42,22161,48904,2575,742
Finland,34,41,13476,51904,17511,4143
Norway,34,41,30428,95211,23571,14783
Thailand,30,41,5493,25454,5697,2793
Ecuador,29,38,7465,33977,6195,1525
Nigeria,13,38,28144,53638,3586,3572
Portugal,31,37,16427,55221,8222,2581
Algeria,25,36,3981,14718,3232,570
Lesotho,12,36,29231,118008,16555,6764
Romania,28,36,11793,36133,12728,1923
Turkey,29,36,11523,55852,6220,1720
Haiti,7,35,19571,20105,6690,855
Indonesia,29,35,20947,77470,9810,5702
Mexico,28,35,14934,74422,8562,1884
Pakistan,12,34,2013,10101,4413,674
Bulgaria,17,32,4627,21070,50051,2338
Kazakhstan,21,31,5145,17757,6823,903
Nepal,23,31,13685,51826,10178,735
Peru,22,30,16934,40159,3828,710
Costa Rica,9,29,8062,12062,4534,1001
Denmark,24,29,9092,35745,76936,10619
Croatia,22,28,20826,75347,17080,6330
Slovakia,20,28,8732,28715,10008,3213
Chile,20,27,26449,93975,12207,1939
Uzbekistan,18,27,2973,7667,4075,1296
Colombia,21,26,12055,39855,9528,3948
Sierra Leone,12,26,4545,12760,556,1773
Guatemala,16,25,125709,546004,13079,11997
Malaysia,11,24,7351,12894,1672,535
Myanmar (Burma),16,24,13555,30730,3899,1276
South Korea,15,24,3402,12618,2736,214
Ireland,15,23,3825,12303,5586,867
Georgia,16,22,8426,19792,1585,1239
Vietnam,16,21,11170,21169,1622,2376
Lithuania,14,19,14578,61376,13248,1478
Moldova,14,19,2437,4657,1633,186
United Arab Emirates,14,19,579,1995,3299,1152
Bolivia,16,18,6692,28634,7843,638
Saudi Arabia,12,18,608,1627,819,194
Cambodia,10,17,355,1567,1393,965
Senegal,12,17,16356,46853,2697,891
Slovenia,12,17,84772,119316,10127,6293
Libya,11,16,230,849,611,111
Armenia,10,15,1034,2211,885,94
Venezuela,10,15,1712,4207,2102,10947
New Zealand,10,14,5909,26682,10270,3883
Uganda,9,14,20947,58778,4307,272
Bangladesh,9,13,26632,60166,4018,1375
Bosnia and Herzegovina,9,13,3132,11347,2607,523
Iceland,8,13,11944,18045,1642,183
Latvia,10,13,1019,2987,1070,244
South Africa,9,13,4987,22727,4008,1315
West Bank,9,13,1760,4068,577,412
Azerbaijan,10,12,279,698,359,6
Cuba,8,12,2637,6357,1428,230
Israel,9,12,2946,5207,2497,1617
Luxembourg,6,12,608,1802,1402,457
Paraguay,6,12,30771,42697,901,2666
Serbia,9,12,5417,10969,4836,354
Cyprus,7,11,398,1142,441,146
Hong Kong,7,11,2192,9093,8094,234
Singapore,6,11,379,1108,362,178
Trinidad and Tobago,5,11,255,514,236,85
Sri Lanka,7,10,4543,18120,2399,601
Chad,5,9,9154,23311,1797,87
Ethiopia,8,9,22786,99047,2969,156
Fiji,5,9,1511,3482,412,1329
Kuwait,5,9,9858,37316,32379,3307
Macedonia,6,9,1046,3301,281,458
Republic of Kosovo,5,9,386,479,150,69
Dominican Republic,5,8,289,626,119,51
Egypt,6,8,116,402,1047,3622
Ghana,4,8,10296,16490,410,110
Guinea,4,8,5183,9722,3473,635
Laos,6,8,2102,5120,347,2
Morocco,6,8,3136,13184,3900,1233
Oman,5,8,2458,4278,1786,205
Suriname,4,8,2553,8797,7056,2539
Albania,4,7,2289,5705,635,1535
Benin,4,7,8025,18100,3150,1109
Burkina Faso,3,7,5819,21942,1055,302
Cameroon,5,7,5981,10036,846,65
Estonia,4,7,963,2179,3193,400
Ivory Coast,5,7,1241,3686,668,205
Mongolia,4,7,1275,1548,2991,510
Montenegro,4,7,4439,7725,1866,430
Uruguay,4,7,5702,10322,1480,306
Honduras,3,6,1498,3595,172,221
Lebanon,3,6,1095,3647,561,122
Mali,2,6,4798,10457,59,802
Mozambique,4,6,4105,10240,1432,549
Syria,4,6,3134,6358,1103,165
Togo,5,6,1589,4248,1313,485
Tunisia,4,6,2457,5030,485,76
Turkmenistan,3,6,417,422,137,0
French Guiana,3,5,438,983,4319,1531
Guyana,3,5,1632,3711,6985,1266
Madagascar,3,5,785,1287,41,39
Malta,2,5,240,559,103,66
Panama,2,5,954,2728,258,46
Rwanda,2,5,1774,4502,205,160
Zambia,3,5,2237,5447,108,183
Afghanistan,3,4,8066,29019,1953,1430
Angola,2,4,387,671,130,30
Comoros,2,4,574,1811,369,814
El Salvador,3,4,2596,8099,987,291
Jamaica,1,4,63,69,40,6
Namibia,3,4,3086,8211,711,1279
New Caledonia,2,4,245,381,98,17
Nicaragua,3,4,1127,3128,67,37
Qatar,2,4,953,1017,452,163
Sudan,1,4,6805,6885,87,9
Yemen,2,4,684,2307,187,0
Aruba,1,3,3,4,382,22
Curaçao,1,3,1118,3056,73,20
East Timor,1,3,942,998,50,217
Gaza Strip,1,3,13,21,2,1
Grenada,1,3,1419,3618,42,42
Guadeloupe,1,3,37,37,20,22
Liberia,1,3,972,1110,30,5
Macau,1,3,675,685,80,4
Maldives,1,3,381,577,339,434
Niger,2,3,1880,4099,1017,64
North Korea,1,3,1649,4571,1285,101
Republic of the Congo,2,3,878,1116,216,10
Reunion,2,3,12248,36332,4299,5910
South Sudan,1,3,287,344,99,203
St. Vincent and the Grenadines,1,3,604,1402,236,3
Andorra,0,2,54,55,7,0
Bahrain,1,2,2,3,6,0
Belize,1,2,691,1072,38,1
Bhutan,1,2,287,386,12,67
Cape Verde,1,2,198,296,82,9
Caribbean Netherlands,1,2,3,3,15,9
Central African Republic,1,2,2830,7198,452,124
Dominica,0,2,186,197,62,66
Eritrea,1,2,533,797,235,46
Falkland Islands (Islas Malvinas),1,2,740,2448,699,90
Gabon,1,2,450,607,260,194
Greenland,1,2,1980,2001,414,109
Jersey,1,2,83,138,63,1
Jordan,1,2,1,3,20,0
Mauritania,1,2,1523,1655,356,5
Mauritius,1,2,8342,8546,30,2
Puerto Rico,1,2,666,1562,1141,266
San Marino,1,2,13,15,4,0
Somalia,0,2,28,28,7,0
St. Helena,0,2,24,24,17,0
Swaziland,1,2,3788,8919,11287,2004
Tajikistan,1,2,117,136,70,0
The Gambia,1,2,703,821,55,1
Antarctica,0,1,2,2,177,145
Barbados,0,1,196,198,23,2
Brunei,0,1,361,410,2,1
Burundi,0,1,37,37,2,0
Cayman Islands,0,1,0,0,7,1
Collectivity of Saint Martin,0,1,0,0,9,77
Cook Islands,0,1,600,600,117,0
Faroe Islands,0,1,383,534,130,40
French Polynesia,0,1,274,449,42,0
French Southern & Antarctic Lands,0,1,3,3,25,0
Gibraltar,0,1,2,2,1,0
Guam,1,1,1096,1097,112,0
Guernsey,0,1,0,0,0,24
Guinea-Bissau,0,1,90,90,3,0
Isle of Man,0,1,0,0,1,0
Jan Mayen,0,1,0,0,1,0
Kiribati,0,1,666,751,190,31
Liechtenstein,1,1,2,2,61,3
Martinique,0,1,9,13,17,0
Mayotte,0,1,0,0,1,5
Monaco,1,1,21,31,39,22
Montserrat,0,1,260,260,11,0
Nauru,0,1,0,0,7,0
Northern Mariana Islands,0,1,0,0,11,0
Pacific Islands (Palau),0,1,322,346,115,5
Papua New Guinea,0,1,424,425,28,0
Paracel Islands,0,1,0,0,1,0
Seychelles,1,1,8,13,0,0
Sint Maarten,0,1,0,0,2,0
Spratly Islands,0,1,39,39,74,0
St. Lucia,0,1,0,0,3,3
The Bahamas,1,1,1190,3602,852,195
Turks and Caicos Islands,1,1,374,696,132,40
United States Virgin Islands,0,1,0,0,4,0
Wallis and Futuna,0,1,0,0,1,0
Western Sahara,0,1,2,3,3,0
