Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
United States,596,714,445529,1945773,374214,265025
Germany,604,691,93471,456054,276895,50475
France,330,362,74702,440555,244986,60245
Indonesia,185,284,98504,466335,475963,32511
Russia,227,275,164424,852140,182478,183680
Brazil,164,211,270080,838004,360668,32789
United Kingdom,195,209,48009,260828,76774,19668
Italy,190,206,178899,516843,85411,69720
Poland,160,168,60001,356329,108129,36193
Mexico,115,156,96616,319962,237444,24762
India,94,142,51926,213299,41488,12998
Philippines,69,140,40314,170185,27176,8452
Spain,127,139,55645,284972,61626,17147
Japan,106,127,75334,408351,152616,41588
Canada,91,121,79479,352080,56723,39130
South Africa,73,111,137924,584660,250809,5810
United Republic of Tanzania,52,107,79234,249351,39602,21234
Ukraine,84,104,35472,217053,84150,19592
Austria,77,96,15626,87980,47171,10345
Netherlands,73,90,19362,77240,68500,26813
Australia,75,87,46931,213238,35809,7233
Congo-Kinshasa,35,83,66591,242108,28564,56972
Iraq,49,79,6956,18644,4744,2966
Vietnam,56,79,84188,367769,92262,15520
Iran,56,78,8192,44258,28182,4519
Malaysia,52,74,20129,91781,146174,8160
Switzerland,57,74,7881,43387,42328,8373
Belgium,54,70,21113,110372,42888,10117
Central African Republic,21,66,83129,271454,28468,21161
Nigeria,41,65,54393,215359,31515,12284
China,59,64,118566,593838,64483,28445
Colombia,53,62,27568,147190,21064,69221
Egypt,32,62,17442,56410,173064,8287
Argentina,44,61,17460,83675,34992,11403
Finland,44,53,28503,102878,25331,21082
Czech Republic,43,51,8435,39434,31769,11838
Hungary,43,50,8891,34165,16384,4682
Nepal,31,49,24307,115624,16295,20311
Peru,27,47,27411,87959,28705,6780
Sweden,40,46,35487,127869,42439,6571
Belarus,32,42,20299,70142,24427,4757
Chile,26,42,24224,69379,10606,6429
Portugal,27,41,42985,88059,27572,5664
Jordan,23,40,9540,37169,1920,4190
Namibia,18,38,30499,83954,2467,4556
Greece,26,37,24920,100112,84914,9434
Thailand,30,35,11022,45802,14736,11683
Denmark,22,33,29300,106233,12956,5891
Norway,29,33,1097491,1975566,24156,78409
Ireland,25,32,17113,74670,19026,2998
Turkey,22,31,21793,90713,10639,5492
Uzbekistan,17,30,9088,22979,4935,1344
Bosnia and Herzegovina,21,29,22120,97945,78768,3016
Somalia,12,29,96053,425465,9588,9670
Yemen,20,29,28383,103382,11034,3618
Ecuador,16,27,3551,10080,3976,1299
Romania,22,27,35057,54625,4219,2332
South Korea,20,27,13138,49269,26192,8799
Costa Rica,10,24,3786,10445,4302,2829
Ghana,17,24,16796,65477,11281,1906
Ivory Coast,10,24,13528,37732,9117,4767
New Zealand,21,24,6028,23392,11322,3869
Serbia,16,24,198428,345467,154705,6521
Uganda,12,23,13400,57993,1818,2771
Cambodia,12,22,922,3828,1901,669
Saudi Arabia,17,22,997754,1031628,3695,1893
Slovakia,17,22,2812,9450,5563,2818
Cameroon,10,21,81416,187092,2963,39138
Algeria,11,20,12109,40770,14807,4011
Slovenia,14,20,17289,46780,8297,3817
Kazakhstan,10,19,15261,39123,3157,527
