Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,768,847,81030,488625,345397,54791
United States,586,689,605602,3346582,429724,225301
India,279,443,202942,916018,201962,76861
France,353,396,92021,479503,198971,114126
Indonesia,233,364,148327,676450,393792,21193
Brazil,242,313,464589,1950670,697989,34325
United Kingdom,277,313,80558,426998,141059,20417
Russia,267,310,127925,686666,253493,213495
Japan,180,254,135721,695369,155695,53374
Italy,189,212,28509,170631,89755,23234
Nigeria,57,192,183849,497832,111349,8634
Poland,158,169,77027,335011,98203,26129
Jamaica,79,143,90463,242609,46902,16513
Ukraine,121,139,47335,255077,114687,29465
Spain,120,133,33456,195607,49041,13785
Botswana,70,132,54716,214338,59879,16061
Mexico,86,119,76112,309037,146522,7686
Philippines,77,109,118226,417676,234147,43529
Netherlands,93,108,13858,61956,53762,19547
Austria,94,104,18469,108501,49430,9994
Vietnam,54,103,88003,374821,147072,33659
Australia,81,98,29794,174278,44584,9017
Canada,82,93,62912,250906,42022,21370
South Africa,58,87,58814,243748,63514,2610
Belgium,72,83,27337,129345,33587,13590
Malaysia,43,76,20649,78570,120836,8721
Colombia,47,75,59018,224013,139196,47290
Switzerland,69,75,20334,75035,41421,13538
China,63,72,59904,337116,83919,18883
Sweden,61,69,22143,117800,52918,6346
United Republic of Tanzania,51,64,53805,273371,137496,60350
Finland,50,63,21766,100601,28698,6118
Czech Republic,49,59,8658,37352,48409,9013
Argentina,42,58,38059,174093,50842,9382
Hungary,41,52,12164,62029,18003,3195
Chile,35,50,172056,537233,143715,33034
Congo-Kinshasa,27,49,52979,194391,62928,10105
Iran,40,47,14758,71441,20501,6220
Norway,36,43,12058,54492,17886,2734
Portugal,34,42,12022,57408,14992,4881
Nepal,23,41,31677,160188,21662,3353
Slovakia,31,40,11624,46425,19525,14095
Belarus,36,39,14365,50300,22070,2822
Denmark,34,38,19756,52719,16448,3105
Iraq,28,38,2445,8833,4945,3896
Ecuador,21,35,7211,15785,4183,371
Greece,27,32,11818,53675,34903,2896
Ireland,26,31,18486,80049,8535,1654
Peru,22,30,21855,89818,163107,21627
Uganda,21,30,36221,149774,36030,14764
Myanmar (Burma),13,29,14310,64835,15178,26065
South Korea,24,29,10748,46154,20425,3382
Romania,24,27,11895,35916,10455,2330
Turkey,22,27,32608,154555,10692,27251
Egypt,18,24,13735,61334,45759,15007
Taiwan,19,24,8153,30596,34043,1162
Croatia,18,23,10270,26526,5766,1924
Mali,16,23,15483,48742,27290,4784
New Zealand,20,22,9534,41427,13305,5369
Sri Lanka,9,22,13312,68095,10038,8331
Kenya,11,21,21181,53643,6384,3931
Singapore,13,21,992,4720,6435,1036
Thailand,16,21,3243,8710,3382,3714
Israel,16,20,14465,29671,17422,3869
Serbia,15,20,35643,64208,14018,3697
Ivory Coast,12,18,50024,217685,7124,2927
Madagascar,11,18,76008,292726,8922,10549
