Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,759,847,79489,483189,309670,54364
United States,693,835,883704,4288940,682353,318130
India,282,526,236843,857508,181091,52953
Suriname,132,509,117705,296253,35542,10858
France,366,405,55704,339660,211593,40867
Russia,305,372,231999,1197525,602488,74304
United Kingdom,298,338,88020,501741,175911,38092
Brazil,234,306,149647,706912,502695,37175
Indonesia,152,277,189533,479264,56081,27696
Italy,212,242,54677,296811,94557,28387
Philippines,131,226,122111,538241,433224,30694
Poland,172,188,195440,714936,106192,31523
Mexico,131,179,93945,445560,400112,21958
Ukraine,138,175,51937,269310,114563,21115
United Republic of Tanzania,107,157,267851,1150451,330690,427521
Spain,129,139,47278,276433,69940,26923
Austria,94,118,18030,69138,38678,7095
Netherlands,92,106,22012,95328,51875,27144
Belgium,84,102,44507,232084,43089,8834
Japan,93,102,58808,319447,101044,33296
Vietnam,61,101,90656,419232,156258,34967
Australia,76,90,27262,153776,35093,7189
Canada,74,90,46893,229326,38314,17723
China,74,89,81399,485874,101456,25161
Switzerland,75,81,9610,45292,27852,4848
Jamaica,34,78,33589,139109,126861,10523
Iran,57,71,9410,44708,17107,9574
Iraq,53,64,5539,22699,5782,2110
Sweden,54,61,44691,174722,42471,33202
Finland,53,57,24570,113504,27466,6701
Colombia,28,55,7044,27142,6730,2755
Mali,35,55,82318,396901,102697,45177
Malawi,26,53,23592,102808,38390,15136
Malaysia,38,53,9726,47792,77384,4567
Czech Republic,46,52,11061,48446,75068,10707
Hungary,47,52,14953,58173,19324,1913
Norway,39,52,37149,128164,29725,9904
Uganda,21,49,80465,344655,156770,40110
Portugal,36,46,14067,72071,20196,4472
Belarus,33,44,12319,54630,40585,6088
Uzbekistan,27,44,22535,89947,30026,1221
Argentina,35,43,30689,139732,20957,8065
Romania,35,40,10843,45471,22587,2883
South Korea,30,40,14381,61236,45247,5628
Turkey,32,40,32664,130023,22340,6814
Nigeria,26,39,105742,483593,105305,61546
Slovakia,29,38,10360,36784,13832,3228
Denmark,33,37,35472,93982,26648,4028
Nepal,30,37,45314,219680,51124,58520
Tajikistan,16,36,8925,32876,1920,2146
Ireland,26,35,17071,78610,15821,3623
Central African Republic,13,34,52613,156885,14694,20689
Singapore,20,30,8475,14444,6155,7348
Venezuela,16,30,50315,147886,22739,2390
Mongolia,15,29,20842,82798,17724,2203
Greece,24,28,31574,108555,60212,6593
Myanmar (Burma),10,28,5934,12035,3968,1679
Thailand,21,28,8663,36740,36271,2421
Kazakhstan,19,27,9938,48164,28781,2017
New Zealand,20,27,9393,34238,7396,3755
Kenya,21,26,14951,56913,12906,7747
Ecuador,17,25,7627,20318,5310,5745
Sri Lanka,14,25,4098,12108,21039,2144
Chile,17,24,35915,183506,13150,14886
Congo-Kinshasa,17,24,13350,58616,6474,6128
Serbia,17,24,25620,76978,10072,2748
Botswana,7,23,5071,15855,8398,2774
Croatia,18,23,3165,13370,5729,1195
Paraguay,9,22,14619,50991,17804,2460
South Sudan,12,22,41032,91883,6661,4072
Taiwan,16,22,7299,17286,5006,1576
Egypt,15,20,14376,53363,47094,12346
Slovenia,15,19,4544,17247,15639,2320
Bulgaria,14,18,5993,14594,5855,961
Israel,14,18,1137,3662,2373,651
Saudi Arabia,12,18,21984,76551,13258,8030
Algeria,14,17,9924,45763,5200,2243
Haiti,9,17,8924,20911,16682,2103
Lithuania,14,16,9829,43404,10514,1633
Peru,12,16,11593,42201,12692,4911
Solomon Islands,3,16,8910,12291,1349,448
South Africa,11,16,4518,20869,6846,2623
United Arab Emirates,12,16,11038,20112,2593,396
Burundi,7,15,12141,46866,4129,3426
Pakistan,9,15,5019,12423,5753,1837
Bangladesh,9,14,1961,5005,2968,1740
Bosnia and Herzegovina,11,14,17166,85554,16280,2911
Cuba,7,14,4348,13133,6735,277
Georgia,8,14,2171,5916,4198,31491
Luxembourg,10,14,5130,23093,6828,1361
Moldova,11,14,4940,26321,10090,1776
Niger,4,14,9084,19458,747,3186
Ivory Coast,8,13,16934,39447,1280,516
Latvia,10,13,6150,17064,6681,961
Yemen,7,13,4248,16935,1653,440
Lebanon,9,12,4485,15582,51678,4552
Mozambique,9,12,122515,169455,3415,51572
Zambia,7,12,11209,43713,2812,387
Cambodia,5,11,3288,5960,565,750
Ethiopia,8,11,8590,30900,3298,15501
Hong Kong,7,11,2200,8270,4429,1201
Morocco,7,11,5032,6830,673,55
Armenia,6,10,4717,12681,6517,2302
Bolivia,8,10,11672,56860,12347,4275
Ghana,8,10,17856,56160,1751,2528
Libya,8,10,1130,2983,435,27
North Korea,6,10,6735,16620,12674,951
Syria,6,10,4317,20898,960,565
Cyprus,5,9,5318,10066,2060,148
