Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,774,867,90967,511152,421297,69385
United States,675,812,564785,3404831,513763,212331
France,392,435,66850,421990,223094,73792
Indonesia,153,370,147087,401133,156320,35438
India,199,328,198588,976638,188758,59319
Russia,268,321,209768,1115883,271734,86239
Mexico,205,302,102443,401768,235665,84301
United Kingdom,261,301,72128,427111,179024,29723
Brazil,214,298,82642,401638,213093,20352
Botswana,183,274,132050,515479,154172,106541
Italy,200,238,34519,201122,81169,35734
Philippines,159,198,96966,482645,194768,52837
Poland,158,175,144703,470826,169285,36918
Ukraine,114,149,59098,267274,139103,23478
Spain,131,138,57099,304094,121502,33466
China,90,115,130857,731818,123200,29531
Netherlands,93,106,23107,131331,93923,55619
Japan,89,99,54396,299168,123967,27196
Canada,85,98,64695,263447,60034,23165
Belgium,81,95,30278,148995,49363,10805
Austria,84,94,22373,104588,68006,23370
United Republic of Tanzania,61,85,79908,370751,280625,137630
Australia,73,82,24768,133055,27616,4965
Finland,72,82,33566,165408,49447,9576
Switzerland,73,80,13728,45396,30622,5049
Turkey,64,73,52769,287855,94754,16636
Congo-Kinshasa,35,71,93238,444496,72253,46015
Czech Republic,56,66,14201,59057,60068,20581
Sweden,60,63,386182,697586,42698,13093
Vietnam,47,63,80821,389200,176637,184300
Sudan,24,62,151956,433271,69638,52877
Ghana,20,60,26330,50746,5519,1783
Iran,49,59,32783,97757,24131,4234
Uganda,41,55,152635,634177,119815,59666
Nigeria,30,53,63900,185449,41514,10706
South Africa,23,51,24785,71912,11937,2892
Bangladesh,24,50,13260,48769,3485,938
Hungary,37,50,6644,27753,15058,1482
Greece,37,48,18208,77331,104022,4156
Iraq,40,48,19459,77942,17131,3537
Nepal,33,44,36263,208695,53489,14869
Argentina,32,42,27149,130423,31055,14659
Portugal,37,42,22176,119885,45540,5250
Honduras,20,40,19591,58626,17409,3236
Belarus,30,39,24167,88599,93888,8093
Colombia,27,38,25252,97338,24072,20766
Denmark,33,37,24312,66511,23406,4838
Norway,32,36,14714,71552,32715,6274
South Korea,24,35,12072,43845,36226,4400
Guyana,11,33,14665,33628,4827,1080
Romania,27,33,13759,41773,29830,4702
Slovakia,25,29,6109,33187,27216,3206
Ireland,25,28,17462,102297,21985,2901
Jamaica,17,28,27651,110001,43414,13234
Mali,20,28,35591,128188,62466,20696
Egypt,18,27,11985,43041,29877,7136
Kazakhstan,20,27,3679,9947,5113,1081
New Zealand,20,27,7720,27578,15279,1784
Serbia,20,27,36397,69280,11454,13280
Thailand,19,27,8799,44936,26438,3866
Peru,18,26,55020,175258,10510,1149
Taiwan,18,26,4189,16542,10134,3361
Singapore,18,25,2245,9793,6865,777
Paraguay,10,23,22107,70085,6043,4843
Chile,17,22,42393,193350,13719,8763
Croatia,18,22,6298,31291,7450,2017
Ecuador,16,22,4257,12604,3128,611
Kenya,15,22,9894,40716,13062,1385
Afghanistan,17,21,69819,384505,24122,5376
Israel,17,21,8992,24650,7181,5516
Malaysia,16,21,4928,23546,6871,1274
Slovenia,16,21,5448,24254,20425,2384
Belize,10,19,10318,43215,12063,2198
