Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,1014,1107,126020,781099,586347,90380
United States,647,779,695014,3237623,597660,469852
France,390,436,65160,390089,247102,57880
United Kingdom,310,329,107345,663563,246736,46298
Mexico,184,318,104842,374632,258929,33031
Brazil,173,252,134460,565337,171259,27855
Italy,216,250,67798,379242,128253,47727
India,175,226,170485,851299,194174,362409
Russia,180,224,248453,1102524,148655,94640
Poland,200,219,1256983,2667822,158807,1939899
Philippines,118,170,59630,262455,204301,27029
Spain,137,157,81626,382230,84123,31102
Indonesia,76,129,101371,376135,56919,26951
Belgium,100,114,28522,168701,69902,10913
Austria,98,113,19747,99757,52013,12023
Honduras,46,108,82558,194882,47692,11554
Switzerland,91,106,16771,97459,46487,11896
Netherlands,93,104,20728,112151,69940,33972
Ukraine,90,100,61064,212869,80835,21932
Japan,89,96,144717,595843,127267,39441
Canada,89,95,65082,402626,68743,43156
China,74,91,309446,694484,67871,51944
Australia,77,89,37267,195900,34987,7579
Finland,70,87,30505,160953,42940,6708
Sweden,69,86,28859,168423,49265,8636
Vietnam,51,82,83636,272790,108490,33540
Croatia,51,76,95735,299739,49503,16339
Iraq,49,74,11781,29762,6134,2478
Czech Republic,63,71,15592,68663,48218,27989
Iran,54,68,32188,76279,15065,3082
Hungary,49,58,9038,42877,24174,2877
Norway,40,46,22486,103711,26372,5472
Greece,33,45,20312,104233,57912,21755
Denmark,36,44,34972,139941,23607,5798
Portugal,36,44,22950,123248,32231,9249
Turkey,34,44,32444,144676,27745,11890
Nigeria,17,43,23351,118659,9824,8527
Mongolia,22,40,17180,80436,8188,5661
Nepal,35,40,49631,234319,232902,59157
Argentina,29,39,48094,134330,28823,7700
Slovakia,34,39,12042,53081,43139,5037
South Korea,28,39,15210,78824,18229,6575
United Republic of Tanzania,28,39,25556,129668,34999,27872
Romania,29,34,13308,73642,23417,6399
Belarus,28,33,23951,75388,31637,3910
Colombia,21,32,22159,97043,11403,3920
Uganda,22,32,99353,385217,179953,83265
Botswana,21,30,37501,180629,31656,9555
Ireland,24,29,10197,40233,13206,1507
Israel,21,29,5802,11000,10063,3293
Bulgaria,18,28,5822,21159,7535,1023
Ecuador,16,28,72971,242965,24130,5453
Peru,19,28,45651,206559,20763,1984
Thailand,22,27,15892,59470,24650,9596
Mali,19,26,25576,94984,73672,32504
New Zealand,22,26,12553,53506,16047,7420
Congo-Kinshasa,18,25,64276,313906,24522,22200
Singapore,14,25,2541,8012,8300,504
Serbia,17,24,12713,46405,14343,1713
Taiwan,18,23,5101,21635,14385,2453
Slovenia,16,22,6017,24044,14870,2683
Malaysia,15,21,3835,20418,7398,2544
Saudi Arabia,16,21,13874,39569,4577,1911
Sudan,13,21,21008,83452,8894,5123
Afghanistan,8,20,57845,123225,36453,34591
Egypt,15,20,5210,22765,26166,6792
Guinea,9,19,34046,103274,6611,1423
South Africa,15,19,8401,33709,5776,4185
Chile,15,18,46635,161896,17684,11410
Ghana,14,18,17031,82459,6071,4973
Latvia,14,18,6668,30211,10470,2036
Uzbekistan,13,18,9848,22421,7586,1670
Costa Rica,10,17,5326,7487,3541,327
Panama,10,17,1991,6133,4595,521
Bangladesh,11,16,5992,19744,20728,4237
Kazakhstan,8,16,11256,21237,2859,1126
Lithuania,14,16,15605,64959,28338,7306
Malawi,13,16,5843,29607,36162,14593
Suriname,9,16,7893,37670,12347,2506
Belize,8,15,2739,8101,8167,681
Bolivia,10,15,10256,42629,14267,4492
Moldova,8,15,15511,36988,7740,4707
Nicaragua,8,15,2904,8523,8716,7591
Algeria,10,14,5870,27261,6230,145
Pakistan,8,14,6038,10539,2412,220
Burkina Faso,9,13,11931,46724,4969,10643
Ethiopia,9,13,8009,34644,1486,2788
Hong Kong,10,13,2384,6031,5717,942
Luxembourg,9,13,6113,24423,10721,1938
Niger,8,13,9767,35486,1477,3016
Ivory Coast,6,12,5684,16540,1315,391
Jamaica,5,12,1894,3493,264,616
Cuba,7,11,3886,13607,3475,423
Iceland,6,11,13139,49159,2423,4297
Kenya,7,11,11364,26937,44695,1017
Azerbaijan,7,10,4435,17077,2981,2434
Guatemala,5,10,4879,8498,2048,765
Syria,8,10,7938,20514,3198,1103
Togo,5,10,4946,9468,1503,2966
Bosnia and Herzegovina,6,9,11245,35496,4861,1095
Chad,3,9,2478,7174,153,235
Georgia,7,9,2685,11176,2921,1433
Libya,8,9,3697,10066,797,578
Morocco,6,9,3904,17268,6192,1645
Sri Lanka,6,9,7897,29868,9098,2653
Estonia,6,8,1870,8379,5533,924
Madagascar,5,8,98581,144435,7383,11648
Myanmar (Burma),7,8,6279,17231,11590,719
Republic of Kosovo,5,8,1739,5325,1147,713
West Bank,6,8,348,649,959,152
Armenia,5,7,16132,37712,1560,221
Benin,5,7,6727,35236,2926,2941
Burundi,3,7,4508,22491,4255,484
Central African Republic,4,7,31750,72414,1717,1670
Paraguay,4,7,2119,5641,1315,268
Tunisia,5,7,1637,6507,17593,2417
United Arab Emirates,5,7,2830,7213,741,93
Venezuela,5,7,3909,7038,3315,545
Cambodia,3,6,88,227,102,23
Cameroon,4,6,5767,8982,4420,2128
Cyprus,4,6,1733,6191,2394,527
Dominican Republic,3,6,338,898,698,7
El Salvador,2,6,2284,2348,1366,16
Laos,4,6,4444,17045,1075,616
Macedonia,4,6,802,3293,1256,3848
Mozambique,4,6,1623,4766,1367,157
Somalia,5,6,21306,120829,26112,8315
Turkmenistan,3,6,355,548,318,100
Bahrain,2,5,167,370,302,19
Bhutan,2,5,1205,3126,742,226
French Guiana,3,5,3754,6834,382,841
Jordan,2,5,53,111,121,85
Kyrgyzstan,3,5,2201,5734,1672,90
Lebanon,3,5,657,2364,181,47
Mauritania,3,5,2367,4737,269,1509
Oman,2,5,273,492,420,53
Puerto Rico,3,5,174,507,438,41
South Sudan,3,5,7296,30868,1519,4338
Tajikistan,4,5,1525,5570,872,1532
Yemen,3,5,731,1121,340,55
Albania,2,4,113,132,75,9
Haiti,2,4,418,1454,336,105
Montenegro,2,4,2012,3110,238,35
Namibia,3,4,4997,21845,3189,798
Papua New Guinea,3,4,9303,35377,2117,242
Rwanda,2,4,2494,7207,227,417
Senegal,3,4,2325,4719,1255,878
Trinidad and Tobago,2,4,558,985,280,160
Uruguay,2,4,2691,2979,453,39
Zambia,2,4,5378,17116,1801,3542
Angola,2,3,1398,2794,1190,667
Barbados,2,3,5748,9643,37072,1721
Cape Verde,2,3,2660,9810,813,27
French Polynesia,1,3,0,0,7,0
Gaza Strip,1,3,1493,1602,154,219
Guadeloupe,1,3,1434,2621,1212,380
Guyana,1,3,914,2055,92,4
Isle of Man,2,3,3636,14520,1564,120
Kuwait,2,3,393,1301,2276,317
Liechtenstein,2,3,7,11,89,1
Macau,1,3,339,428,195,52
Malta,2,3,154,221,324,41
Martinique,1,3,9,20,9,1
New Caledonia,2,3,160,223,362,35
Qatar,1,3,81,316,481,1
Swaziland,1,3,579,880,31,11
The Bahamas,1,3,1510,1810,115,6
