Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,692,760,85249,529619,418051,80918
United States,548,677,417755,2318459,440019,149091
France,323,349,127176,489422,393487,70255
United Kingdom,220,265,54696,296257,87096,19203
Indonesia,122,210,94801,327371,381853,18566
Brazil,138,200,288661,1099017,129196,19156
Italy,167,191,49864,205322,70042,18662
Russia,163,185,87510,409732,110158,43122
Poland,160,169,58109,329795,112883,31594
India,88,144,146674,317339,24918,118473
Spain,128,141,89852,372052,86741,14477
Japan,100,113,80154,361218,105924,27201
Ukraine,82,109,42406,188491,77600,28178
Egypt,61,100,57017,206361,121801,22329
Netherlands,79,97,30061,103222,69099,25910
Mexico,65,94,42573,173133,115650,47794
Austria,81,92,16392,90661,50113,13875
Philippines,67,89,53885,281664,87309,24426
South Africa,52,83,84231,296148,110618,3136
Switzerland,69,83,8803,46891,51994,7140
Australia,72,80,22985,106739,38030,11911
Canada,72,79,65747,253692,67331,41481
Malaysia,48,79,75874,249489,89323,20497
Belgium,71,78,27332,128594,57511,13010
Iran,58,70,12863,63988,17749,5865
Vietnam,43,70,65841,216035,34603,4942
China,61,67,76252,370404,56493,20141
Czech Republic,48,56,12137,48534,54192,14708
Sweden,50,56,41666,166698,70162,11781
Iraq,43,55,7520,24310,9506,968
Finland,40,50,17607,87709,26373,7768
Hungary,37,44,8438,43317,12899,7815
Nigeria,23,44,102056,425822,18172,5113
Denmark,28,41,38413,152476,50634,4032
Thailand,35,39,5730,30026,10074,5049
Norway,30,38,837555,2229754,39430,83910
Belarus,28,37,11764,48516,14237,3628
Colombia,25,36,16117,68032,37993,32341
Portugal,30,36,11527,57580,13620,4684
Argentina,29,34,9486,45910,17140,14844
Ecuador,21,32,2458,9492,5078,1533
Ireland,26,32,32575,163278,14805,1887
New Zealand,23,32,8334,37243,15690,2181
United Republic of Tanzania,22,32,30184,118754,28146,11930
Taiwan,24,31,5439,13709,6254,896
Romania,21,30,16341,49215,13119,4736
Singapore,15,30,1048,3371,3579,876
Algeria,15,28,12170,43219,5223,4193
Chile,18,28,20703,75026,6778,2147
Myanmar (Burma),17,28,19316,46909,23597,1304
Turkey,26,28,14431,46313,11868,2667
Croatia,18,27,5741,26426,14349,2594
Greece,21,27,15690,63841,51310,7090
Pakistan,14,26,2417,6436,1297,1846
Bosnia and Herzegovina,14,25,17416,56694,53908,22866
Cameroon,13,24,59983,272909,9284,25670
Slovakia,22,24,5310,20563,10283,3517
Peru,16,23,8709,46610,12221,2416
Tunisia,9,23,7740,21383,4576,393
Somalia,11,21,7496,10336,3842,1426
Sri Lanka,16,21,64162,158420,7874,1722
Uganda,11,21,23501,70616,42494,15373
Djibouti,15,20,13826,78084,31407,9188
Nepal,15,20,6664,25986,6061,1176
Saudi Arabia,12,20,7256,20297,2160,278
South Korea,16,20,6542,26869,9033,3016
Bangladesh,12,19,7132,30884,3279,1777
Congo-Kinshasa,12,19,25457,68795,13469,4185
Ethiopia,12,19,4509,18580,3293,846
Chad,7,17,17379,24963,935,183
Serbia,13,17,5976,25857,8441,1044
Slovenia,12,17,23684,73539,8529,11157
Albania,8,16,11832,30937,24745,2751
Cuba,12,16,1192,3404,3301,198
Morocco,11,16,2347,7169,592,189
Israel,11,15,4084,9730,2186,3074
Ivory Coast,10,15,11991,54492,1037,88
Senegal,6,15,2163,9671,393,900
Mali,8,14,6269,20547,3437,1676
Uzbekistan,10,14,8346,21967,4951,636
Bulgaria,7,13,1326,3629,1146,155
Burkina Faso,7,13,2773,10200,6069,468
Ghana,10,13,4692,8520,1420,1107
Kazakhstan,10,13,5291,25971,6544,2283
Kenya,9,13,8262,41925,3458,954
Lithuania,10,13,11613,53683,15321,2500
Niger,7,13,11134,16048,1471,145
Bolivia,8,12,12318,50997,7825,1829
Georgia,8,12,3826,11966,2736,157
Hong Kong,8,12,2996,7730,6414,1016
Benin,5,11,10714,15430,973,334
Cambodia,7,11,330,780,556,259
Costa Rica,5,11,230,520,187,62
Guinea,5,11,2178,7973,1479,45886
Latvia,7,11,1773,4139,1452,802
Venezuela,7,11,12201,21223,1448,823
Haiti,5,10,3907,10441,5445,852
Luxembourg,5,10,6570,12774,8016,5453
Moldova,7,10,9051,29048,3982,311
Sudan,6,10,6990,20645,676,129
United Arab Emirates,7,10,1707,4034,939,213
Cyprus,5,9,1232,2657,981,117
Estonia,5,9,1809,7245,2975,1322
Guatemala,5,9,872,1920,1599,260
Madagascar,5,9,8933,18336,2445,610
Mauritania,3,9,3014,7946,652,63
South Sudan,5,9,449,883,548,128
Trinidad and Tobago,3,9,1100,1326,602,96
West Bank,5,9,3226,5888,375,675
Angola,4,8,6741,24328,197,46
Central African Republic,4,8,17397,45812,4384,6279
Jordan,5,8,1162,2211,23607,55
Oman,5,8,2692,3796,2261,567
Paraguay,5,8,19106,54745,3989,10257
Syria,3,8,3689,6563,111,1
Uruguay,6,8,8064,37226,5162,861
Azerbaijan,5,7,898,2532,362,45
Dominican Republic,6,7,812,2540,439,64
Honduras,5,7,6387,24246,8263,2967
Kyrgyzstan,4,7,3438,9760,491,244
Laos,5,7,957,3331,417,43
Lebanon,4,7,4442,19424,1804,848
Liberia,3,7,619,1462,814,211
Libya,5,7,941,1374,140,57
Nicaragua,5,7,1371,2612,3289,552
Sierra Leone,3,7,117,205,147,68
Togo,4,7,607,1603,430,216
Yemen,4,7,1365,2483,331,230
Afghanistan,3,6,500,1287,1666,357
Armenia,3,6,1590,2412,432,83
Cape Verde,2,6,3670,10487,839,92
Iceland,4,6,4391,11632,25662,249
Mongolia,3,6,5445,20377,2323,731
Montenegro,3,6,8127,15002,9138,91
Puerto Rico,2,6,3070,5166,632,598
Reunion,3,6,302,694,1058,244
Turkmenistan,3,6,2862,7618,1369,381
French Polynesia,2,5,56,124,164,180
Guadeloupe,3,5,287,517,440,37
Mozambique,3,5,669,2604,1577,966
Namibia,3,5,7169,29701,696,401
Papua New Guinea,3,5,15487,62001,4581,1866
Republic of Kosovo,3,5,2167,4178,310,49
Tajikistan,3,5,2017,4210,320,30
The Bahamas,2,5,2232,3062,2225,472
Bahrain,1,4,110,118,38,16
Botswana,2,4,959,1425,118,113
El Salvador,2,4,120,388,231,14
Kuwait,1,4,35,62,146,52
Macedonia,1,4,590,1234,211,26
Malta,2,4,470,497,230,80
Mauritius,2,4,2002,2279,196,15
New Caledonia,2,4,1975,2317,252,307
North Korea,2,4,2449,4216,313,43
Republic of the Congo,1,4,10317,10501,59,2
Rwanda,2,4,2441,11834,494,115
Seychelles,1,4,70,80,31,23
The Gambia,1,4,285,306,112,5
Zambia,3,4,5939,25462,644,65
Zimbabwe,3,4,3847,13250,1852,980
Belize,2,3,371,891,339,239
Curaçao,1,3,87,194,442,34
East Timor,1,3,775,972,561,33
Eritrea,1,3,258,450,252,9
Kiribati,0,3,52,52,23,0
Lesotho,2,3,566,2314,4816,1304
Malawi,1,3,2261,4566,996,122
Maldives,1,3,525,586,41,24
Martinique,1,3,767,1207,743,85
Mayotte,2,3,15126,22456,740,18596
Panama,2,3,754,1457,256,60
St. Lucia,1,3,1275,2207,1490,170
Suriname,2,3,1343,4605,242,91
Andorra,1,2,1373,4202,1168,111
Aruba,1,2,4,9,1,0
Bhutan,0,2,121,121,28,1
Burundi,1,2,701,1341,99,214
Comoros,1,2,1614,1619,100,17
Equatorial Guinea,1,2,1017,1038,30,1
Federated States of Micronesia,0,2,35,35,21,2
Fiji,0,2,54,97,34,1
French Southern & Antarctic Lands,1,2,3090,5839,677,166
Gabon,1,2,2114,2510,387,340
Gaza Strip,1,2,751,1226,269,81
Greenland,1,2,191,224,86,106
Jamaica,1,2,137,146,30,9
Jersey,1,2,28,58,17,3
Macau,1,2,19,39,235,8
Nauru,0,2,0,0,2,0
Samoa,1,2,615,1131,47,0
St. Vincent and the Grenadines,0,2,7,8,35,5
Tonga,1,2,154,164,96,15
Vanuatu,1,2,147,168,337,5
Western Sahara,1,2,21,29,48,20
American Samoa,0,1,9,9,7,0
Antarctica,0,1,11,11,3,0
Antigua and Barbuda,0,1,0,0,3,0
Barbados,0,1,17,26,9,0
British Indian Ocean Territory,0,1,0,0,1,0
British Virgin Islands,0,1,218,231,16,1
Brunei,1,1,501,514,43,2
Caribbean Netherlands,1,1,200,202,19,0
Cayman Islands,0,1,8,8,15,0
Collectivity of Saint Martin,0,1,0,0,1,0
Dominica,0,1,129,138,34,44
Falkland Islands (Islas Malvinas),0,1,9,10,9,0
