Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,715,844,93251,509606,382370,66183
United States,645,769,926545,4599025,511752,958346
Russia,296,365,215101,1185923,470901,63685
France,340,358,90445,438244,321315,94668
Indonesia,239,358,198471,849270,185447,41800
Brazil,222,302,129066,691205,467730,19056
India,172,286,154700,723348,116603,35138
United Kingdom,261,283,79748,518709,155281,33713
Italy,202,234,40456,265495,82316,23887
Mexico,176,222,111096,588746,494330,45301
Philippines,151,211,78130,440229,279322,22318
Australia,110,193,574002,883559,73093,69875
Poland,158,175,434411,731104,104772,39379
Ukraine,123,146,48200,289646,143015,28905
Spain,124,130,63317,331907,107314,98071
Kenya,72,124,152278,541246,56206,49323
Turkey,61,122,97593,363639,51637,15868
Belize,29,102,34429,72568,3237,1414
China,84,101,106284,594412,120736,26383
Belgium,84,98,45230,192642,67551,15052
Japan,88,97,47215,271234,94655,26789
Netherlands,86,96,22842,108361,65896,38514
Austria,79,92,22665,111198,57609,11610
Barbados,29,91,46490,92552,7793,3174
Canada,82,89,51813,262037,90251,138197
Botswana,35,83,66760,247896,14160,4856
United Republic of Tanzania,58,77,50589,226869,87932,48860
Switzerland,64,73,10364,48620,35364,5141
Jamaica,40,71,27012,89103,66006,14328
Finland,61,70,14887,93613,32543,6940
Togo,15,65,56826,121512,5602,4141
Greece,51,62,22173,119006,182122,10055
Vietnam,39,57,68086,263911,99685,13340
Czech Republic,52,56,13678,65456,39318,25634
Iraq,47,56,16626,81554,4989,4538
Sweden,46,54,52793,253703,41476,8176
Colombia,27,53,18384,61291,13311,8092
Iran,39,50,12146,63461,14352,2817
Hungary,42,49,9581,46150,18808,5304
Portugal,37,44,16096,91547,22489,6292
Suriname,20,44,18802,68043,20396,4594
Belarus,34,41,22389,89783,58550,8859
Denmark,32,41,31590,104483,21003,4533
Niger,19,38,50883,150558,2663,10500
Mali,28,37,46174,204074,49888,28404
Ireland,26,36,21514,69501,25726,2651
Nigeria,28,36,85345,429424,118568,31889
Slovakia,30,35,7913,34089,19047,5062
Thailand,22,35,19208,57049,28359,4655
