Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,793,916,105017,617813,430018,80481
United States,634,783,476066,2346944,436083,227116
India,463,666,347497,1956862,210905,117541
Peru,234,543,156097,476079,127081,38319
Indonesia,285,432,218497,1048847,847481,32539
France,343,361,94384,530639,239128,80940
Russia,262,295,132990,836819,228390,103256
United Kingdom,265,293,79371,445339,115374,26920
Brazil,227,284,456934,2243728,387076,33829
Italy,186,221,45833,217750,73749,33536
Poland,178,206,66072,318504,103144,43948
Philippines,107,164,110147,527002,222308,41177
South Africa,106,149,129712,608589,313753,11867
Spain,133,146,106861,564808,79643,40456
Botswana,73,139,62024,223161,33175,10289
Mexico,102,139,83389,397807,188403,25403
Ukraine,117,136,110182,387605,90410,18073
United Republic of Tanzania,101,117,102294,569068,352711,95719
Japan,103,116,95313,565878,189879,54647
Austria,93,113,21974,107835,47600,18781
Netherlands,98,108,33549,166715,93734,130459
Central African Republic,29,104,119652,232953,12711,22120
Canada,88,96,211006,697124,126504,61864
Australia,81,92,32832,184397,39542,14927
Belgium,81,90,24155,127931,34239,10340
Switzerland,73,90,7955,44592,45099,6990
Colombia,66,89,20472,102990,97203,35054
Malaysia,66,86,37192,193803,200245,6010
Finland,66,84,89738,222557,46183,19181
Congo-Kinshasa,32,80,66815,252865,29037,50573
Czech Republic,55,69,8772,41943,35451,9783
China,56,65,202279,520629,61683,30804
Sweden,58,62,19936,122251,47808,10811
Chile,35,57,44630,169645,63063,7235
Iran,47,56,8643,36661,23596,7183
Hungary,42,54,10076,48144,29376,2849
South Sudan,10,54,32405,52876,2384,15660
Belarus,41,49,17574,66000,31342,6759
Vietnam,35,47,76344,364302,79449,19879
Argentina,40,46,30309,139378,33984,6363
Norway,38,44,44675,149838,33468,7861
Burkina Faso,26,42,20441,92074,5798,3263
Greece,30,39,38864,186339,49280,7185
Portugal,29,38,29989,118381,19174,6209
Burundi,19,36,19010,112624,19980,2983
New Zealand,25,35,16943,47754,9924,2503
Nigeria,21,33,100849,263592,22800,8164
Slovakia,26,33,57553,126683,10731,11204
Mozambique,20,32,32612,120657,35959,6534
Iraq,27,31,5155,17424,3925,1355
Ireland,28,31,13493,69749,19733,2255
Mongolia,24,31,176928,800262,20142,51898
Denmark,25,30,29101,111479,44791,3522
South Korea,23,30,10875,50442,47972,5224
Romania,24,29,12693,45107,22194,10734
Taiwan,20,29,18072,33220,7030,594
Kenya,17,28,41825,71434,15243,8277
Turkey,22,28,29068,175379,8363,17507
Chad,9,27,17926,36140,1551,2187
Somalia,13,26,20243,94580,45806,16927
Thailand,18,26,11729,51043,5507,2880
Egypt,19,25,17574,74186,56015,27938
Nepal,20,24,26973,98204,14786,4101
Serbia,18,24,33151,73994,21303,2039
Venezuela,16,24,24330,90324,19511,12003
Croatia,18,23,4613,17834,7462,1832
Angola,6,22,30590,50571,14266,853
Israel,15,21,3048,5858,3099,1319
Pakistan,11,21,7193,31366,8958,1002
Bangladesh,12,20,5666,21801,3438,2352
Ecuador,15,20,5544,18964,1992,740
Mali,11,20,18743,83488,17125,3404
Myanmar (Burma),13,20,4767,18143,5679,1003
Zimbabwe,10,20,12205,44409,6453,1085
Bulgaria,15,19,9558,18003,17522,617
Latvia,15,19,9996,33608,9688,5213
Saudi Arabia,16,19,7855,36811,54954,4213
Slovenia,15,18,34142,96539,14320,5616
Ghana,11,17,11767,47860,5371,2909
Lesotho,7,17,4719,12223,18736,494
Kazakhstan,10,16,2458,9075,3867,499
Paraguay,9,16,21240,72949,14003,4450
Uganda,12,16,13687,61484,9079,5006
Zambia,14,16,103626,468915,66031,20350
Algeria,10,15,5235,20409,2927,774
Lebanon,7,15,1763,6345,1614,223
Lithuania,13,15,9942,50038,58553,2291
Singapore,11,15,5688,8909,8358,2010
Sri Lanka,10,15,12381,63075,18548,5187
Bhutan,8,14,36670,51569,14405,93049
Malawi,6,14,10373,27748,14711,7654
Moldova,7,14,3841,11475,4277,1262
Uzbekistan,11,14,9750,33152,4750,1078
Azerbaijan,7,12,5070,14413,6859,2973
Cuba,8,12,3642,10103,3782,331
Georgia,10,12,10854,31216,3698,1257
Guinea-Bissau,3,11,2099,5043,762,1180
Luxembourg,9,11,2315,11389,13276,1891
Bolivia,8,10,12781,67732,12492,2940
Bosnia and Herzegovina,6,10,10801,39759,8332,1778
Estonia,7,10,6752,14937,3113,3881
Guinea,6,10,24427,79424,2873,577
Hong Kong,8,10,2288,5991,5877,2593
Morocco,6,10,4956,6939,927,75
Armenia,5,9,1440,3496,2553,592
Ethiopia,6,9,4797,7415,756,123
Senegal,6,9,31840,51562,15747,17339
Cambodia,6,8,2121,5386,4191,1021
Cameroon,6,8,42823,156945,5929,76629
Cyprus,4,8,3015,8408,3690,217
Jordan,5,8,1696,6625,5615,460
Libya,4,8,449,1392,1770,260
Madagascar,7,8,72043,324928,9908,16598
United Arab Emirates,5,8,4262,13878,10246,1428
Grenada,1,7,1082,1853,196,190
Guatemala,3,7,1068,1814,3015,58
Macedonia,5,7,2451,12244,1679,6509
Namibia,4,7,2235,6881,3208,299
Nicaragua,4,7,622,1703,2242,329
Syria,4,7,5434,11139,2994,1136
West Bank,4,7,967,1703,569,402
Yemen,5,7,12117,34230,15982,12512
Afghanistan,4,6,16242,37906,62712,6871
Ivory Coast,4,6,3159,6071,735,327
Kyrgyzstan,4,6,2384,12329,1783,867
Panama,5,6,7302,24929,3454,603
Reunion,2,6,185,448,276,40
Tunisia,4,6,3293,6924,802,104
Albania,3,5,1927,5543,1404,1028
Costa Rica,4,5,3078,4597,1360,205
Honduras,4,5,2384,8289,6424,1303
Iceland,4,5,4229,13018,1534,296
Laos,3,5,2865,10892,2152,197
Niger,3,5,7612,17237,1068,776
North Korea,4,5,14556,51774,2540,385
Tajikistan,3,5,1411,3383,395,65
Turkmenistan,3,5,1068,2740,997,552
Uruguay,3,5,2003,7471,1789,102
Benin,2,4,10223,37838,1150,1502
Dominican Republic,3,4,611,1421,943,693
El Salvador,2,4,2791,9287,953,46
French Guiana,2,4,1531,2852,285,44
Gabon,2,4,764,1932,1572,4
Haiti,2,4,2368,10636,1057,8820
Papua New Guinea,3,4,5589,18886,1511,779
Republic of Kosovo,3,4,2517,6172,1080,676
Rwanda,3,4,5355,15346,354,412
Sierra Leone,2,4,2021,3558,620,163
Togo,2,4,1466,3541,1047,327
Belize,1,3,428,1094,498,79
Cook Islands,1,3,1755,3240,311,3
Djibouti,2,3,3194,14668,3787,1356
Greenland,1,3,737,775,215,37
Macau,1,3,662,929,409,75
Malta,1,3,237,702,206,19
Montenegro,1,3,107,215,68,2
Oman,1,3,5847,10251,1444,837
Republic of the Congo,2,3,1542,3718,157,7
Sudan,2,3,5081,12608,401,269
Suriname,2,3,4806,22002,949,943
The Gambia,2,3,843,2213,1423,630
Trinidad and Tobago,2,3,140,303,105,70
Andorra,1,2,427,449,51,12
Bahrain,1,2,609,1132,333,25
Barbados,0,2,1389,1498,88,13
Curaçao,0,2,4,4,5,1
East Timor,0,2,41,42,90,24
Eritrea,1,2,72,79,20,2
Faroe Islands,1,2,1856,2669,1318,137
Fiji,1,2,5647,6045,274,476
French Polynesia,1,2,53,63,246,48
Guadeloupe,0,2,170,171,7,6
Guyana,1,2,876,963,228,13
Isle of Man,0,2,100,165,122,13
Kuwait,2,2,1104,2843,2210,705
Liberia,1,2,148,158,20,2
Maldives,2,2,1225,2350,1407,663
Martinique,1,2,32,70,86,12
Mauritania,1,2,6410,10400,7134,0
Mauritius,1,2,494,500,146,31
New Caledonia,1,2,9,13,9,7
Puerto Rico,1,2,27,81,84,102
Qatar,2,2,499,951,449,21
San Marino,1,2,1228,2097,310,25
Sao Tome and Principe,0,2,0,0,2,0
Sint Maarten,1,2,462,1097,4230,984
Solomon Islands,1,2,43,43,223,13
Svalbard,1,2,206,302,34,0
Tonga,0,2,202,206,38,3
Western Sahara,1,2,389,870,22,5
American Samoa,0,1,43,43,4,0
Anguilla,0,1,36,36,41,4
Antigua and Barbuda,0,1,0,0,4,0
Aruba,1,1,1,2,2,0
Brunei,0,1,625,1016,13,0
Cape Verde,0,1,320,608,223,55
Caribbean Netherlands,0,1,30,30,26,0
Cayman Islands,1,1,88,97,7,0
Collectivity of Saint Martin,0,1,17,17,23,1
Comoros,0,1,72,72,49,0
Dominica,0,1,52,57,36,16
Equatorial Guinea,0,1,37,37,4,0
Falkland Islands (Islas Malvinas),0,1,356,429,95,3
Federated States of Micronesia,0,1,62,62,0,0
French Southern & Antarctic Lands,0,1,0,0,8,0
Gaza Strip,1,1,10,17,1,0
Gibraltar,1,1,462,822,362,9
Glorioso Islands,0,1,37,37,14,0
Guernsey,0,1,184,184,0,0
Jamaica,0,1,251,423,38,0
Jan Mayen,0,1,5,5,5,45
Jersey,0,1,5,5,10,0
Juan De Nova Island,0,1,20,20,4,4
Kiribati,0,1,26,26,15,0
Liechtenstein,0,1,0,0,3,0
Marshall Islands,0,1,0,0,2,0
Mayotte,1,1,74,75,9,0
Monaco,0,1,28,44,24,26
Nauru,0,1,0,0,1,3
Niue,0,1,14,14,7,0
Norfolk Island,0,1,22,22,9,0
Pacific Islands (Palau),0,1,81,81,1,1
Paracel Islands,0,1,0,0,1,0
Pitcairn Islands,0,1,0,0,7,0
Samoa,0,1,14,14,12,1
Seychelles,0,1,52,68,23,21
Spratly Islands,1,1,52,52,64,2
St. Kitts and Nevis,0,1,7,7,11,1
St. Lucia,0,1,0,0,1,0
Swaziland,0,1,8,8,29,0
The Bahamas,0,1,231,231,28,0
Turks and Caicos Islands,0,1,14,14,25,0
United States Virgin Islands,1,1,163,230,131,21
Vanuatu,0,1,5,6,35,0
Vatican City,0,1,0,0,14,20
Wallis and Futuna,0,1,107,107,3,0
