Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
United States,589,718,542344,2787223,398740,163065
Germany,641,694,78440,465013,299932,60123
France,329,371,86034,409327,229966,62942
Indonesia,232,354,165798,578862,247380,42153
Russia,252,294,127390,696763,155305,47076
United Kingdom,209,264,55123,312146,76671,18765
Brazil,149,206,330658,1069840,137198,31746
Italy,164,194,46055,231311,67278,18631
Poland,163,171,59496,298283,123542,38060
Spain,135,161,63561,332683,81911,16448
Mexico,80,159,78884,209645,129985,24336
India,99,128,37533,175779,21264,5264
Japan,106,117,106761,567852,124232,49817
Egypt,51,101,64117,251052,145620,21113
Ukraine,86,101,68194,233146,97238,34883
Malaysia,68,100,59060,273130,204840,28150
Australia,84,94,188399,540754,43608,98055
Austria,70,91,23989,91112,39541,14434
Canada,80,90,38090,179003,69452,52141
Colombia,52,85,29209,144190,12334,8315
Netherlands,78,83,23217,74812,52655,20321
Switzerland,72,81,8311,46536,55456,6358
Belgium,68,75,35086,174244,49203,33068
South Africa,40,74,61117,192518,77072,2619
United Republic of Tanzania,36,72,25168,87724,26427,9165
Iran,50,66,7631,36249,16220,4048
Philippines,49,65,25066,97011,29249,9818
China,56,63,77447,384108,51901,32155
Czech Republic,41,60,9565,42109,76650,15054
Nigeria,32,58,56085,255679,14508,16916
Thailand,48,55,13143,43293,9738,3343
Sweden,42,54,21982,123283,36276,11773
Portugal,36,51,8053,38780,16770,8537
Iraq,41,50,6089,17509,3650,975
Finland,42,49,22514,92751,24153,12709
Uganda,24,47,168778,308923,22223,5773
Belarus,38,45,8742,46358,20326,3370
Vietnam,33,42,16980,57640,5293,2373
Hungary,36,40,6279,26454,16046,3186
Peru,25,40,12666,67738,77010,11893
Argentina,32,39,13247,48453,12891,2794
Ireland,30,37,26381,155139,16457,2727
Lebanon,9,37,15599,32680,11655,1444
Norway,30,37,19148,88019,23052,27227
Singapore,17,36,7707,16265,7970,3122
Turkey,24,36,22920,92358,9956,4494
Kyrgyzstan,8,34,27063,33661,1790,948
Cameroon,18,33,106775,480710,86135,184299
Greece,25,32,16130,70463,65813,8747
Tajikistan,9,32,16225,32525,987,421
Denmark,27,31,41722,175933,11868,3002
Kenya,22,31,26266,88146,9421,6773
Myanmar (Burma),19,31,12995,44767,2438,1095
Serbia,18,29,47827,110705,7385,1886
Ecuador,20,28,1522,7190,4466,392
New Zealand,23,28,9352,18208,6431,1318
Romania,23,28,7471,32588,11366,2949
Chile,18,27,53534,167432,11724,3205
Nepal,20,27,11418,51263,9530,10361
Burkina Faso,10,26,6603,16593,1257,756
Mali,12,26,8187,22785,4862,656
Sri Lanka,13,26,10373,24325,3004,4044
Algeria,14,25,5662,20179,2874,584
Djibouti,20,25,16922,90674,15427,9265
Liberia,14,25,7231,27822,94048,11042
Bosnia and Herzegovina,15,24,25780,99646,79101,7235
Croatia,17,24,5151,23991,10044,3113
Ghana,14,22,1462,4430,1369,171
Albania,13,21,26730,86312,40290,1794
Morocco,11,21,1641,4464,1227,4516
Taiwan,18,21,13284,26318,12607,5015
Tunisia,9,21,30177,99633,2843,564
Bangladesh,14,20,7576,22950,4282,740
Cuba,14,19,2244,5823,2929,149
Slovakia,13,19,6147,14128,3300,2018
South Korea,14,19,5240,20547,5998,1936
Congo-Kinshasa,9,18,12277,56716,6861,5561
Honduras,8,16,5439,19266,12800,3481
Saudi Arabia,14,16,5880,15564,3005,2295
Angola,8,15,17837,47707,1573,192
Georgia,9,15,3837,5794,868,77
Israel,11,15,1815,3910,2654,1236
Kazakhstan,9,15,4555,17474,4805,1111
Latvia,11,15,5878,21296,3990,1289
Ethiopia,7,14,3350,7270,1146,5017
Senegal,8,14,4972,18453,617,65
Bolivia,9,13,12027,43074,6904,2085
Guatemala,8,13,4301,12786,6152,1466
Ivory Coast,9,13,4346,15764,1292,6237
Lithuania,11,13,21234,58124,11941,1632
Moldova,9,13,4097,13672,2120,1072
Bulgaria,8,12,1899,3706,1723,428
Hong Kong,8,12,4121,9886,4142,1918
Madagascar,8,12,14234,38302,2700,1471
Pakistan,7,12,4904,10961,8045,71
Qatar,5,12,434,1391,1216,105
Slovenia,9,12,3909,14659,6415,769
Togo,4,12,1390,3191,482,356
Cambodia,8,11,1005,1787,1022,455
Central African Republic,8,11,31636,99248,3417,8733
Libya,7,11,1915,3639,6356,1003
Mauritania,4,11,4137,7506,279,25
Sudan,4,11,5895,10437,1257,87
United Arab Emirates,7,11,1360,2641,1241,626
Uzbekistan,9,11,3246,11387,1562,550
Vanuatu,2,11,1421,1429,289,289
Venezuela,7,11,8276,18883,2078,435
El Salvador,6,10,2096,3703,6526,596
Luxembourg,6,10,669,2549,3311,1301
Afghanistan,5,9,30269,66428,1353,496
Azerbaijan,4,9,3170,5914,333,6
Costa Rica,6,9,877,1579,926,23
Cyprus,5,9,1261,2935,772,220
Laos,7,9,2805,9670,1417,156
Nicaragua,5,9,2234,6721,11013,1820
Paraguay,6,9,10341,23741,4728,8149
Republic of Kosovo,5,9,1115,2387,969,115
Benin,4,8,1435,3032,1221,179
Jordan,5,8,4529,9237,6076,208
Mongolia,5,8,2809,6187,4426,7008
Mozambique,4,8,758,2530,763,230
Oman,4,8,2045,4993,1683,840
Solomon Islands,2,8,562,652,292,123
Armenia,6,7,8561,22696,2471,630
Estonia,5,7,2861,10470,4813,988
Iceland,4,7,3240,10803,1106,363
Namibia,4,7,12576,60400,3747,2592
Niger,4,7,3247,4484,509,111
Somalia,4,7,40879,130856,7637,714
Syria,4,7,6005,12700,458,216
Chad,3,6,3046,6989,654,248
Dominican Republic,4,6,744,1900,582,4
Guinea,4,6,2623,7979,1082,1041
Montenegro,3,6,554,899,1641,47
Panama,4,6,1172,1825,341,323
Sierra Leone,2,6,20,49,177,98
South Sudan,3,6,12087,53101,1456,1179
Uruguay,3,6,2198,6103,6432,321
West Bank,4,6,2540,6859,547,883
Botswana,2,5,446,510,81,4
French Polynesia,2,5,17,37,141,55
Malawi,3,5,1297,4394,4903,571
Turkmenistan,3,5,3506,5903,929,192
Yemen,3,5,1225,4108,110,10
Zambia,3,5,13616,27709,1179,858
Zimbabwe,3,5,6091,28608,1089,712
Curaçao,2,4,3039,3758,2056,1283
Macedonia,2,4,184,478,333,77
Malta,3,4,267,1028,958,172
Martinique,1,4,211,382,363,62
Mayotte,2,4,20528,22656,735,15660
New Caledonia,1,4,77,239,326,6
Puerto Rico,2,4,81,155,211,165
Reunion,2,4,697,1183,776,42
Trinidad and Tobago,2,4,103,249,282,30
Bahrain,1,3,611,823,693,57
Cape Verde,2,3,1619,6853,335,43
French Guiana,2,3,154,284,595,105
Greenland,1,3,1458,2423,313,1075
Guadeloupe,2,3,164,248,561,241
Haiti,1,3,125,215,239,242
Jamaica,2,3,55,72,140,209
Kuwait,2,3,116,263,389,70
Lesotho,2,3,561,2541,6742,782
Mauritius,1,3,425,431,39,2
Rwanda,2,3,3738,10454,490,262
The Bahamas,2,3,8571,9613,578,2079
Andorra,0,2,338,350,144,27
Antarctica,0,2,166,166,64,1
Antigua and Barbuda,1,2,12,28,55,23
Belize,1,2,3649,4202,260,193
Bermuda,1,2,50,85,29,2
Dominica,0,2,7,7,76,0
East Timor,1,2,273,716,265,1
Faroe Islands,1,2,2056,5719,841,59
Fiji,1,2,1322,1428,1079,175
French Southern & Antarctic Lands,1,2,2604,6423,1428,92
Gabon,1,2,429,1096,334,126
Gaza Strip,1,2,19,51,24,2
Guam,1,2,1311,1311,565,688
Macau,1,2,121,332,154,30
Maldives,1,2,79,81,92,3
North Korea,2,2,2321,4254,361,67
Pacific Islands (Palau),1,2,240,541,141,87
Papua New Guinea,2,2,5513,12079,1028,1172
Republic of the Congo,1,2,20617,68567,24055,7870
Saint Barthélemy,0,2,27,38,23,1
Samoa,0,2,852,852,407,93
Seychelles,0,2,2,3,4,0
St. Lucia,0,2,90,90,127,0
Suriname,1,2,3057,9252,994,1022
The Gambia,1,2,4603,10240,948,117
Western Sahara,1,2,114,256,2096,447
Aruba,0,1,2,2,0,0
Barbados,0,1,23,23,45,15
Bhutan,0,1,17,18,13,2
Burundi,1,1,844,1579,233,624
Cayman Islands,0,1,0,0,1,0
Cook Islands,0,1,4,4,19,0
Equatorial Guinea,0,1,105,205,57,0
Eritrea,1,1,21,25,23,1
Falkland Islands (Islas Malvinas),0,1,0,0,1,0
Federated States of Micronesia,0,1,13,13,41,1
Gibraltar,0,1,1,1,7,41
Grenada,0,1,471,471,8,0
Guinea-Bissau,0,1,2,2,13,0
Guyana,1,1,18,32,25,0
Heard Island and McDonald Islands,0,1,0,0,3,0
Isle of Man,0,1,697,1157,197,82
Jersey,0,1,0,0,1,0
Kiribati,0,1,0,0,1,0
Liechtenstein,0,1,0,0,0,1
Monaco,0,1,1,1,2,0
Nauru,0,1,0,0,35,1
Norfolk Island,0,1,20,20,33,0
Northern Mariana Islands,0,1,0,0,13,0
Paracel Islands,0,1,2,2,16,3
San Marino,1,1,4272,9716,1130,192
Sao Tome and Principe,0,1,90,90,38,41
Sint Maarten,0,1,0,0,1,0
St. Helena,0,1,33,33,0,0
St. Kitts and Nevis,0,1,0,0,1,0
Swaziland,0,1,196,207,8,5
Tokelau,0,1,19,19,4,20
Tonga,0,1,1,1,20,2
Turks and Caicos Islands,0,1,1,1,0,0
Tuvalu,0,1,0,0,0,1
United States Virgin Islands,0,1,17,17,44,9
Wake Island,0,1,0,0,2,3
