Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,771,847,87234,520799,364514,52910
United States,583,695,1109148,5006593,415169,328620
India,280,504,198262,937800,191953,78859
France,339,387,87895,450470,189115,67262
Russia,271,311,152962,746366,465373,138144
Indonesia,207,308,128596,592716,465623,15448
Brazil,226,288,469923,1776476,642018,57679
United Kingdom,257,279,89093,445354,127596,45182
Botswana,89,229,73377,229120,86493,21730
Italy,175,202,31790,174162,76038,23139
Poland,172,188,56875,311610,90734,43533
Japan,111,169,151157,450790,156726,34171
Jamaica,83,158,56869,304869,21948,7519
Philippines,106,158,136665,541544,409590,40055
Spain,127,138,43007,252269,62062,24691
Ukraine,119,137,48693,258496,171163,26220
Austria,87,104,18099,96611,49049,7147
Netherlands,91,101,20235,111619,77330,24557
Mexico,71,99,62026,287881,133890,6577
Malaysia,63,97,31877,120009,161948,10203
Canada,76,90,289462,1031570,74040,61716
Congo-Kinshasa,42,90,112197,337164,83197,26633
Venezuela,18,84,17063,27797,3729,1046
Switzerland,73,82,14238,62275,38555,9365
Australia,67,78,33218,130498,26677,6971
Belgium,68,77,48948,171743,32622,26633
China,63,75,82520,418863,93738,37128
Central African Republic,20,73,68473,117417,7055,18582
South Africa,53,73,58191,273377,123904,3570
Colombia,48,72,85811,299377,128189,41287
United Republic of Tanzania,50,67,60512,304178,133914,46396
Sweden,57,65,31053,133214,35307,4785
Finland,55,64,1188137,1275054,30349,1179483
Czech Republic,48,62,9472,46560,59128,13144
Iran,44,55,7968,31218,10771,1933
Nepal,23,53,35075,166337,16993,2196
Vietnam,34,53,63249,278050,100979,17426
Chile,32,48,87237,367305,123123,60194
Hungary,41,48,11163,37363,22093,2479
Argentina,36,44,30292,146038,40324,10442
Mali,27,44,15072,64086,16028,3715
Portugal,32,44,14978,58723,18321,4621
Peru,27,43,19265,97571,115165,31497
Belarus,37,42,16818,81392,24896,5691
Iraq,27,42,5616,18258,9936,5564
New Zealand,31,42,23332,94210,29836,5631
Greece,30,37,23019,98788,59509,11091
Uganda,24,37,46497,238746,124580,54821
Norway,32,36,12479,50789,16561,3627
Ireland,30,35,17315,85514,11110,1497
Denmark,28,33,40451,147618,34543,7582
Romania,23,32,7170,24735,11775,2218
Nigeria,21,31,94851,527703,244557,7996
Slovakia,23,28,4509,17046,8786,3194
Taiwan,19,28,8064,21542,7997,1673
Thailand,21,28,4053,17051,15028,31768
Turkey,22,28,17404,81079,12665,10682
Croatia,20,26,6899,24100,7415,1942
Malawi,13,26,20570,97405,39358,25085
Serbia,16,25,35369,65953,20644,4850
Sri Lanka,18,25,38656,166162,17400,4281
Slovenia,14,23,19326,58473,13544,10189
Egypt,14,21,19514,62110,36824,10719
South Korea,18,21,9175,46644,16975,1873
Bangladesh,10,20,4283,15143,5724,1471
Madagascar,12,20,35376,191129,11561,5877
Ivory Coast,13,19,41454,161854,14615,7482
Myanmar (Burma),11,19,10878,24928,19000,3531
Algeria,13,18,6168,17455,5184,463
Ecuador,13,18,3560,12655,2704,1013
Singapore,13,18,4478,9779,9608,1125
Paraguay,9,17,13528,31343,9883,7257
Israel,12,16,12994,16708,7178,4177
Bulgaria,11,15,2431,5764,3210,452
Hong Kong,10,15,1526,2666,3098,446
Kenya,10,15,8863,44643,4352,1495
Mauritania,8,14,1678,4157,710,625
Moldova,9,14,10532,35934,5452,1050
Tunisia,10,14,1722,5739,5448,865
Uzbekistan,10,14,3757,11435,2091,565
Latvia,10,13,5765,25762,7789,1991
Lithuania,11,13,8394,38002,8804,1279
