Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,534,620,136059,778133,397170,84669
United States,243,273,244477,947894,269905,851340
France,193,210,58228,349842,115980,38772
Russia,178,190,116604,729879,136222,21222
Italy,148,159,202449,896720,90330,35058
Poland,116,133,118498,494163,165477,24786
United Kingdom,106,123,48620,217787,59886,13099
Austria,79,106,33870,197440,41788,13046
Spain,87,98,30559,174407,50562,11742
Brazil,79,95,55561,293062,61181,67921
Japan,69,80,63431,285004,98158,40857
Ukraine,61,68,31060,199555,58209,13859
Netherlands,55,64,18060,50219,67827,48246
Switzerland,49,60,25659,85060,24497,3481
Belarus,40,57,11445,53494,31807,7679
Mozambique,33,57,49394,216454,5756,1714
Canada,47,53,11639,59557,40100,1894814
Taiwan,18,50,2395,8580,3876,330
Belgium,37,45,18780,102321,29757,18080
Czech Republic,37,44,37476,127079,123265,20256
Australia,39,43,18121,94820,19067,5377
Congo-Kinshasa,21,42,18194,63938,11867,5493
China,35,41,47015,283942,39711,11751
India,32,40,53965,236554,18921,9069
Indonesia,23,40,22220,79354,11043,88702
Sweden,35,40,19287,88500,22682,3495
Swaziland,15,38,49824,140772,7078,505
Hungary,27,33,19848,64283,8806,1024
Denmark,22,28,8408,44162,14679,4734
Norway,23,27,162454,345921,34930,24024
Portugal,23,27,28358,112650,16294,3728
Iran,18,25,6906,35921,10806,3206
Kenya,9,25,15661,25204,1180,387
Philippines,13,24,13828,43941,39224,1989
Argentina,20,22,7819,26469,13342,1368
Madagascar,11,22,11752,39988,4288,1026
Slovakia,16,22,13621,35138,7615,2045
Mexico,16,21,12346,45573,7620,5945
Algeria,15,20,22436,98716,15952,3690
Greece,16,20,17356,39938,20075,4933
Romania,15,20,4777,20718,11071,1886
Thailand,15,20,8188,37379,4948,1466
Finland,17,19,22022,40669,6170,1755
United Republic of Tanzania,11,19,12232,29288,10678,2098
Ireland,14,18,10635,50948,7137,7361
Reunion,3,18,142,150,97,151
Turkey,12,18,5987,19457,3205,982
Bangladesh,9,17,11759,21322,3447,3593
Sri Lanka,13,17,14819,57037,34924,15314
Bulgaria,14,16,3492,16632,6127,572
Cameroon,9,16,44888,178769,11641,62125
Nigeria,7,16,12044,22041,2380,2468
Chile,12,15,8351,22162,4485,1565
Croatia,10,15,4029,17188,3055,501
New Zealand,10,14,12281,53822,11444,6968
South Africa,10,14,6839,21387,4517,1353
Tunisia,7,14,5705,21527,3446,1192
Colombia,9,13,5505,18995,6480,934
Peru,7,13,7714,27723,1407,1030
Slovenia,9,13,11809,24129,13499,1559
Ecuador,10,12,6890,18334,2519,4498
Kazakhstan,10,12,19070,57525,3986,1527
Lithuania,9,12,10263,42578,15821,972
Mongolia,6,12,24062,31206,2226,281
Uzbekistan,6,12,3928,8184,1596,216
Haiti,6,11,2601,11450,6974,1978
Israel,9,11,7560,29270,5066,3699
South Korea,8,11,21869,90245,2455,1565
Morocco,5,10,877,4500,2097,1164
Rwanda,3,10,3370,5273,1012,286
Ethiopia,6,9,6709,28856,5019,1528
Malaysia,6,9,9196,20174,1067,647
Senegal,4,9,664,2225,311,175
Uganda,3,9,5224,20512,2881,259
United Arab Emirates,5,9,9428,15937,2028,429
Zimbabwe,4,9,9112,21843,312,65
Benin,5,8,6059,24869,1200,454
Bolivia,5,8,18869,86591,2775,282
Botswana,3,8,1622,3946,1704,187
Estonia,3,8,225,486,200,450
Myanmar (Burma),6,8,8986,28628,2260,707
Serbia,6,8,1249,3911,2753,1231
Albania,3,7,331,611,191,101
Bosnia and Herzegovina,5,7,10574,39032,12132,15691
Burkina Faso,5,7,2085,8094,1081,247
Central African Republic,2,7,2262,4295,589,255
Egypt,5,7,10272,43209,5101,1123
Georgia,4,7,3199,6076,1047,150
Hong Kong,5,7,309,1060,1107,34
Latvia,5,7,1767,6251,3383,645
Libya,3,7,2053,3783,1315,313
Luxembourg,4,7,687,2001,1183,178
Nepal,6,7,9023,34462,3388,869
Niger,5,7,9315,46772,766,686
Panama,5,7,3228,10626,3117,640
Sudan,4,7,3070,9634,1036,334
Tajikistan,3,7,5462,14039,547,2761
Togo,5,7,4032,18385,638,600
Turkmenistan,4,7,582,2579,1617,101
Burundi,3,6,1346,3528,411,100
Chad,2,6,688,1508,314,52
Costa Rica,3,6,4462,10263,2845,506
Guatemala,3,6,1540,3793,2290,203
Lesotho,4,6,12675,40258,29715,8084
Mali,4,6,3374,10882,815,191
Saudi Arabia,3,6,4037,10645,1171,38
South Sudan,4,6,6364,18243,4904,4924
United States Virgin Islands,1,6,310,406,253,10
Venezuela,4,6,6190,17073,2657,1907
Vietnam,5,6,1678,5406,761,487
Yemen,3,6,8960,12174,1210,42
Afghanistan,4,5,12539,52937,3908,12485
Dominican Republic,3,5,3068,4303,1310,6099
Eritrea,1,5,456,617,214,6
Laos,4,5,8135,12581,990,127
Malawi,3,5,5455,13455,499,161
Moldova,3,5,878,2060,717,35
Nicaragua,3,5,7796,33954,4266,3634
Oman,3,5,3071,8244,1262,162
Pakistan,3,5,4417,6625,689,312
Paraguay,2,5,3707,8385,776,36
Republic of Kosovo,2,5,3497,4819,346,544
Syria,3,5,2143,6581,1112,337
The Gambia,2,5,679,1274,83,5
West Bank,2,5,1584,2328,1128,409
Armenia,2,4,4982,8722,4266,1696
Azerbaijan,2,4,4760,12453,1118,409
Cape Verde,2,4,3078,7418,620,79
Cuba,3,4,3665,9128,2776,135
Guinea,3,4,2090,5568,835,58
Iceland,2,4,375,663,1811,41
Ivory Coast,3,4,1916,4529,796,291
Jordan,2,4,1384,3695,614,25
Liberia,1,4,68,74,47,57
Malta,2,4,300,575,272,53
Montenegro,3,4,1710,6313,1345,308
Sierra Leone,2,4,382,704,515,132
Somalia,1,4,135,180,113,30
Uruguay,3,4,286,541,289,28
Zambia,2,4,2271,4632,374,46
Angola,2,3,2530,5979,732,332
Bhutan,1,3,108,123,112,11
Cambodia,1,3,1072,1610,395,414
Curaçao,1,3,80,259,106,13
Cyprus,2,3,821,1717,1607,202
El Salvador,2,3,1856,2949,539,114
Honduras,2,3,1176,2037,560,647
Iraq,2,3,8210,29352,934,244
Kyrgyzstan,2,3,517,1869,248,103
Macau,1,3,76,100,129,64
Martinique,1,3,156,176,49,14
Mauritania,1,3,24,24,15,1112
Mauritius,1,3,372,1155,2736,164
Namibia,2,3,1195,2708,881,455
Papua New Guinea,1,3,574,1322,881,207
Puerto Rico,1,3,875,1292,247,182
Singapore,2,3,128,360,128,65
Barbados,1,2,1761,5489,2961,567
Djibouti,1,2,1592,1843,327,23
Equatorial Guinea,1,2,8,16,58,71
Fiji,1,2,1125,3103,277,16
French Guiana,1,2,4176,7353,868,1315
Guadeloupe,1,2,83,112,92,0
Guinea-Bissau,1,2,8787,17897,1609,149
Jamaica,1,2,386,703,92,10
Lebanon,1,2,206,259,172,57
Macedonia,1,2,27,30,16,1
North Korea,1,2,1226,2850,236,11
Qatar,1,2,43,61,143,13
Republic of the Congo,1,2,105,134,352,171
Seychelles,1,2,72,85,12,1
Solomon Islands,1,2,777,1277,208,14
St. Vincent and the Grenadines,1,2,1134,1609,399,8
Svalbard,0,2,13,14,150,341
Trinidad and Tobago,1,2,765,1081,69,9
Andorra,1,1,2355,3567,312,114
Antarctica,0,1,99,123,56,24
Aruba,0,1,0,0,1,0
Bahrain,0,1,1,1,2,0
Belize,0,1,2,2,2,0
Bermuda,0,1,0,0,5,0
British Indian Ocean Territory,0,1,0,0,18,0
British Virgin Islands,0,1,1,1,0,0
Brunei,0,1,897,897,6,148
Caribbean Netherlands,0,1,15,15,1,0
Comoros,0,1,6,6,6,0
Dominica,0,1,1158,1158,9,0
French Polynesia,0,1,20,20,15,2
French Southern & Antarctic Lands,0,1,1,1,1,0
Gabon,0,1,85,85,45,3
Gaza Strip,0,1,0,0,7,0
Ghana,0,1,163,190,14,0
Glorioso Islands,0,1,0,0,3,0
Greenland,0,1,0,0,1,0
Grenada,0,1,155,155,1,0
Guernsey,0,1,1,1,2,0
Guyana,0,1,319,323,16,0
Isle of Man,0,1,75,93,132,31
Kiribati,0,1,29,29,2,0
Kuwait,0,1,926,1046,957,96
Liechtenstein,0,1,108,226,332,10
Maldives,1,1,1384,1389,40,3
Mayotte,0,1,1,1,9,0
Monaco,0,1,132,132,248,6
Nauru,0,1,12,12,3,0
New Caledonia,0,1,0,0,1,0
Northern Mariana Islands,0,1,38,38,38,12
Paracel Islands,0,1,14,14,12,0
Sao Tome and Principe,0,1,358,401,34,1
Spratly Islands,0,1,58,58,16,0
St. Helena,0,1,0,0,1,0
St. Lucia,1,1,27,32,134,0
Suriname,0,1,0,0,0,44
The Bahamas,1,1,22,26,39,2
Tonga,0,1,5415,6026,168,598
Tuvalu,0,1,238,296,135,14
Vanuatu,0,1,0,0,7,0
Western Sahara,0,1,1,1,11,0
