Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,643,762,134559,828398,351864,83010
Nepal,249,346,343246,1893260,956180,133507
United States,266,307,139839,748254,160451,790161
Russia,232,270,157221,945156,155424,55079
France,228,257,117131,520517,136274,41112
South Sudan,44,255,266238,294594,5619,12969
Italy,169,191,85150,415150,76529,47165
United Kingdom,154,166,51974,233793,78473,16269
Poland,135,159,70294,370555,100276,44827
India,81,109,387337,1222183,35559,60451
Austria,83,104,29247,152756,53470,13361
Spain,83,99,27724,122970,26102,6344
Netherlands,65,89,8314,39217,32084,17937
Brazil,62,82,29275,134301,35386,8142
Ukraine,67,76,74896,255474,46498,11045
Canada,53,71,421462,1693760,29218,169713
Japan,58,68,32248,176463,67396,45184
Switzerland,61,68,26250,104997,27585,7475
Czech Republic,49,61,112738,364734,47708,31523
Sweden,41,54,31102,118555,26446,5165
Taiwan,21,53,9596,28064,8139,1611
Australia,43,50,18335,72462,28177,3058
Belarus,34,49,14593,75694,45872,6620
Belgium,46,49,14411,72913,19856,33620
Hungary,35,49,5377,27956,12918,1147
Indonesia,30,44,116302,492126,10906,8947
China,35,41,20804,102552,17295,4175
Argentina,29,40,9048,34847,21146,2383
Norway,30,39,299146,1054620,37549,13355
Finland,29,36,169216,291262,22893,9766
Bangladesh,13,32,24869,51156,11990,5034
Philippines,25,31,29262,137696,21742,5196
Portugal,28,31,34245,141017,15960,7397
Serbia,12,29,6595,27500,5531,1609
Romania,23,28,36103,138104,33398,6889
Slovakia,19,28,8208,27685,8846,3852
Denmark,21,26,13783,32343,15062,13316
Chile,16,25,7039,30032,18248,3334
Croatia,17,24,4138,15884,7621,955
Greece,21,24,10792,52659,25023,4453
Slovenia,12,23,5177,21818,13022,591
Ireland,19,21,11112,50946,14462,1352
Mexico,17,21,5441,23860,8002,1395
Botswana,10,20,23908,71497,4065,5988
Turkey,15,20,20323,54611,9641,3065
Iran,11,19,19542,79670,9553,34275
Algeria,13,16,15538,70355,23710,3312
Ecuador,9,16,2285,8759,1677,1063
Lithuania,12,16,16766,75500,17372,1400
New Zealand,11,16,60928,125520,13034,21472
Colombia,13,15,9622,33102,7913,69915
Guam,4,14,37129,66187,9976,615
Kazakhstan,9,14,8425,28436,2581,545
Bulgaria,10,13,7029,20257,4250,1239
Northern Mariana Islands,3,13,22048,34745,8751,1503
Oman,7,13,1202,3330,1162,461
United Republic of Tanzania,8,13,12691,59124,10737,1721
Israel,10,12,7198,15557,4999,1145
Peru,9,12,20521,48204,6491,6219
Thailand,10,12,7448,32696,7390,1418
Honduras,4,10,2303,3834,937,2896
South Africa,7,10,7513,27283,1579,722
West Bank,5,10,2126,7084,2753,1805
Cuba,4,9,4035,11443,3099,217
Kyrgyzstan,5,9,1696,2984,1948,109
Myanmar (Burma),4,9,4536,9260,662,58
Nigeria,5,9,6684,16616,888,137
South Korea,7,9,2058,11150,2661,477
Cameroon,4,8,12013,29119,1570,1303
Luxembourg,6,8,1401,5203,2797,983
Moldova,5,8,2063,6619,2166,343
Morocco,5,8,3718,11015,3415,2092
Paraguay,4,8,605,1482,769,165
Saudi Arabia,4,8,951,1980,352,178
Syria,4,8,2764,7888,997,68
Albania,3,7,14013,55650,2141,8391
Bosnia and Herzegovina,5,7,1719,4100,2355,897
Cambodia,3,7,695,1732,1452,543
Congo-Kinshasa,2,7,4734,6595,1298,86
Estonia,4,7,2707,9434,1973,699
