Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,642,696,165944,911909,412226,114182
United States,219,257,136742,790806,230927,154578
France,215,251,200288,960102,218264,41986
Russia,200,216,196181,1183702,203603,88023
Italy,154,170,56372,280702,83125,23767
Poland,127,162,97626,509641,109514,24072
United Kingdom,122,140,45264,250632,67618,13769
Spain,92,103,68282,274895,56779,46666
Austria,81,90,25556,131617,50511,20130
Japan,59,79,53535,209148,67797,291782
Brazil,63,75,41313,241822,41746,14290
Netherlands,58,73,4842,23743,26571,12039
Belgium,46,61,21940,102235,40659,7421
Switzerland,58,61,21562,117967,38531,7578
Bangladesh,13,59,12527,23359,3350,962
Sweden,45,58,40780,159332,45124,16567
Ukraine,47,56,27651,138683,31342,6622
Canada,43,53,217988,941916,19263,39664
Australia,44,52,20340,100196,23108,10512
Belarus,36,49,10184,52809,30313,9473
Czech Republic,37,45,269045,907451,155791,26170
China,31,43,35934,169443,27617,38670
Greece,23,43,15264,62585,9520,5786
Hungary,37,43,19884,74423,22504,4285
Argentina,36,42,30043,123809,23100,2869
India,30,38,35050,120071,11919,8541
Finland,26,32,189970,252861,12351,4456
Romania,21,32,8552,33136,9953,1564
Denmark,25,31,11462,49856,36584,24657
Norway,25,31,16988,69382,14884,5543
Philippines,24,28,19991,110069,14396,9932
Indonesia,23,26,58226,116106,14147,6403
Mexico,22,26,15122,55784,9371,7681
Portugal,21,25,14275,65066,10288,16871
Colombia,16,24,9177,27989,7139,6251
Slovakia,21,24,20754,60132,7508,2647
Taiwan,15,21,5481,26237,8929,1315
Thailand,16,21,13519,54739,15335,4308
Turkey,18,21,19853,75578,9294,7797
Chile,16,20,11491,52148,6930,4409
Iran,14,18,11527,61024,10384,3181
Peru,8,17,5202,20210,3313,319
Ireland,13,16,7316,37072,9498,745
Kazakhstan,12,16,14196,62248,5498,3777
Bolivia,9,15,21188,74215,6698,3689
Croatia,13,15,7710,34521,7517,1092
Israel,9,15,2717,7520,2359,1069
Lithuania,11,15,9144,38982,8953,976
Slovenia,12,15,5333,20698,8408,1710
Algeria,12,14,4357,18054,5311,3939
Congo-Kinshasa,7,14,4679,13035,2772,617
New Zealand,10,14,3895,15530,4842,606
Ecuador,9,13,2595,6711,1816,753
Honduras,7,12,8845,19542,304,1113
Morocco,9,12,26206,113457,9187,1112
Burkina Faso,5,11,1305,3544,454,129
Cameroon,7,11,18093,61196,7379,4519
Malaysia,7,11,11386,42216,3593,3452
South Africa,7,11,4046,7646,1900,462
South Korea,6,11,2004,8713,1693,1005
Vietnam,7,11,6177,17645,2433,6060
Bulgaria,6,10,4077,7627,2230,597
Guinea,7,10,12388,55356,3393,2108
Mali,6,10,12796,60231,2448,591
Pakistan,7,10,3894,19459,3376,2310
Kenya,4,8,1810,4412,313,93
Lesotho,6,8,22852,86857,1883,543
Nigeria,6,8,3902,18530,768,456
Puerto Rico,3,8,437197,839609,2179,401349
South Sudan,5,8,3877,14246,1793,612
Sri Lanka,6,8,3187,10412,2359,299
Cambodia,3,7,2925,6238,1301,1043
Costa Rica,4,7,4022,14964,3711,985
Cuba,4,7,1932,6319,3365,308
Estonia,5,7,5127,14297,3658,2437
Iceland,4,7,2859,4333,2065,397
Kyrgyzstan,4,7,11831,27766,2819,302
Luxembourg,5,7,672,2717,1234,348
Nepal,4,7,4013,11600,556,1395
Serbia,5,7,20440,38163,1935,255
Venezuela,5,7,604,1379,1930,222
Azerbaijan,3,6,2252,6648,664,737
Bosnia and Herzegovina,4,6,2263,4001,1126,2752
Chad,2,6,7201,7365,185,22
Egypt,4,6,736,2753,831,506
Ethiopia,2,6,3325,9252,506,83
Ivory Coast,4,6,2644,8573,1820,375
Latvia,4,6,1748,5171,1245,169
Myanmar (Burma),4,6,4018,11017,3583,5906
Niger,4,6,23857,68558,4030,890
Singapore,4,6,523,1143,350,63
Tunisia,3,6,4583,9065,2963,372
Uganda,3,6,5217,13868,834,79
United Arab Emirates,3,6,5299,7337,1630,905
United Republic of Tanzania,4,6,3546,9646,1045,127
Uruguay,4,6,477,1124,1422,93
Uzbekistan,3,6,4123,13673,1074,469
West Bank,3,6,188,352,117,23
Afghanistan,2,5,22,34,132,30
Central African Republic,2,5,2493,5084,949,312
Hong Kong,3,5,2611,2836,1534,84
Nicaragua,2,5,823,1118,471,22
Rwanda,2,5,2051,7606,553,128
Senegal,3,5,300,685,170,74
Sierra Leone,3,5,1940,6179,245,227
Syria,3,5,1698,5814,862,390
Angola,2,4,685,1895,277,228
Armenia,3,4,6727,19951,1236,188
Dominican Republic,3,4,1794,2477,1433,365
Georgia,3,4,2163,4360,1744,159
Ghana,3,4,4229,10709,2057,781
Iraq,3,4,3908,15489,3992,935
Libya,3,4,2439,5792,676,31
