Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,583,616,109533,663901,316383,75298
United States,243,275,162499,806062,196694,131678
France,227,267,162647,720703,116216,54653
Russia,216,237,109692,630234,146095,30025
United Kingdom,146,165,52908,278576,69982,12259
Poland,143,161,170001,887400,118334,84015
Italy,132,155,150525,462483,129530,146224
United Republic of Tanzania,72,118,41133,167702,29752,12690
Spain,91,107,31656,157742,39756,10167
Austria,83,93,26881,152807,45680,9584
Brazil,68,78,33413,155175,49473,28631
Canada,63,76,44555,170310,37989,26762
Sweden,64,75,25666,110007,35580,7733
Ukraine,65,73,59748,258144,59051,12315
Japan,60,66,29310,159077,44455,34849
India,55,65,90779,370245,185407,101925
Netherlands,57,62,5832,27418,26059,9326
Belgium,43,57,10063,60482,18734,14177
Czech Republic,47,55,21551,63077,35308,10618
Belarus,40,53,16320,82043,34169,5751
Australia,41,52,19394,60535,21457,3610
China,40,51,25191,118220,19969,4006
Norway,43,51,55275,187593,28025,20687
Switzerland,48,51,11906,68220,17618,3042
Finland,30,42,12787,40624,30413,18829
Indonesia,27,42,100638,371996,33070,32918
Portugal,34,42,17842,76155,11135,2586
Argentina,32,41,6301,23306,14176,3414
Congo-Kinshasa,26,41,26406,105390,10070,2114
Burkina Faso,23,38,35768,99352,14219,10248
Mexico,27,38,9067,34659,15572,4441
Hungary,28,36,6866,35627,12106,932
South Sudan,16,33,28775,86893,37302,7060
Romania,25,32,8426,25169,10760,1902
Colombia,16,31,18267,33510,7671,2336
Ireland,24,30,13734,69105,13171,1574
Taiwan,22,29,4632,22529,8271,1591
Nepal,21,27,25827,107629,6258,5598
Philippines,21,27,12574,33732,7880,2631
Turkey,17,27,13347,73890,9362,5712
Greece,17,26,10140,44029,5383,994
Slovakia,21,25,9478,25352,17436,1810
South Africa,15,24,14136,46860,10791,1346
Denmark,20,23,2381,12055,7915,2012
South Korea,14,23,5758,26492,5498,1869
Algeria,14,22,7409,34352,5418,1700
Chile,17,21,7891,24710,5264,4683
Rwanda,6,21,4734,7042,1353,1352
Central African Republic,7,20,4859,11455,5694,629
Croatia,15,20,11653,37789,3748,910
Iran,16,20,5985,24600,6110,1770
Kazakhstan,10,19,4164,12899,2901,279
New Zealand,14,19,10179,28204,10821,3462
Bulgaria,12,18,3918,11515,3057,2696
Latvia,11,17,2105,7405,5271,1116
Nigeria,11,17,8945,29007,2284,11437
Morocco,10,16,9896,20506,4275,1936
Thailand,12,16,4209,10253,1697,514
Venezuela,8,16,4702,9146,15513,2794
Ecuador,10,15,1764,7402,2279,687
Israel,12,15,9096,25405,6348,3833
Lesotho,12,15,41857,184205,9380,1418
Malaysia,9,14,3083,10898,1733,441
Mali,7,14,2003,5478,2073,126
Zimbabwe,5,14,1340,2629,1178,396
Egypt,9,13,3856,7898,3344,892
Bolivia,7,12,8767,18551,4172,1657
Cameroon,7,12,18604,64835,19458,4797
Iraq,7,12,8931,24926,3145,303
Kenya,7,12,3979,7964,872,256
Lithuania,10,12,10593,47257,9270,1993
Niger,6,12,9253,17628,1098,101
Pakistan,7,12,2017,4613,845,115
Peru,7,12,636,3045,701,251
Serbia,7,12,1429,3606,958,347
Slovenia,9,12,6420,19086,10890,610
Tunisia,7,12,3521,11697,2166,276
Estonia,6,11,641,1947,6149,354
Ethiopia,6,11,1837,5405,995,283
Kyrgyzstan,7,11,3158,12103,1179,119
Paraguay,4,11,267,350,259,29
Jordan,5,10,7835,12514,604,115
Luxembourg,7,10,1314,5747,3317,1147
Senegal,6,10,6572,23640,12182,6024
Sudan,6,10,2284,6281,1633,71
United Arab Emirates,6,10,516,932,552,140
Uzbekistan,6,10,295,1001,1328,134
Vietnam,6,10,1627,4801,8166,1795
Bangladesh,5,9,6217,10209,1111,596
Bosnia and Herzegovina,5,9,2324,6767,2084,1804
Guinea,4,9,132,269,223,76
Iceland,6,9,800,1531,665,797
Ivory Coast,6,9,2772,11682,833,80
Moldova,6,9,1974,5385,1410,192
Saudi Arabia,6,9,1613,3895,1620,125
West Bank,6,9,638,1741,1229,220
Afghanistan,4,8,92,187,309,198
Cambodia,5,8,400,663,390,203
Mozambique,5,8,16444,49754,967,182
Sierra Leone,4,8,43,84,319,426
Syria,5,8,398,657,537,50
Angola,4,7,539,1335,1314,49
Armenia,4,7,2758,6896,2149,110
Botswana,3,7,7352,14061,470,327
Chad,5,7,261,489,840,19
Cuba,4,7,2140,8122,2699,222
Cyprus,3,7,22,45,80,23
Guatemala,3,7,160,306,170,25
Libya,4,7,148,348,573,36
Madagascar,3,7,673,752,1405,59
Qatar,3,7,376,472,794,104
Singapore,4,7,691,1545,1192,242
Somalia,4,7,1221,1294,325,829
Sri Lanka,5,7,3569,11464,2181,816
Uganda,4,7,861,1128,731,43
Zambia,3,7,2351,2490,235,6
Albania,4,6,4108,10241,705,834
Azerbaijan,4,6,4575,18056,3587,1465
Benin,3,6,4664,10703,347,18
Burundi,3,6,10139,17163,1700,235
Costa Rica,3,6,1613,4000,1784,1307
Dominican Republic,4,6,2071,3053,1395,245
Georgia,5,6,1100,2091,3127,1228
Ghana,4,6,2568,3641,545,68
Haiti,3,6,986,3055,255,74
Honduras,3,6,1999,2652,673,601
Jamaica,3,6,250,754,256,59
