Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,570,651,104146,659617,310133,60651
United States,252,297,168164,852538,227384,170122
Russia,220,264,150141,684093,153857,38471
France,224,239,136507,658504,127870,60160
United Kingdom,137,161,30716,177736,63031,11972
Italy,133,152,154028,507621,73283,92387
Poland,138,151,100273,563871,121926,57484
Spain,97,109,31138,179356,65902,14505
Austria,83,96,29004,160330,37526,5021
Ukraine,64,82,38894,216484,50441,10121
Brazil,58,76,32518,166553,35718,19448
India,46,70,64342,296721,134745,16481
Japan,62,70,49072,205695,74525,44366
Kenya,13,68,27746,39729,2484,2415
Canada,54,64,291756,657614,101676,55085
Switzerland,51,60,13536,55968,24027,3123
Sweden,52,59,19636,103012,32470,4320
Netherlands,51,55,5662,21484,23766,8068
Czech Republic,46,54,12383,56202,93906,13016
Myanmar (Burma),24,51,78126,246295,12658,5152
Belgium,40,50,14454,86304,18360,13985
Norway,35,49,156149,711827,28268,41533
United Republic of Tanzania,27,49,78445,169817,10620,13613
Australia,35,44,15416,67651,10898,2147
Belarus,36,44,15615,68980,42486,8738
China,38,44,39527,165925,20973,7191
Indonesia,30,39,120271,563750,17230,10731
Portugal,28,37,17281,100226,10095,3526
Denmark,23,36,6403,27495,11173,4433
Hungary,25,35,48090,82897,11617,2028
Congo-Kinshasa,13,32,23567,57792,6606,1740
Mexico,24,32,31699,80746,16523,14332
Finland,25,31,8236,42040,13567,3061
Slovakia,23,30,3440,17151,24895,3444
Argentina,23,29,4987,23250,9174,3081
Croatia,20,28,21840,47386,6884,2722
Philippines,20,27,19683,71912,11713,23831
Cameroon,14,24,110469,288956,14883,77439
Colombia,12,24,4240,17385,7884,2151
Turkey,17,24,13707,72044,9857,3637
Nepal,16,23,16538,87731,5353,1363
Romania,20,23,3665,14543,9515,1189
Algeria,16,22,12252,64458,8911,1822
Taiwan,15,22,4924,17531,5318,942
Bulgaria,13,21,5365,13011,4083,1855
Greece,17,21,5846,22344,6441,1991
Iran,15,21,8034,28322,6542,1148
South Africa,13,21,13602,72328,11316,4010
Ireland,16,20,4968,24855,5507,1952
Lesotho,18,20,70432,362818,69535,17274
Chile,11,18,3400,9365,4178,3520
Benin,5,17,6430,13449,1085,137
Thailand,10,17,1874,7352,2522,1963
Georgia,8,16,1903,7053,4931,1369
Slovenia,12,16,55379,161001,11759,24070
Bolivia,7,15,5179,22469,2290,468
Ecuador,7,15,1455,4886,2109,1050
Kazakhstan,9,15,2115,5961,2380,220
New Zealand,10,14,6988,22605,5175,2655
South Korea,9,14,25681,90081,3452,1139
Venezuela,5,14,3909,7682,1453,952
Latvia,6,13,2369,6072,3997,283
Peru,8,12,27408,48727,9631,3300
Israel,9,11,3232,10242,4777,1697
Jamaica,4,11,8713,22024,2511,434
Malaysia,6,11,1745,6946,1342,611
Pakistan,6,11,4152,14867,1551,260
Sri Lanka,6,11,6087,20004,3119,827
Bosnia and Herzegovina,5,10,2997,3795,1371,1394
Guatemala,4,10,1160,2183,1038,88
Lithuania,8,10,11615,47798,15901,1022
Madagascar,4,10,3618,10394,1273,526
Serbia,7,10,1187,5727,2505,433
Azerbaijan,5,9,4390,14846,3225,1348
Costa Rica,5,9,1237,4296,2477,365
Dominican Republic,5,9,681,2861,2820,2051
Honduras,5,9,10818,12515,795,369
Luxembourg,6,9,1409,5367,2796,898
Vietnam,6,9,508,1518,908,132
Bangladesh,3,8,263,667,399,231
Nigeria,6,8,9834,29384,3853,1948
Tajikistan,2,8,1419,2215,2167,293
Afghanistan,3,7,1620,3263,885,718
Cambodia,3,7,427,1179,585,1887
Cuba,4,7,2293,7135,1149,231
El Salvador,3,7,160,235,85,19
Estonia,5,7,1512,5973,1833,354
Moldova,4,7,331,931,2043,296
Morocco,5,7,4158,5102,919,168
North Korea,2,7,78,92,93,37
United Arab Emirates,3,7,3272,6836,4155,899
Uzbekistan,4,7,2899,6755,1917,333
West Bank,3,7,524,1170,1231,624
Albania,3,6,3717,10435,2372,306
Armenia,3,6,883,3208,2179,281
Central African Republic,4,6,4992,18552,1637,242
Hong Kong,4,6,422,1539,705,110
Iceland,5,6,8099,13606,3399,965
Ivory Coast,3,6,34860,56364,573,153
Kyrgyzstan,3,6,284,548,379,245
Puerto Rico,3,6,216694,483251,1081,767
Republic of Kosovo,2,6,14,23,71,23
Sudan,2,6,4672,12543,1539,134
Burkina Faso,3,5,5881,21762,2359,719
Egypt,4,5,123,332,262,92
Greenland,1,5,22374,54586,136,1070
Haiti,2,5,138,429,3320,28
Iraq,3,5,6770,13654,902,341
Laos,3,5,1068,3754,524,175
Mongolia,2,5,25,54,78,52
Montenegro,3,5,881,1239,414,88
Nicaragua,2,5,575,696,517,13
Panama,2,5,3662,5875,9225,495
Paraguay,2,5,430,1318,210,61
Senegal,4,5,9689,46202,3604,5123
Syria,3,5,1980,5318,421,179
Togo,3,5,6473,14917,1703,646
Tunisia,3,5,793,1067,308,105
Uruguay,3,5,813,1024,893,76
Burundi,1,4,1175,3515,199,9
Macedonia,2,4,5610,8979,2424,576
Mali,2,4,1539,2672,865,249
Mozambique,2,4,7905,19651,1365,27
Niger,2,4,6506,12103,1311,983
Oman,3,4,2116,6512,3854,711
Saudi Arabia,3,4,1313,3043,1178,141
Western Sahara,2,4,6994,8187,704,3094
Aruba,1,3,197,308,3737,269
Belize,1,3,3223,4752,3534,59
Bhutan,1,3,2602,5061,647,91
Chad,1,3,2810,3629,260,37
Collectivity of Saint Martin,1,3,84,306,1536,419
Cyprus,1,3,1429,1456,86,67
East Timor,1,3,91,106,27,5
Ethiopia,2,3,1661,2625,117,110
Fiji,1,3,3106,5201,198,6
Ghana,2,3,1855,2276,126,12
Jordan,1,3,98,188,56,20
Malawi,1,3,2555,4897,685,53
Mauritania,1,3,221,402,293,219
Mauritius,1,3,367,606,68,11
New Caledonia,1,3,218,404,235,27
Papua New Guinea,1,3,523,1031,493,9
Qatar,1,3,33,69,210,128
Republic of the Congo,2,3,2924,11033,1708,68
Suriname,1,3,420,456,66,18
Trinidad and Tobago,1,3,195,418,505,372
Turkmenistan,2,3,642,1909,404,76
Zambia,2,3,3498,6698,2406,64
Andorra,0,2,106,106,169,19
Angola,1,2,1357,2210,628,92
Anguilla,0,2,30,35,212,51
Barbados,0,2,0,0,20,1
Botswana,1,2,2863,4038,379,22
Brunei,1,2,40,122,86,5
Cape Verde,1,2,3064,6833,641,51
Caribbean Netherlands,1,2,98,198,504,59
Curaçao,1,2,102,364,774,63
French Polynesia,1,2,131,283,100,42
Gabon,1,2,6769,8762,315,40
Guadeloupe,1,2,768,844,144,6957
Guinea,1,2,71,72,31,2
Jersey,1,2,238,706,205,4
Kuwait,1,2,78,184,296,23
Lebanon,1,2,444,450,66,41
Liberia,0,2,3,4,59,20
Macau,0,2,5,9,407,1
Maldives,1,2,934,1101,534,211
Malta,1,2,339,805,325,72
Martinique,1,2,643,705,309,1592
Namibia,1,2,5665,15744,8270,333
Reunion,1,2,110,175,13,48
Rwanda,1,2,3645,11056,557,618
Saint Barthélemy,1,2,381,381,487,202
Sierra Leone,1,2,196,201,64,2
Singapore,1,2,145,302,482,122
South Sudan,2,2,1798,5044,967,502
The Bahamas,1,2,1024,1636,509,25
Uganda,1,2,815,1062,200,26
Zimbabwe,1,2,62,108,49,15
American Samoa,0,1,0,0,1,1
Antarctica,0,1,0,0,26,0
Bahrain,0,1,0,0,2,0
Bermuda,0,1,5,5,3,0
British Virgin Islands,0,1,27,27,19,1
Dominica,0,1,0,0,32,0
Equatorial Guinea,1,1,718,730,33,165
Eritrea,0,1,197,197,5,2
Falkland Islands (Islas Malvinas),0,1,0,0,2,0
Faroe Islands,0,1,24,24,42,1
French Guiana,0,1,824,846,82,4
Gaza Strip,0,1,45,62,191,19
Gibraltar,0,1,2,2,3,1
Guernsey,0,1,34,61,8,0
Guyana,0,1,36,36,22,0
Isle of Man,0,1,18,35,17,1
Libya,0,1,12,22,19,26
Liechtenstein,0,1,1,1,0,0
Northern Mariana Islands,0,1,110,110,53,0
Paracel Islands,0,1,6,6,2,0
Samoa,0,1,738,748,162,2
San Marino,0,1,1237,1237,99,0
Sint Maarten,1,1,1443,3468,588,166
Somalia,0,1,174,187,62,178
St. Vincent and the Grenadines,0,1,2,2,2,0
Swaziland,0,1,54,54,3,0
The Gambia,0,1,971,971,118,4
Tonga,1,1,1552,2127,122,72
United States Virgin Islands,0,1,4,4,3,2
Wallis and Futuna,0,1,1135,1135,65,0
Yemen,1,1,1698,2961,827,121
