Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,537,671,133152,756187,337049,80034
United States,199,259,222211,979214,260396,1154342
France,179,219,117369,490351,118982,51115
Russia,181,209,163968,844803,132264,29831
Italy,131,169,118236,431527,64140,19994
Poland,111,137,105588,585304,112385,56859
United Kingdom,103,130,97295,308320,67442,10640
Spain,77,89,63032,201260,46134,10116
Austria,68,83,30596,156012,42873,10576
Japan,69,81,422308,1665966,111980,202812
Netherlands,54,71,49586,81197,33641,285613
Ukraine,54,69,39300,208907,37845,10120
Brazil,54,68,44760,212311,31919,6256
Switzerland,49,57,14068,64128,21117,7371
Belgium,40,54,28989,143748,34333,17618
Australia,40,53,23734,122649,26388,6007
Canada,38,53,22074,113622,47874,1752762
Belarus,35,52,11669,42753,36530,7033
Czech Republic,41,50,39759,113942,62595,17546
China,33,45,36121,224503,21036,7305
India,30,39,34501,143366,20048,8429
Hungary,28,35,24372,64677,10472,2618
Sweden,27,34,10826,53403,15205,2613
Argentina,23,31,8696,34261,15898,3061
Finland,17,29,10021,26597,12702,3276
Portugal,20,29,15328,70536,9549,2389
Slovakia,21,29,4896,18443,13688,1904
Mozambique,22,28,47100,240501,14248,5984
Denmark,19,25,8860,41904,18379,10326
Indonesia,15,25,210592,465019,4048,269002
Mexico,16,23,9964,41078,4769,10447
Norway,20,23,82040,178066,26195,21130
Ireland,13,22,11513,41690,7651,979
Mongolia,12,22,9487,20570,6291,1521
Nepal,7,22,14328,26278,2214,12430
Thailand,17,22,8196,34993,7669,1109
Algeria,16,21,38148,158770,10941,5118
Greece,15,21,6191,27070,9213,2409
Taiwan,16,20,5961,20324,5613,1130
Iran,15,18,5225,28185,11014,1752
Colombia,12,17,11364,35312,7059,2563
Philippines,13,17,9484,23552,14075,3494
Romania,13,17,6663,23370,6014,2002
Israel,9,16,3854,11809,3138,2097
Congo-Kinshasa,9,15,6719,25330,4309,1088
Swaziland,7,15,53318,102490,27766,2350
West Bank,4,15,2400,4422,174,14
Bulgaria,10,14,4665,13147,3692,1272
Sri Lanka,7,14,12809,36204,10180,3325
Turkey,12,14,4654,16734,3805,1078
Haiti,7,13,7851,28615,6387,2447
Chile,8,12,7017,11839,2653,1542
Ecuador,9,12,10168,28081,4414,1634
Kazakhstan,8,12,2066,10128,2251,914
Lithuania,7,11,8434,24205,7566,438
New Zealand,10,11,12212,34820,6591,2264
Slovenia,8,11,192847,332767,9021,7131
Benin,5,10,6186,28870,2754,1704
Croatia,8,10,6333,23457,3913,904
South Korea,8,10,27793,103195,2889,577
United Republic of Tanzania,6,10,3334,10347,3920,2076
Hong Kong,6,9,515,1887,669,102
Nigeria,4,9,8997,21353,1316,500
Peru,5,9,19375,37035,2056,1025
South Africa,6,9,8086,15231,1558,473
Latvia,6,8,6158,12655,3807,281
Lesotho,5,8,68495,230870,65538,23071
Malaysia,4,8,5804,17859,2143,710
Morocco,7,8,7723,35883,4549,685
Pakistan,5,8,5973,28556,1652,953
Panama,4,8,2891,10185,6534,871
Serbia,7,8,3138,12651,6443,2782
United Arab Emirates,4,8,3911,9954,3224,1108
Burkina Faso,4,7,4892,21658,1005,155
Cambodia,4,7,1741,4011,550,412
Dominican Republic,3,7,3462,6317,1907,248
Egypt,5,7,2829,7345,8307,2007
Estonia,3,7,438,1019,578,170
Luxembourg,4,7,1015,2362,1387,220
Madagascar,4,7,9406,23998,2752,1426
Nicaragua,3,7,10524,46605,3246,6861
Paraguay,3,7,2475,8496,655,45
Uganda,3,7,23099,34078,1021,110
Armenia,4,6,2594,3756,696,241
Azerbaijan,3,6,4130,13688,5464,1523
Ethiopia,3,6,2994,11222,518,437
Kenya,3,6,2690,8072,557,609
Niger,5,6,9657,39649,545,309
Saudi Arabia,3,6,7624,9815,1426,370
Syria,3,6,2753,7976,1016,156
Uzbekistan,4,6,2468,7847,1426,219
Zimbabwe,4,6,17281,39384,2171,19407
Albania,2,5,2074,7907,596,813
Bolivia,3,5,7728,8679,1335,392
Bosnia and Herzegovina,3,5,406,913,973,268
Cameroon,4,5,9194,21977,1379,1128
Cuba,4,5,3212,8271,1307,303
Georgia,3,5,2509,4930,2363,3305
Kyrgyzstan,3,5,439,1213,889,202
Mali,2,5,1038,3022,603,17
Myanmar (Burma),3,5,2761,5733,671,205
Senegal,4,5,3084,11662,1854,278
Togo,3,5,7572,19646,613,18
Tunisia,3,5,2138,4667,1617,273
Afghanistan,3,4,12055,35541,4402,3289
Bangladesh,2,4,302,601,437,160
Botswana,2,4,6012,11261,115,7
Chad,2,4,1772,4345,500,238
Ghana,1,4,246,503,164,14
Guadeloupe,2,4,5545,11023,30315,815
Guatemala,3,4,3468,8787,2547,329
Guinea,2,4,2829,3520,1687,3455
Iraq,2,4,4481,13365,687,66
Ivory Coast,2,4,2341,5540,248,17339
Liberia,2,4,9408,19358,4324,3183
Malawi,2,4,11303,49765,6227,1405
Moldova,3,4,486,960,274,118
Montenegro,2,4,4978,14340,1835,433
Sierra Leone,2,4,10015,10635,878,525
Sudan,2,4,464,1192,234,6
Uruguay,1,4,422,842,742,21
Venezuela,3,4,2495,5536,574,456
Zambia,2,4,2235,4886,403,46
Angola,1,3,2708,4902,162,5
Burundi,2,3,2966,9699,455,14
Cyprus,1,3,820,1207,597,62
El Salvador,2,3,7665,22027,10212,361
French Guiana,1,3,2484,4183,225,510
Iceland,2,3,876,1219,439,10
Jamaica,2,3,2162,3808,88,86
