Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,479,645,136042,677415,319101,72515
United States,218,312,137740,557212,162336,222709
France,172,221,148212,359238,112113,32272
Russia,176,221,132859,624605,228357,38538
Mexico,91,215,960970,1713293,54532,382037
Italy,123,157,178609,450598,69926,74858
United Kingdom,114,153,53927,253360,62615,13113
Poland,114,145,76992,354712,115669,34467
Spain,78,98,70263,228953,41777,37943
Japan,69,86,35672,168823,161716,99508
Brazil,59,84,36401,151236,29027,9728
Austria,56,81,21201,90449,49478,11037
Congo-Kinshasa,32,77,82006,185509,12394,3948
Ukraine,54,74,26206,128178,34335,7516
Canada,54,69,35536,118042,24786,8854
Netherlands,49,61,12950,39522,28858,18255
Switzerland,42,60,10502,43210,17263,4270
Czech Republic,35,55,18755,64224,85536,14023
Belarus,32,53,9792,51149,33980,11907
Australia,34,45,25568,113313,14800,2632
Belgium,32,45,16738,89435,14647,7084
Sweden,27,44,11463,48835,13846,2290
China,30,40,17984,86693,12313,4465
India,27,40,12111,64802,23294,6363
Taiwan,22,38,14411,48993,10840,2103
Hungary,24,36,7115,30789,7507,1683
Argentina,23,33,10827,30095,10110,6530
Finland,23,33,22909,68811,15358,3891
Norway,21,30,169080,217082,15047,6778
United Republic of Tanzania,18,30,20741,57617,46086,14940
Haiti,7,29,10327,15483,2734,826
Nepal,11,29,52286,145143,3245,2815
Denmark,19,28,8157,26700,11655,9540
Greece,17,26,9995,36706,12834,3979
Philippines,15,26,8353,32152,5473,1010
Portugal,19,26,10217,41699,6971,3363
Indonesia,16,23,11571,46713,3504,1700
Nigeria,8,23,16330,40586,2528,838
South Africa,12,23,5103,16108,3915,391
Turkey,13,23,22233,73031,11297,9817
Mali,6,22,2319,9273,820,260
Romania,15,22,6099,15396,5480,347
Slovakia,16,22,4167,15543,4655,2879
Iran,14,20,7510,26257,3117,1011
Colombia,12,19,4977,22697,2847,1855
Croatia,10,18,8080,19486,3238,2016
Zimbabwe,4,18,534,1868,586,106
Bulgaria,11,17,2948,9956,2922,378
Chile,12,17,12155,44692,3690,3791
Senegal,5,17,12267,22075,4539,8713
Sri Lanka,10,17,36646,126573,22027,8803
Ghana,6,16,9764,12387,510,802
Ireland,12,16,11619,57651,7209,1082
Lithuania,10,16,6252,29760,5937,636
Ivory Coast,6,15,5985,11565,1047,430
Kazakhstan,10,15,6198,12325,3501,1503
Thailand,11,15,7290,33365,4859,558
Algeria,9,14,18641,29993,3797,1211
New Zealand,10,14,11859,58659,13603,4660
Peru,8,13,12618,33475,3877,489
Rwanda,3,13,3422,3784,953,282
South Sudan,8,13,11542,53195,20343,3858
United States Virgin Islands,5,13,3888,9302,2000,521
Serbia,8,12,2707,9580,4077,1155
Cameroon,7,11,222199,284329,2804,9055
Israel,8,11,5872,13296,3256,1215
Kenya,5,11,3516,10012,3214,101
Slovenia,8,11,3149,11740,7032,695
Armenia,5,10,1508,4880,2799,2696
Bangladesh,6,10,4500,8550,3127,376
Bolivia,6,10,21927,89030,18156,3627
South Korea,8,10,7344,31309,4732,1346
Venezuela,8,10,8609,15536,4702,1842
Burkina Faso,6,9,5941,21799,1935,278
Latvia,6,9,23195,29092,3756,3451
Lesotho,5,9,18795,67789,18549,3883
Central African Republic,3,8,7181,12975,6290,4075
Egypt,3,8,850,2506,744,444
Georgia,4,8,1249,2655,3624,322
Malawi,3,8,3041,7776,555,49
Saudi Arabia,5,8,2326,5286,620,204
The Gambia,2,8,3702,12008,679,225
Benin,5,7,11533,37731,13564,278
Ecuador,5,7,1717,3170,1935,2463
El Salvador,4,7,1790,6537,890,210
Hong Kong,4,7,192,682,790,26
Morocco,4,7,2276,4283,978,466
United Arab Emirates,3,7,763,1022,973,285
Azerbaijan,3,6,2746,4741,1484,625
Belize,3,6,2726,10732,3546,325
Bosnia and Herzegovina,4,6,939,1659,415,1125
Cambodia,3,6,634,1952,1861,714
Costa Rica,3,6,91,253,392,27
Estonia,3,6,1917,3819,737,558
Iraq,4,6,3264,5655,3272,566
Kyrgyzstan,5,6,3532,13063,1836,635
Luxembourg,3,6,1947,3157,1079,328
Malaysia,3,6,3893,6766,734,43
Moldova,4,6,400,697,465,37
Montenegro,3,6,4117,10196,2231,2970
Myanmar (Burma),3,6,2643,8382,439,273
Pakistan,4,6,3007,7573,594,291
Sudan,3,6,2614,7752,473,90
Uganda,4,6,11505,42504,4155,7053
Uzbekistan,3,6,2926,7422,1482,262
Vietnam,3,6,307,678,494,138
West Bank,3,6,3068,9078,720,440
Curaçao,2,5,4112,10184,1750,275
Guinea,3,5,17369,22690,573,384
Iceland,3,5,1963,2830,1173,75
Jamaica,2,5,397,993,767,68
Madagascar,3,5,361,672,808,1802
Namibia,3,5,9033,34254,869,93
Syria,3,5,1918,3843,316,45
Tajikistan,2,5,2095,4290,726,121
Togo,3,5,3990,15186,1126,984
Uruguay,3,5,761,1056,502,139
Botswana,2,4,981,2498,157,44
Cuba,2,4,875,3292,784,100
Dominican Republic,2,4,158,291,42,27
Fiji,1,4,3404,5796,708,5
Guatemala,2,4,3765,8139,529,14
Guinea-Bissau,2,4,8609,15905,3610,4694
Malta,2,4,755,1803,396,226
Mozambique,3,4,3038,10463,5986,450
Niger,2,4,322,386,2090,0
Oman,2,4,519,857,372,233
Singapore,2,4,522,1003,246,22
Afghanistan,2,3,16,27,75,59
Albania,1,3,2087,2091,470,78
Angola,1,3,59,103,52,15
Chad,1,3,1679,2886,76,3
Cyprus,1,3,84,129,83,34
Honduras,2,3,295,593,106,184
Jordan,1,3,256,526,424,58
Laos,1,3,343,368,236,35
Liberia,1,3,24,38,20,24
Libya,1,3,461,1018,332,110
Macedonia,2,3,784,1657,206,51
