Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,663,702,79986,468818,461050,56854
United States,580,652,1031956,3670730,429095,312212
France,340,367,71198,411023,272233,72751
Italy,199,223,50871,288245,124122,22813
United Kingdom,210,221,47240,296740,128164,18978
Indonesia,142,207,47100,166513,187367,36052
Poland,179,205,58338,364995,141358,50666
Russia,172,205,118710,652043,144037,41743
El Salvador,68,192,31728,111413,26734,3890
Spain,169,192,53474,290617,107796,15309
India,138,186,164067,765943,174838,71238
Brazil,140,176,102082,407782,72097,23945
Japan,113,128,105968,467466,135830,23888
Canada,92,106,84271,353853,63239,34349
Netherlands,89,101,18046,85790,59900,21346
Nigeria,70,99,68870,311614,275065,25857
Australia,80,98,41891,159251,52508,19520
Austria,81,96,19478,85866,43864,10390
Switzerland,78,92,16810,83267,58070,7238
China,70,87,61175,338446,62315,23096
Belgium,71,84,233828,321210,36591,95890
Sweden,63,81,32381,149574,84333,11196
United Republic of Tanzania,39,74,57684,194551,99207,34022
South Africa,47,64,34438,158076,38571,11060
Czech Republic,49,62,7690,38596,38433,16913
Iran,47,62,5521,24140,15322,3326
Nepal,36,60,27509,105529,25233,36419
Zambia,25,59,20548,77087,11870,3328
Finland,48,56,17430,93895,28215,24232
Ukraine,47,55,11759,55936,14838,6765
Hungary,39,53,5319,24913,21197,3097
Thailand,37,52,11997,51972,51583,6270
Norway,32,49,264066,496729,38755,8346
Mexico,36,48,11767,41641,10856,1899
Argentina,36,47,14648,55442,13574,8205
Portugal,38,47,18177,85977,21450,7335
Turkey,42,47,40342,133228,27299,13926
Philippines,33,46,8633,35203,31283,4828
Denmark,35,44,11474,46033,23899,4779
Comoros,13,43,34995,70210,5234,594
Zimbabwe,13,42,12487,37343,1722,4097
Colombia,30,41,8500,25289,9995,3094
Romania,29,41,8162,36554,49214,5963
South Sudan,18,40,44995,112078,4010,5776
Ireland,28,39,18033,84968,27108,3415
Angola,11,37,23372,29098,993,1343
Uganda,18,37,32099,81090,22670,9699
Vietnam,24,37,10453,44187,13038,10866
Slovakia,27,36,8357,38101,22208,5976
Egypt,15,35,10762,34163,4502,989
Chile,25,34,13704,53812,16750,5740
Iraq,25,34,3670,14025,19108,1707
Belarus,26,33,5187,25643,34693,4480
Greece,28,33,9563,28064,9933,5419
Guatemala,26,33,28888,148696,172232,22231
Bangladesh,21,32,21568,81612,31927,4025
Libya,20,31,10946,45104,7210,3113
Sri Lanka,20,31,8613,45462,6875,1815
Malaysia,24,30,23659,104867,21053,3096
South Korea,24,30,23221,115702,24355,6560
Botswana,6,29,4472,5231,825,1215
New Zealand,23,29,21401,66908,18208,7169
Taiwan,24,29,5755,18612,18410,9517
Kenya,19,28,28973,106449,3727,1283
Croatia,20,27,15123,67265,13819,3745
Mali,16,27,17721,88400,24624,54001
Myanmar (Burma),9,27,2171,12009,2110,3844
Saudi Arabia,16,26,13935,31701,8386,2826
Israel,18,25,5817,17139,4263,1266
Serbia,21,25,8146,35906,32540,19737
Pakistan,20,24,8757,46694,7453,2455
Georgia,17,22,18383,41158,8550,5320
Kazakhstan,17,22,19720,81537,8534,2147
Laos,7,22,2851,5759,2126,1540
Uzbekistan,18,22,26227,136840,53146,50470
Congo-Kinshasa,16,20,39886,174527,15079,4977
Peru,12,20,19958,87037,13885,7103
Bhutan,7,19,5159,15910,2309,2898
Paraguay,15,19,74196,318343,15552,61291
United Arab Emirates,14,19,8541,38991,23708,3479
Ghana,12,18,7459,23377,2761,1111
Latvia,13,18,5012,20059,6567,1796
Slovenia,12,18,13872,26368,7646,2156
Bulgaria,12,17,12027,38195,5964,1818
Ecuador,13,17,5605,12156,2758,3826
Senegal,11,17,23059,103176,12924,6926
Lithuania,13,16,6970,25961,9499,3870
Qatar,8,16,8100,24236,10426,4043
Somalia,11,16,10747,45223,10790,51997
Algeria,10,15,3412,10572,8040,306
Morocco,11,14,3593,19362,3738,2130
Azerbaijan,7,13,2514,10557,8899,3456
Cambodia,9,13,1842,4395,2013,590
Estonia,10,13,3044,12912,3440,1280
Togo,9,13,31419,98707,11200,5825
Armenia,9,12,11161,32905,5947,1049
Bosnia and Herzegovina,8,12,7575,20604,7355,623
Liberia,5,12,9242,26782,18341,2224
Singapore,7,12,1640,5039,5502,626
Bahrain,4,11,908,2491,1544,276
Cuba,9,11,891,2867,12617,1673
St. Vincent and the Grenadines,2,11,660,660,284,143
Bolivia,6,10,21618,92306,8718,2126
Chad,5,10,13268,38770,27469,7814
Cyprus,7,10,18604,25903,1361,2771
Honduras,4,10,2031,2839,578,465
Hong Kong,8,10,1832,3872,5944,392
Costa Rica,6,9,7065,20357,16951,9295
Guinea,4,9,8972,16716,1339,425
Ivory Coast,5,9,680,2249,1706,563
Kiribati,3,9,5347,9666,15756,525
Tunisia,6,9,6693,17506,4045,1315
Albania,5,8,1369,4253,1755,536
Cameroon,3,8,3404,7526,1182,390
Ethiopia,6,8,22188,53913,945,58
Lesotho,6,8,4843,16230,4155,2401
Malawi,4,8,3926,12583,1918,845
Nicaragua,6,8,10650,24213,7571,3489
Syria,6,8,1775,7169,879,247
Kyrgyzstan,5,7,10184,18323,1347,991
Moldova,5,7,8118,16892,1630,999
Montenegro,4,7,1772,3330,506,47
Panama,3,7,409,968,828,289
Republic of Kosovo,4,7,17145,37467,3745,479
Rwanda,2,7,2605,6903,256,15
Tajikistan,4,7,5304,10253,2852,3811
Venezuela,4,7,9021,19161,1258,398
Dominican Republic,3,6,350,1094,382,61
Iceland,4,6,1379,3451,2256,287
Mongolia,4,6,477,1164,233,92
Niger,5,6,7954,16598,3175,13257
Oman,4,6,640,1545,763,156
Republic of the Congo,3,6,1011,4206,362,38
Sierra Leone,3,6,533,1024,3107,750
Sudan,3,6,2003,5312,376,305
West Bank,5,6,440,1193,774,325
Yemen,2,6,1272,3363,497,20
East Timor,1,5,86,173,25,5
Fiji,4,5,4655,16057,6396,6474
Kuwait,3,5,455,1055,591,174
Lebanon,4,5,451,948,2176,457
Luxembourg,4,5,921,3140,1661,378
Macedonia,3,5,2783,5871,1584,752
Mauritius,1,5,46,68,93,16
Mozambique,3,5,4452,5669,618,1126
North Korea,4,5,12829,54066,3787,1664
Reunion,2,5,42,101,362,13
The Gambia,2,5,4349,5646,710,221
Afghanistan,2,4,733,1268,208,7
Antarctica,2,4,1242,3994,1282,579
French Polynesia,2,4,722,754,2381,352
Haiti,2,4,473,1236,127,5
Jamaica,1,4,289,323,676,182
Jordan,2,4,1120,2320,780,564
Madagascar,2,4,1935,3404,589,1389
Namibia,2,4,640,950,152,52
Uruguay,2,4,619,1248,1210,233
Belize,2,3,14094,42462,948,1208
Brunei,1,3,308,936,273,0
Burkina Faso,2,3,2650,3989,256,52
Burundi,2,3,612,2224,1627,1301
Djibouti,1,3,97,135,156,26
Eritrea,2,3,8107,38456,312,31
Guadeloupe,2,3,458,742,91,1
Liechtenstein,1,3,216,217,109,7
Macau,2,3,95,164,564,56
Maldives,1,3,1797,3970,203,62
Malta,2,3,209,649,351,104
Mauritania,2,3,1121,1647,460,192
Papua New Guinea,1,3,3732,4988,380,1122
Puerto Rico,1,3,1080,2756,1972,1450
St. Lucia,2,3,4421,13649,6663,962
Antigua and Barbuda,1,2,38,69,35,1
Aruba,0,2,314,323,41,26
Benin,1,2,2512,2707,13,99
Cape Verde,1,2,1867,2852,438,370
Central African Republic,1,2,744,1455,17,0
Curaçao,1,2,3195,3383,197,42
Faroe Islands,1,2,2166,4799,3411,398
French Guiana,1,2,3,4,7,6
Gabon,1,2,1107,3155,423,473
Gibraltar,0,2,82,82,100,30
Greenland,1,2,646,985,3776,379
Grenada,1,2,26,30,40,13
Guam,1,2,6,14,2,0
Guinea-Bissau,0,2,206,206,70,56
Isle of Man,1,2,52,111,186,13
Martinique,1,2,73,81,13,0
Mayotte,1,2,3688,5978,568,970
New Caledonia,1,2,2,2,45,0
Seychelles,1,2,962,1109,47,98
South Georgia and the South Sandwich Islands,0,2,3460,3546,74,395
Suriname,0,2,211,272,379,321
The Bahamas,1,2,186,292,53,25
Turkmenistan,1,2,257,440,31,16
Western Sahara,0,2,2848,2939,129,2
American Samoa,0,1,34,34,10,12
Andorra,0,1,5,8,0,0
Barbados,0,1,0,0,14,0
Caribbean Netherlands,0,1,80,80,27,0
Dominica,1,1,30,39,15,15
Falkland Islands (Islas Malvinas),0,1,40,41,0,0
Guernsey,0,1,0,0,1,0
Guyana,0,1,1,1,1,0
Heard Island and McDonald Islands,0,1,0,0,1,0
Jan Mayen,0,1,685,685,112,5
Johnston Atoll,0,1,1431,2098,286,839
Montserrat,0,1,41,71,35,0
Northern Mariana Islands,0,1,20,20,82,11
Pacific Islands (Palau),0,1,87,87,2,11
Pitcairn Islands,0,1,97,97,79,30
Samoa,0,1,587,734,445,22
San Marino,0,1,0,0,4,0
Sao Tome and Principe,0,1,0,0,6,0
Solomon Islands,0,1,16,16,15,0
St. Helena,0,1,5,5,1,0
St. Pierre and Miquelon,0,1,55,55,2,0
Svalbard,0,1,0,0,7,0
Swaziland,0,1,0,0,1,0
Trinidad and Tobago,0,1,5,5,214,0
Turks and Caicos Islands,0,1,5,5,2,0
United States Virgin Islands,0,1,11,11,72,24
Vanuatu,0,1,0,0,85,0
Vatican City,0,1,0,0,21,0
