Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,818,920,113692,623598,455417,63266
United States,572,633,641428,2994255,522205,184562
France,417,461,61806,369278,289735,59494
United Kingdom,262,285,83020,406882,205919,50481
Italy,215,244,40580,244847,94802,20796
Poland,205,224,74689,397385,138509,57867
Russia,163,190,172909,623975,136570,29499
Brazil,126,188,168358,744572,128214,31359
Guatemala,71,180,39915,159662,47800,8339
Spain,150,170,40594,252382,70929,18613
Indonesia,101,168,38193,177607,359585,67577
India,109,147,156693,711067,156163,24751
Japan,110,122,109807,534934,146514,35752
Netherlands,100,116,23120,145707,77218,42411
Switzerland,89,111,11284,58090,46771,5009
Belgium,89,109,19654,108816,59772,10861
Madagascar,72,109,90404,527879,137103,39525
Australia,87,106,29094,158596,46645,10897
Canada,88,103,38255,186209,62375,27108
China,89,97,60480,355837,79693,31478
Austria,86,91,17134,72858,42245,7786
Czech Republic,57,75,19686,80279,105882,28880
Colombia,49,70,112910,201233,49461,101161
Finland,48,64,21236,120283,31059,10041
Nigeria,47,61,224096,896198,192426,43412
Sweden,51,61,27173,124887,49138,6964
Iran,42,60,6806,21408,12832,4449
Ukraine,52,59,25642,138130,35377,13805
United Republic of Tanzania,42,59,44052,215156,65542,18419
Hungary,44,54,7291,36971,29849,3315
Martinique,19,53,4071,7675,1922,42
Turkey,41,52,34392,179918,28027,7697
Congo-Kinshasa,26,51,52719,218274,85555,60300
Nepal,34,51,28339,151561,69132,38195
Portugal,45,50,28794,139657,20942,5104
Argentina,32,48,17422,66227,15622,15639
Cuba,13,48,2667,3616,1143,29
Philippines,32,46,8552,50967,40936,7348
Libya,22,45,15949,54734,2976,2048
Mauritania,26,44,17503,60832,2883,2404
Mexico,34,43,9485,51741,23522,4475
Curaçao,7,42,2407,2559,724,8
Denmark,36,42,10967,30819,19657,3827
Vietnam,24,40,22745,65611,8259,2383
Norway,29,39,220077,372396,51581,111466
Pakistan,23,39,31987,143325,30953,5188
Thailand,30,39,9756,31977,17638,5856
Romania,26,38,6298,28607,13105,1858
Slovakia,29,36,11608,53982,25171,6582
Belize,8,35,1189,3720,575,235
South Africa,18,33,11131,25346,4077,1149
Malaysia,22,32,4885,23648,12885,2519
Bangladesh,25,30,18810,62268,69675,41518
Ireland,23,30,23763,109387,19750,5419
Qatar,21,29,4551,20448,28198,3037
Belarus,24,28,13984,48683,14838,3898
Taiwan,22,28,16482,30425,17602,948
Uganda,18,28,28865,107491,28888,29853
Croatia,22,27,8834,45871,15342,4789
Greece,22,27,8897,32032,15853,1591
Iraq,22,27,3477,11911,4799,2228
Chile,19,26,30157,84986,16187,5302
Ethiopia,13,26,27872,97181,6888,22923
New Zealand,22,25,28460,106652,18645,4828
Mozambique,16,24,19179,70303,18219,9490
Lebanon,19,23,4565,20598,7496,2292
Uzbekistan,14,23,33571,171022,8293,161590
Ecuador,14,22,6101,26062,7097,775
Jordan,10,21,655,1749,913,2079
Saudi Arabia,14,21,8712,28290,10259,1360
Peru,14,20,14268,51712,24080,997
Serbia,16,20,2841,13065,4819,1369
Israel,16,19,7717,21438,5310,4782
Kenya,14,19,56289,333717,31429,14350
South Korea,17,19,6466,32390,11165,3037
Algeria,12,18,5929,23736,16304,1033
Kazakhstan,13,18,10917,43609,7325,8740
Malawi,6,18,6754,13301,8692,3047
United Arab Emirates,9,18,3659,15891,14446,5031
Chad,10,17,16464,67209,9031,3615
Kuwait,11,17,1743,7307,5727,1246
Slovenia,13,17,4188,12936,7012,1205
Bulgaria,13,16,8699,37480,7826,3486
Ghana,12,16,19072,41593,1591,506
Latvia,14,16,4984,17253,11630,3669
Zambia,9,16,14129,51450,29567,12413
Afghanistan,5,15,6785,13389,3000,142
Estonia,10,14,3816,16420,3679,463
Lithuania,12,14,1896,7613,5816,1293
Bosnia and Herzegovina,9,13,7868,31441,28719,4146
El Salvador,5,13,702,1207,176,51
Georgia,10,13,1122,4254,2835,641
Togo,9,13,6652,29873,1487,2022
Central African Republic,7,12,25099,84520,8395,21461
Guinea,7,12,1075,5200,2179,1947
Morocco,8,12,1147,4412,6983,1570
Somalia,10,12,29964,147778,9400,32387
South Sudan,8,12,17758,42280,1548,1811
West Bank,5,12,871,1657,1021,268
Republic of Kosovo,5,11,967,4668,20169,4253
Sudan,6,11,3738,19135,15322,2093
Bolivia,7,10,8478,35872,18386,1930
Costa Rica,7,10,4246,7553,6648,847
Cyprus,8,10,4445,9803,3320,261
Egypt,6,10,1712,2481,869,323
Haiti,5,10,2319,6254,6212,1499
Hong Kong,7,10,457,1755,2519,137
Mali,8,10,20006,65301,4343,2394
Nicaragua,7,10,14513,50987,2918,440
Paraguay,6,10,4853,19240,1517,755
St. Lucia,3,10,1811,2496,1179,59
Tunisia,7,10,5836,10318,3577,603
Azerbaijan,5,9,5708,20707,1542,1302
Moldova,3,9,695,2109,536,157
Senegal,6,9,6540,25515,4508,2751
Syria,5,9,1891,4071,1572,3145
Honduras,3,8,132,321,606,118
Kyrgyzstan,4,8,10466,18600,3577,253
Niger,4,8,4938,19363,1247,1151
Venezuela,4,8,1058,1817,182,30
Zimbabwe,4,8,6854,22240,4473,2000
Burundi,5,7,4727,21981,2956,2950
Cameroon,4,7,46716,162777,3075,1477
Laos,3,7,1525,5928,2529,561
Luxembourg,5,7,1231,3136,3850,418
Macedonia,4,7,5690,16250,2145,321
Montenegro,4,7,8364,25657,1831,77
Myanmar (Burma),3,7,1705,3440,689,1073
Namibia,3,7,6793,9672,1676,470
North Korea,5,7,27153,126103,5135,5601
Puerto Rico,4,7,11,47,371,126
Singapore,5,7,1313,2493,1325,1111
Sri Lanka,6,7,1956,5901,921,217
Tajikistan,3,7,1006,2437,3759,211
Armenia,4,6,1562,4389,1511,69
Bahrain,3,6,1488,4275,2878,374
Botswana,4,6,3615,8736,3960,2391
Cambodia,4,6,2343,8513,685,166
Mongolia,2,6,4281,7364,1273,725
Sierra Leone,3,6,819,2384,6643,1245
Albania,4,5,1241,4318,815,73
Angola,3,5,3057,5535,209,951
Dominican Republic,4,5,1151,1906,939,100
Guadeloupe,3,5,7451,22923,16665,2702
Ivory Coast,2,5,3092,3198,31,50
Malta,2,5,5630,5683,394,45
Rwanda,3,5,8783,30858,4370,1747
Uruguay,2,5,434,756,66,8
Brunei,2,4,1954,3295,841,24
Burkina Faso,2,4,3474,10667,1618,2693
Fiji,2,4,289,361,91,16
Isle of Man,1,4,360,513,1151,152
Mauritius,2,4,358,483,94,28
Oman,2,4,1150,1484,706,171
Panama,2,4,1891,2889,1336,998
Papua New Guinea,3,4,6397,11219,1071,293
Reunion,2,4,531,1249,765,205
Trinidad and Tobago,2,4,968,1485,756,127
United States Virgin Islands,2,4,66,193,219,4
Yemen,3,4,2157,4470,2203,194
Benin,2,3,8730,10693,1013,299
French Guiana,2,3,98,112,844,35
French Polynesia,1,3,28,34,56,13
Iceland,2,3,3533,7981,604,811
Maldives,2,3,347,654,123,12
Mayotte,2,3,1059,2269,586,96
The Bahamas,1,3,783,1472,57,16
Andorra,1,2,17,33,37,1
Aruba,1,2,13,16,42,0
Barbados,1,2,330,386,266,19
Bhutan,1,2,217,265,82,196
Cape Verde,1,2,10,18,109,1
Faroe Islands,1,2,3925,5710,1596,445
Jamaica,1,2,150,151,110,4
Jersey,1,2,257,415,42,15
Liberia,1,2,310,310,247,37
Liechtenstein,1,2,24,32,22,2
Macau,1,2,247,793,5013,256
Republic of the Congo,1,2,1658,3285,89,39
Solomon Islands,0,2,334,334,42,9
St. Kitts and Nevis,1,2,0,0,12,0
Suriname,1,2,283,1030,1250,737
