Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,886,969,69330,424854,428752,58343
United States,647,733,443763,2630866,497468,189202
France,408,429,64889,384017,276078,52522
Guatemala,108,285,41273,179370,50426,5772
Italy,232,284,37631,244307,105716,20346
United Kingdom,241,271,44949,246442,219722,15106
Russia,214,237,112068,538102,153321,39116
Poland,210,235,63781,371670,149208,73452
Spain,137,153,60388,327039,82841,18324
Bangladesh,108,147,67613,411889,27310,15879
India,111,143,119493,620371,138691,33811
Indonesia,102,142,55385,269205,66298,14412
Brazil,110,133,69819,355911,74753,20723
Nigeria,54,130,204824,798026,94300,57084
Austria,112,129,9082,52025,41141,9414
Netherlands,97,107,26655,147892,91038,40972
Japan,90,103,88348,410810,137168,36831
Canada,87,98,38957,176601,53657,16015
China,82,96,59690,366146,71286,25399
Switzerland,88,96,12088,54283,38887,4275
Sweden,82,95,32004,135765,76257,11350
Belgium,79,89,12475,67313,43053,10938
Australia,80,88,42132,201251,49189,6228
Czech Republic,75,86,16107,73918,75977,18188
Ukraine,70,81,20959,94684,63060,11942
Finland,66,74,9722,57768,34665,9043
Philippines,55,71,15327,58547,42677,10391
Iran,49,64,7461,37657,13579,5678
Colombia,44,63,21380,73460,70448,6106
Mexico,46,61,21910,81637,31893,7066
Iraq,45,59,6962,31437,5846,3649
Hungary,46,53,19574,104894,27844,2713
Turkey,39,50,34378,116529,20410,8149
Norway,44,49,8724,35650,27373,4844
Argentina,39,48,30653,85129,27274,5559
Denmark,40,47,9632,34762,20847,6346
Nepal,31,47,40513,201097,21175,18533
Greece,37,46,8173,39060,14639,4047
Portugal,41,46,30858,109494,18928,49359
Belarus,38,44,16654,61645,34737,5268
South Africa,27,44,35757,175577,16545,6779
Romania,31,40,10105,40225,20909,3521
Sri Lanka,23,36,11518,39272,7025,5728
Slovakia,27,35,20109,46210,31179,8241
Croatia,26,32,7113,30126,7811,2489
Uganda,19,30,55660,153388,8505,6917
United Republic of Tanzania,20,30,36633,142068,168670,16915
Ireland,25,29,17356,50054,13773,1509
Ecuador,18,28,3469,13481,4876,7293
Latvia,20,28,124714,262172,240645,14696
Malawi,8,27,7279,28720,1928,2345
Malaysia,19,27,4251,14136,10752,3229
New Zealand,19,27,65926,132672,12143,5926
Zambia,17,27,19053,78384,35980,19841
Madagascar,21,26,98040,568076,67818,78500
Niger,5,26,1494,3240,45,62
Bulgaria,19,25,11818,46650,4284,1017
Kenya,18,25,35834,117444,60728,25137
Taiwan,22,24,15224,33481,15184,1939
Afghanistan,19,23,17829,110854,8186,5336
Chile,18,23,10829,48227,18769,5159
Georgia,17,22,4149,16270,5311,1554
Slovenia,18,22,3066,10671,6335,3033
Congo-Kinshasa,13,21,29982,147804,90241,22610
Israel,15,21,7972,34448,8592,2960
Peru,15,21,10154,45888,11770,16028
South Korea,16,21,9135,41644,25255,2680
Thailand,17,21,2359,10895,3915,525
Ghana,12,19,33894,76211,1725,45387
Kazakhstan,15,19,21296,91043,28025,5762
Lithuania,13,19,13867,38869,8639,2833
Serbia,15,18,7495,24274,6856,2229
Vietnam,12,18,959,3097,1736,608
East Timor,11,16,50816,116491,7882,1741
Namibia,11,15,6829,25635,10979,28993
Pakistan,10,15,4386,22966,3112,567
Paraguay,9,15,16442,69033,4796,9767
Libya,12,14,6845,33678,4613,1590
Saudi Arabia,11,14,6179,24906,2781,469
Uzbekistan,9,14,2057,4701,4093,2163
Bhutan,7,13,1152,2558,12650,17510
Cyprus,7,13,710,1933,1126,9639
Iceland,10,13,6327,14302,5431,627
Somalia,9,13,10746,40779,21274,57242
Azerbaijan,7,12,7488,11761,7932,2159
Cuba,9,12,4006,8893,6716,690
Estonia,9,12,1645,5511,3749,567
Ethiopia,7,12,25467,60303,3852,6807
Hong Kong,8,12,891,3174,3898,396
Mauritania,3,12,7875,9132,709,273
Puerto Rico,4,12,409,965,1227,1049
South Sudan,4,12,5411,14451,5040,9459
Venezuela,8,12,9282,38615,20423,1146
Bolivia,9,11,8152,39830,8448,980
Chad,6,11,11165,33634,7181,10021
Mozambique,9,11,15547,54143,12508,4321
United Arab Emirates,8,11,5987,23343,2500,1377
Algeria,7,10,1314,3948,2497,418
Bosnia and Herzegovina,7,10,4259,7932,2990,1670
Singapore,7,10,3925,6310,3523,497
Yemen,5,10,11123,26229,5928,1708
Guinea,6,9,4032,9438,3026,35
