Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,833,927,115350,723191,567424,78508
United States,580,645,813879,3564302,564763,221676
France,406,419,98940,521473,349670,93737
United Kingdom,267,299,83364,484625,413136,36310
Guatemala,94,259,66467,194567,56667,6681
Italy,215,253,45073,271763,111253,22865
Russia,204,231,272793,949774,186417,79031
Poland,215,227,108183,471840,172892,58546
Spain,155,168,44577,266834,78410,19066
Indonesia,106,167,102085,468741,290591,52942
India,119,155,223266,936076,138418,39868
Brazil,97,123,63028,337988,75693,62819
Austria,103,122,19595,76219,59297,7663
Switzerland,96,111,12650,74547,68399,9142
Netherlands,97,108,25550,130685,73551,36321
China,100,107,91108,513423,86762,44232
Japan,99,106,98648,396908,98458,23868
Australia,89,105,38307,170539,50141,10045
Madagascar,81,104,114284,679267,84415,57157
Ukraine,84,103,45447,251896,94970,17835
Canada,83,98,62915,267902,56811,32111
Philippines,51,98,30585,130164,31245,7651
Belgium,82,92,42542,177007,75401,10572
United Republic of Tanzania,45,85,58071,232998,253109,25772
Sweden,64,73,20696,105723,47674,7271
Colombia,51,71,39536,101747,46396,4750
Dominican Republic,23,70,15962,30388,13670,274
Czech Republic,59,66,23922,132117,148765,34331
Nepal,51,66,52489,274371,120002,75885
Iran,52,61,20249,56183,33363,3598
Finland,49,57,30345,141154,36597,13578
Ecuador,25,55,9860,24643,5051,1287
Malaysia,40,55,7279,30382,13585,5638
Honduras,13,54,4487,10110,3457,1408
Hungary,45,53,11095,54813,28700,3041
Slovakia,38,49,16932,88270,39160,10105
Vietnam,20,48,8242,15917,14545,1845
Nigeria,36,47,63245,258033,71566,60576
Argentina,40,46,34127,158993,24561,3852
Haiti,29,46,10312,37248,18845,1981
Chile,31,45,17678,68254,32879,9211
Mexico,28,44,5635,23573,22009,7280
Romania,33,43,14448,71047,33081,2729
Portugal,37,42,15447,72382,21114,4725
Congo-Kinshasa,31,41,74846,350412,186394,124027
Turkey,35,41,42855,213711,27495,7930
Denmark,33,40,9919,51758,22328,5725
Belarus,32,39,31763,171449,33259,11074
Iraq,29,37,7060,25879,8907,15094
Norway,29,37,70469,370338,54320,164687
Ireland,32,35,25311,135727,39960,6648
Greece,24,34,16545,59342,20858,9534
Mauritania,20,34,21463,64893,2767,923
Thailand,22,32,8209,26660,8393,7971
South Africa,23,31,9022,42041,6909,2475
Israel,20,29,5163,12451,6190,2035
Lebanon,17,29,14136,51013,11029,3224
Croatia,22,28,5687,31578,10528,2410
Serbia,18,28,8046,27011,9252,4277
South Korea,21,28,10501,55688,12017,2304
Ghana,13,26,9836,35108,3986,1729
Taiwan,23,26,3898,20193,31285,1383
Uganda,17,25,27919,122082,10115,9417
New Zealand,22,24,14949,68039,13472,4663
Bangladesh,19,23,10099,32917,8463,23370
Cuba,14,22,3019,13032,10865,2524
Peru,13,21,7499,33113,5719,877
Slovenia,15,21,12562,41158,10461,2618
Latvia,15,20,9244,34136,9026,3309
Zambia,14,20,20898,89757,69523,13628
Chad,13,19,16403,52324,3233,850
Kenya,17,19,72968,336202,24435,6214
Mozambique,13,19,13763,56211,13466,3611
Somalia,16,19,14751,62230,82637,11122
Ethiopia,10,18,15926,85188,7259,10835
Libya,14,18,7755,37915,3314,1741
Lithuania,12,18,9386,50085,11849,4470
Tajikistan,8,18,5028,16492,10435,3548
Mali,15,17,19774,78857,43459,3778
Qatar,12,17,4918,23989,30056,2858
Bulgaria,12,15,2885,14228,4577,2602
Estonia,10,15,7510,24828,7283,840
Kazakhstan,10,15,32408,110132,20971,20668
Pakistan,13,15,7648,38812,4326,2910
Saudi Arabia,13,15,6116,33516,1955,566
Algeria,10,14,3858,8236,4433,697
Costa Rica,9,14,6206,16864,3848,999
Egypt,8,14,3094,7505,940,1424
United Arab Emirates,10,14,5228,13532,8183,2189
Burundi,7,13,11315,42854,13023,9804
Sri Lanka,10,13,11000,45374,9236,1810
Uzbekistan,9,13,4514,15215,3728,795
Hong Kong,8,12,735,2509,3360,249
Republic of Kosovo,4,12,599,731,852,66
Senegal,7,12,370,1219,718,418
Iceland,8,11,8622,19673,4150,2016
Paraguay,5,11,8120,27365,2012,530
Puerto Rico,6,11,1483,2240,2667,637
Singapore,7,11,453,822,1801,177
Togo,7,11,11730,30692,18298,7149
Bolivia,8,10,4599,16360,8166,2104
Bosnia and Herzegovina,8,10,4294,18373,14787,1163
Kyrgyzstan,6,10,18473,50081,10638,349
Moldova,8,10,8140,18697,3815,790
Morocco,5,10,512,1703,2255,309
Uruguay,6,10,232,884,2101,136
