Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,843,930,73287,469257,412910,52475
United States,635,769,465829,2302908,673585,159151
France,397,449,56641,345521,219346,51728
United Kingdom,262,289,53285,337420,179841,25744
Italy,230,263,43810,234876,102000,25831
Russia,193,214,288796,1206614,172382,52628
Poland,190,205,55555,303382,114434,38052
Spain,154,184,48652,243119,81565,16197
Indonesia,94,157,92574,267254,290564,73985
Czech Republic,95,137,27175,113459,106032,29872
Brazil,98,128,143828,626275,101270,36156
Austria,99,120,15731,87973,40156,12945
Guatemala,40,113,40706,132792,54906,5580
India,97,112,160806,836829,157675,24325
China,94,109,75104,425855,82586,26939
Japan,101,109,81756,405057,108228,31227
Netherlands,97,109,39253,140003,82051,26929
Madagascar,80,104,135346,697459,202959,27986
Switzerland,92,101,12252,71326,56794,7914
Canada,85,96,43552,195809,55976,49973
Australia,79,92,35345,183169,52489,11825
Philippines,54,91,29758,105346,48811,13272
Mexico,51,88,11607,53350,57671,7798
Belgium,80,87,23369,89479,52544,8182
Mozambique,20,83,37512,81300,19818,2833
Colombia,47,82,43932,130589,58458,6144
Sweden,62,79,35890,136815,44419,5119
Iran,51,64,5404,25301,15947,6056
Chad,23,63,53307,137118,20901,11954
Uganda,25,63,44105,114932,51581,21695
Ukraine,54,62,16738,97503,28899,16106
Morocco,15,58,5505,8330,3207,347
Denmark,43,57,13589,57558,2388110,8158
Lebanon,31,57,13392,64449,24404,9140
Finland,48,55,14754,71551,32487,5621
Hungary,45,52,19532,50434,32915,5508
United Republic of Tanzania,36,49,44331,208640,102379,19773
Turkey,40,48,80173,380201,26633,8052
Nigeria,31,45,138469,591627,102786,33185
Portugal,39,45,17750,96623,21834,4887
Bangladesh,27,44,30198,133172,27935,91500
Ireland,29,41,15797,88539,28142,4212
Malaysia,20,41,4243,16309,7106,2893
Argentina,34,40,25209,140166,43072,3683
Kenya,26,39,66552,341025,40772,9536
Slovakia,33,39,30247,89890,33076,8011
Nepal,30,38,27182,137286,52501,32170
Romania,29,38,11582,46850,16634,1420
Belarus,33,36,12468,57719,31605,15698
Ecuador,17,36,4306,10222,4175,1081
Taiwan,26,36,11247,44704,21373,4274
Vietnam,22,34,6786,24807,10390,3503
Norway,29,33,12256,39045,14317,4173
Peru,18,33,8879,44994,13818,2747
Croatia,21,30,6853,37643,16046,2487
Iraq,24,30,5764,22137,6171,28027
South Korea,22,28,9273,41459,11372,2192
Greece,24,26,8795,40226,13024,2641
South Africa,17,26,13051,55664,5441,860
Libya,16,25,8885,36897,10020,2268
