Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,915,1000,80283,487319,459271,59665
United States,707,817,1407836,3590124,560363,227019
France,461,495,68026,397137,264688,65390
United Kingdom,246,291,52304,286140,130650,21055
Russia,238,289,106163,634948,161523,44576
Italy,250,265,43921,261922,114961,21831
Poland,204,217,81592,376991,150718,79250
Spain,148,167,61607,351094,68148,18326
Brazil,124,155,146318,645760,93717,16020
India,107,151,122744,511446,92583,25005
Indonesia,110,151,50772,211429,55937,4272
Austria,115,129,8369,44403,33101,6605
Canada,113,129,34981,187791,89920,21305
Netherlands,101,124,19619,107849,57482,21860
Switzerland,99,108,13735,63167,50217,6431
Belgium,93,104,20917,85455,46214,9683
Australia,94,102,32709,152278,51714,7429
China,90,101,140386,551333,83980,28332
Japan,96,101,72886,429003,128064,51446
Sweden,92,101,31475,115166,48608,6067
Bangladesh,71,95,35515,159350,28243,12596
Finland,73,81,13208,76293,34667,5826
Zambia,27,78,28866,150905,53956,9608
Ukraine,69,77,15515,86716,39113,10206
Mexico,48,75,15135,68755,29903,8488
Philippines,55,71,9937,27629,40216,6337
Czech Republic,61,70,12222,53863,38594,12546
Iran,54,63,11879,48826,17690,9908
Portugal,48,62,13861,73168,24905,9422
Hungary,54,61,21965,70045,31933,4541
Colombia,44,60,12980,54303,36223,9510
Denmark,53,60,7045,37202,21692,2212
Norway,52,60,12703,59192,23833,4464
Greece,45,58,6202,32884,25187,3123
Guatemala,30,58,22038,91267,46225,5376
Turkey,46,57,28182,142747,20554,5485
Nepal,36,56,71013,221025,124933,128937
Romania,36,50,17217,85828,29357,9002
Argentina,41,49,14425,79265,25610,5101
Iraq,36,44,13025,34101,6908,8988
Nigeria,33,42,119044,621052,123244,144681
Croatia,37,41,14988,69663,14659,5355
Belarus,34,38,17691,52840,32658,6144
United Arab Emirates,23,38,13704,53277,46793,9685
Slovakia,32,37,14369,59275,29911,5730
Congo-Kinshasa,23,35,36388,143376,66390,27294
Malaysia,28,35,8500,27032,12841,2269
South Africa,30,35,28901,160834,17149,2983
Morocco,27,34,4824,20935,3300,1089
Ireland,28,33,19958,74908,21861,3160
Thailand,25,33,8403,27451,4873,1512
Serbia,20,30,10155,37339,15174,1315
South Korea,21,29,9918,58554,18064,8009
Slovenia,25,28,4052,18125,10354,5954
Afghanistan,21,27,58673,204562,20931,43346
Madagascar,19,27,85277,418520,134752,38955
East Timor,11,24,17425,37413,31270,2745
Bulgaria,17,23,5229,11921,3640,2122
Ecuador,16,23,11382,15327,3630,1988
Georgia,18,23,1994,8510,3672,982
Latvia,16,23,5607,24058,19941,5174
Chile,17,22,11673,44970,12993,3330
Guinea,12,22,38509,108477,48437,8978
Kazakhstan,14,22,16263,55864,16617,6135
Qatar,14,22,2374,8463,9303,802
Taiwan,18,22,2889,12238,6961,1539
Algeria,16,21,6156,27114,9203,12272
Libya,14,21,7001,27589,14047,722
New Zealand,18,21,56971,124649,9724,2699
Peru,14,21,8116,36538,9269,1384
Lithuania,13,20,12335,62293,10946,2824
Mozambique,7,19,9401,22477,6993,492
Vietnam,13,19,3582,10850,4204,1781
Saudi Arabia,13,18,4779,19045,6439,3109
Bolivia,12,17,11343,39899,7052,1407
Kenya,13,17,39322,151578,33356,39671
Ghana,10,16,2796,8827,2446,313
Hong Kong,9,16,1236,2913,2594,38
Israel,11,16,3254,8539,2676,532
Uganda,11,16,19439,70318,67728,5084
Bosnia and Herzegovina,10,15,19240,51965,10360,4022
Central African Republic,9,15,89819,352287,6400,17798
Cuba,11,15,10812,30852,10110,567
Estonia,10,15,3856,14509,3231,1119
Moldova,11,15,8708,32986,5913,10114
United Republic of Tanzania,10,15,2386,12604,4234,813
Armenia,8,14,4683,18463,7907,1449
Azerbaijan,8,13,3939,12572,12962,2781
Cambodia,6,13,720,2609,2489,1030
Ethiopia,9,12,9119,32161,7372,3982
Mauritania,6,12,3464,10052,4442,7886
Swaziland,7,12,5375,24088,2529,622
Uzbekistan,9,12,3298,16857,9462,3935
Albania,5,11,2566,3783,1291,230
Egypt,7,11,7612,22858,8579,2203
Laos,6,11,10655,41231,4599,717
Myanmar (Burma),7,11,1272,3231,2198,117
Paraguay,7,11,12462,37923,3858,3581
West Bank,7,11,1291,3219,1669,354
Costa Rica,6,10,1433,3444,3221,505
Cyprus,8,10,6113,9442,2535,7464
Montenegro,7,10,1548,3006,1266,251
Pakistan,8,10,146777,170675,3058,52648
Sri Lanka,7,10,8790,23285,1753,399
Burkina Faso,5,9,2503,6981,2139,687
Luxembourg,6,9,611,2095,3469,354
Namibia,6,9,1769,6596,8028,1515
Nicaragua,6,9,31428,54578,3240,2892
Panama,5,9,5463,10206,2109,502
Sudan,6,9,10657,26453,1969,1699
Syria,4,9,314,563,573,132
Tunisia,6,9,3448,12057,4518,2580
Venezuela,6,9,22803,51529,4127,7680
Angola,4,8,1230,2195,2062,926
Iceland,5,8,4081,11329,4071,355
Rwanda,5,8,9750,35830,2927,854
Mali,4,7,3546,12334,3996,4408
Mongolia,4,7,5695,14905,1615,834
Republic of Kosovo,3,7,1898,4815,1928,200
Senegal,4,7,1206,2846,587,1500
Singapore,5,7,151,516,1187,93
Tajikistan,5,7,140397,195589,6150,27447
Togo,4,7,23023,83970,9907,15345
Zimbabwe,3,7,3498,11401,1593,234
Bahrain,2,6,151,192,144,32
Dominican Republic,4,6,1660,2660,537,1136
El Salvador,3,6,42891,70808,859,5015
Guadeloupe,2,6,458,474,122,67
Ivory Coast,4,6,2384,3999,1468,666
Kyrgyzstan,3,6,1959,2456,234,119
Uruguay,4,6,3932,6432,5463,226
Yemen,4,6,1620,5368,735,512
Bhutan,3,5,619,1120,799,86
Botswana,3,5,355,1187,545,314
Burundi,3,5,1687,5514,2661,1295
Cameroon,3,5,2970,3854,1235,433
Chad,3,5,4915,14644,1556,5666
Macedonia,3,5,1611,3361,978,611
Malawi,3,5,9242,25633,3084,2729
Oman,2,5,211,424,351,37
Reunion,3,5,299,362,239,11
Sierra Leone,2,5,2394,7208,16428,1565
American Samoa,1,4,153,153,272,0
Belize,2,4,5977,14898,1944,2794
Brunei,2,4,461,1477,359,6
Curaçao,1,4,51,76,49,3
French Guiana,2,4,449,609,964,106
Honduras,3,4,6319,23831,2914,934
Jordan,2,4,291,439,141,44
Niger,3,4,2500,5751,820,237
North Korea,3,4,21609,102811,2463,463
Puerto Rico,2,4,2695,3847,713,1177
Turkmenistan,2,4,374,533,132,21
Eritrea,2,3,2422,7998,32,1
Gabon,2,3,1293,1724,263,110
Lebanon,2,3,1615,3180,2320,764
Malta,1,3,31,49,70,11
Mayotte,2,3,1062,2071,2313,480
New Caledonia,2,3,30,56,126,29
Papua New Guinea,2,3,3290,7468,1662,696
Somalia,1,3,2424,2699,406,345
