Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,915,983,90279,552654,446651,57954
United States,674,791,518718,2535495,523878,160207
France,476,520,62131,355765,288197,56440
United Kingdom,258,287,59446,320774,185063,22532
Russia,235,261,104884,656257,173569,40195
Italy,226,241,39028,204910,92494,20269
Poland,204,240,86309,371242,158028,77916
Bangladesh,112,184,62210,281142,38656,13668
Spain,139,163,79631,369711,91494,21080
India,116,161,109760,616472,185273,31978
Brazil,122,146,100869,475278,81036,26903
Indonesia,100,142,50370,233162,57191,10466
Austria,109,129,15583,82995,36826,10605
Guatemala,68,127,34163,136232,56781,5721
Canada,100,119,45483,197725,94325,18820
Netherlands,103,115,19209,101183,70973,27373
Japan,100,109,87528,484273,130093,33700
China,88,108,73075,338003,72891,30582
Australia,87,106,36759,209125,56772,9479
Switzerland,95,105,16966,81102,53919,7760
Belgium,86,103,17532,84960,53748,13156
Sweden,85,94,49905,164204,54690,15721
Philippines,48,85,13287,37872,40507,5793
Ukraine,71,85,22578,102226,42860,7836
Finland,67,76,23070,100572,33606,6652
Turkey,54,71,61479,172705,24811,7998
Czech Republic,58,69,21649,69280,48027,10014
Iran,55,67,6219,23031,13603,4936
Greece,43,66,15314,44001,30750,6746
Colombia,45,62,16699,75926,99988,6322
Hungary,50,59,13765,67381,22523,3846
Mexico,39,57,12216,54074,23177,7111
Denmark,49,52,5180,25151,16952,3211
Portugal,47,52,22516,94158,39267,213673
Norway,44,51,9094,39132,17860,3538
Nepal,33,49,28600,146164,110698,46024
Argentina,39,48,29036,131169,46204,7320
Iraq,39,47,6386,19284,11216,6712
South Africa,35,47,22948,135071,13920,3120
Belarus,39,44,12443,56644,33342,6213
Congo-Kinshasa,18,44,39066,153003,89447,9298
Nigeria,31,43,38593,167247,218762,80642
Slovakia,33,41,24740,98074,60604,15058
Romania,32,39,7310,37141,23213,4966
Croatia,31,38,12668,45678,11260,4518
Ireland,30,37,20898,92694,20335,2590
United Arab Emirates,26,36,15791,63372,60359,8873
Malaysia,23,33,5945,23550,10935,2733
Mauritania,14,30,9598,24289,27189,2034
Uganda,21,29,40257,197154,22510,10430
United Republic of Tanzania,13,29,12746,25096,14675,5062
Madagascar,20,28,102253,534533,68886,68170
Ecuador,19,25,1880,8934,4349,1176
Chile,17,24,13960,47825,17177,4822
Georgia,19,24,5966,11980,4028,672
New Zealand,19,24,27391,71505,16748,7038
Thailand,19,24,9892,25993,12241,1853
Taiwan,19,23,13621,30667,10574,2563
Kenya,16,22,99476,305803,49036,23799
Serbia,18,22,5740,30875,14710,4334
Algeria,13,21,4505,13666,7124,1331
Paraguay,8,21,10656,34057,4864,15192
Peru,16,21,9140,37514,16915,45745
Slovenia,18,21,5442,24662,11724,5175
Vietnam,13,21,3053,15012,2942,5187
Afghanistan,17,20,37028,150499,13927,7567
Latvia,19,20,9132,42593,47166,22781
Lithuania,16,20,9976,53949,16967,2915
Saudi Arabia,13,20,13956,43586,6681,2406
Bulgaria,16,19,44282,120472,5829,37298
Kazakhstan,12,19,48133,171115,14735,5015
South Korea,16,19,8893,45021,15579,4533
Zambia,13,18,26878,87624,21896,6604
Hong Kong,10,17,753,3095,4048,550
Israel,13,17,7816,29444,7027,2687
Mozambique,10,17,20622,60164,22225,13428
Central African Republic,9,16,88240,368932,7952,29296
Ghana,12,16,3898,12695,2008,181
Laos,6,16,19636,41308,2893,850
East Timor,4,15,12685,28074,1804,2916
Estonia,11,15,2487,10039,2424,664
Libya,13,15,7701,22943,2808,1451
Niger,7,15,22239,37294,3581,4477
Uzbekistan,10,15,6682,19998,6239,3457
Montenegro,9,14,1763,5899,3822,749
Bosnia and Herzegovina,10,13,14233,64422,19663,11676
Cuba,9,13,3489,6905,4471,309
Myanmar (Burma),7,13,3903,5802,644,103
Qatar,5,13,1447,5490,4586,714
Reunion,7,13,276,538,1148,143
Sri Lanka,9,13,2591,9605,1570,674
Cambodia,7,12,821,1898,1664,254
Ethiopia,8,12,8411,37111,6779,3590
Luxembourg,10,12,1034,5120,6380,916
Morocco,8,12,1986,6727,3774,1167
Namibia,7,12,11319,26002,2869,1726
Pakistan,10,12,7084,30645,6425,514
Armenia,9,11,8714,33138,7099,429
Azerbaijan,7,11,1356,5396,9950,2849
Bolivia,9,11,12019,41355,8726,1356
Costa Rica,6,11,1914,10013,6585,1061
Mali,6,11,10288,14262,3990,273
Sudan,5,11,6092,24310,2259,2880
Syria,6,11,1242,2729,741,243
West Bank,7,11,1178,2500,927,418
Egypt,7,10,31331,38852,2688,1678
Guinea,5,10,1966,3219,800,111
Iceland,6,10,1017,2922,2191,399
Nicaragua,6,10,15810,88154,5732,3705
Puerto Rico,5,10,970,2170,1771,1239
Republic of Kosovo,5,10,2884,7955,2213,630
Kyrgyzstan,6,9,819,2292,773,49
North Korea,5,9,41063,140458,4352,2069
Albania,5,8,283,455,538,428
Burundi,5,8,9372,23546,7729,14525
Cyprus,7,8,49044,55183,848,2081
Moldova,6,8,7785,21729,2793,781
Panama,3,8,1768,6507,693,150
Togo,4,8,1391,3831,242,570
Tunisia,3,8,1497,2817,2738,663
Venezuela,5,8,11658,29689,1531,3430
Burkina Faso,4,7,3750,9304,1295,8870
Chad,5,7,7706,23977,4106,63056
El Salvador,3,7,1171,2543,615,178
Lebanon,5,7,2091,4938,4206,2587
Senegal,4,7,1106,2858,656,12456
Singapore,4,7,413,600,555,182
Yemen,5,7,4119,13269,2586,566
Cameroon,3,6,8251,18703,6303,2987
Guadeloupe,3,6,76,160,203,182
Ivory Coast,4,6,2208,6690,1392,168
Malawi,5,6,14070,50915,4381,3356
Martinique,3,6,573,941,421,256
New Caledonia,3,6,847,1063,592,78
Sierra Leone,3,6,2782,10298,17931,2512
Tajikistan,3,6,1235,1448,804,925
Bhutan,3,5,3042,12318,2910,11811
Botswana,3,5,2157,4355,783,824
Dominican Republic,3,5,497,1030,337,70
French Polynesia,1,5,19,24,65,6
Honduras,3,5,4654,18713,3340,1042
Jordan,2,5,24,68,55,0
Macedonia,2,5,1650,3160,774,182
Mayotte,1,5,3382,4761,697,212
Mongolia,4,5,5140,7390,4026,3729
Oman,3,5,441,806,593,420
Republic of the Congo,1,5,385,408,167,27
Somalia,3,5,4365,19245,1162,1360
Zimbabwe,3,5,1439,4336,498,445
Angola,3,4,2251,5147,291,155
Djibouti,1,4,1377,3570,47,1
Maldives,1,4,1114,2190,240,362
Papua New Guinea,2,4,2852,11112,1888,2181
South Sudan,2,4,950,2179,373,628
Swaziland,2,4,1493,3440,134,59
Bahrain,1,3,15,15,38,9
Belize,2,3,2541,5890,313,459
Eritrea,2,3,5882,19529,89,3
French Guiana,2,3,85,141,709,130
Gabon,1,3,10,10,76,15
Gaza Strip,1,3,273,291,166,82
Greenland,1,3,155,179,277,0
Haiti,1,3,66,71,264,6
Isle of Man,2,3,54,107,347,11
Jamaica,1,3,316,417,158,52
Kuwait,2,3,33,100,89,124
Rwanda,1,3,215,274,152,119
St. Lucia,1,3,1191,2426,1177,341
Turkmenistan,2,3,434,1021,192,29
Uruguay,2,3,237,289,1844,34
Barbados,1,2,160,425,562,80
Benin,1,2,304,306,61,36
Cape Verde,1,2,136,298,521,18
Caribbean Netherlands,0,2,506,506,195,90
Cayman Islands,0,2,60,60,23,0
Fiji,1,2,265,373,691,103
French Southern & Antarctic Lands,1,2,1,1,9,0
Guernsey,0,2,0,0,2,0
Jersey,1,2,5,5,13,2
Kiribati,1,2,257,899,353,151
Lesotho,1,2,74,145,45,0
Liberia,1,2,540,612,1043,348
Macau,1,2,249,369,306,160
Malta,1,2,10,16,21,0
Mauritius,1,2,24,25,9,0
Monaco,1,2,749,1025,509,358
Paracel Islands,1,2,0,0,5,0
Saint Barthélemy,0,2,0,0,17,17
Suriname,1,2,4421,13101,3246,40
The Bahamas,1,2,23,34,2,0
Trinidad and Tobago,1,2,11,15,2,0
United States Virgin Islands,0,2,25,25,74,0
Western Sahara,1,2,804,1233,137,4
Andorra,1,1,178,226,160,9
Antarctica,0,1,6,6,51,52
Antigua and Barbuda,0,1,3,3,2,0
Aruba,1,1,326,340,107,53
Bermuda,0,1,288,297,69,168
Brunei,1,1,459,1319,295,0
Collectivity of Saint Martin,0,1,1,1,36,1
Comoros,0,1,1,1,2,0
Cook Islands,1,1,48,65,20,9
Curaçao,0,1,1,1,2,0
Equatorial Guinea,0,1,100,107,48,0
Falkland Islands (Islas Malvinas),0,1,56,56,29,0
Faroe Islands,1,1,1,2,16,1
Federated States of Micronesia,0,1,6,6,7,0
Grenada,0,1,139,139,0,0
Guam,0,1,0,0,1,0
Guinea-Bissau,0,1,513,516,50,179
Guyana,0,1,5,10,0,0
Juan De Nova Island,0,1,28,28,19,36
Liechtenstein,1,1,21,23,49,3
Northern Mariana Islands,0,1,1,1,5,0
Sao Tome and Principe,0,1,17,22,20,19
Seychelles,0,1,32,32,10,1
Sint Maarten,0,1,0,0,0,9
Solomon Islands,0,1,37,44,15,0
South Georgia and the South Sandwich Islands,0,1,10,10,56,2
St. Helena,0,1,25,47,3,0
St. Pierre and Miquelon,0,1,15,15,2,0
St. Vincent and the Grenadines,0,1,162,289,27,1
Svalbard,0,1,15,35,5,0
The Gambia,0,1,32,62,1000,2
Turks and Caicos Islands,0,1,0,0,1,0
