Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,754,894,103325,554957,434958,65530
United States,646,737,567546,2842416,493693,164617
France,394,412,82680,405009,231559,76388
United Kingdom,262,271,68267,420441,187862,29402
Italy,218,235,33073,207282,101499,60429
Russia,190,234,206808,1240737,202905,48145
Poland,191,205,56635,364113,111961,41082
Spain,146,170,45308,212119,63692,20794
Indonesia,117,161,118346,402579,542313,81332
Guatemala,65,155,62062,180098,62073,6667
Brazil,116,141,82072,485255,103468,28060
India,105,124,147348,749123,234825,20914
Czech Republic,97,120,31508,151333,121249,25323
Madagascar,78,116,120922,659579,227720,37789
Austria,94,110,22508,105122,41501,12775
China,95,110,65731,363712,89531,27043
Japan,97,109,67827,400802,104457,27515
Australia,87,103,33851,193944,53851,7918
Mozambique,24,100,40548,103861,21758,12385
Canada,89,97,41532,198065,60651,32216
Belgium,84,96,31062,153532,67473,10984
Thailand,44,96,14253,50215,19466,4864
Kenya,37,94,112204,525935,45130,11795
Netherlands,82,93,34694,162241,109465,34959
Switzerland,83,93,20837,69948,60136,6902
South Sudan,55,86,97481,357196,69417,92680
Mexico,46,81,15228,61397,43680,4793
Colombia,56,75,37059,132325,75841,8139
Iran,52,68,6581,24897,15662,9295
Cuba,31,65,8088,29256,5109,285
Sweden,55,63,45547,152574,36773,6969
Nigeria,42,61,186834,887796,141004,37615
Ukraine,51,58,24361,107519,29671,12428
United Republic of Tanzania,43,58,48008,220884,75689,16365
Philippines,38,54,11408,55754,35507,6847
Libya,26,50,23378,102999,16825,3313
Argentina,41,49,29068,109051,35918,5750
Finland,42,49,24482,125968,38001,8110
Hungary,42,49,7583,38868,27599,3815
Bangladesh,25,48,22545,118816,31505,68147
Bulgaria,22,45,12440,41068,22512,6402
Portugal,37,45,17799,100987,22450,6565
Turkey,36,43,51847,272568,29389,9139
Denmark,32,41,7894,42966,18478,6315
Greece,27,40,8665,43887,13234,3559
Slovakia,28,40,11755,50322,27007,7703
Ecuador,17,38,2501,8315,3628,1067
Jordan,16,38,7759,19036,1421,3985
Belarus,32,37,12677,53754,35133,14485
Lebanon,25,37,24461,100178,22510,11063
South Africa,25,37,18989,54336,6587,1674
Nepal,26,35,32313,135318,58941,59087
Serbia,23,33,18542,48254,11634,1677
Norway,27,32,73017,100448,41394,37888
Romania,25,32,8077,37462,18746,2872
Vietnam,23,32,11579,26874,7743,3686
Croatia,25,29,7732,39846,12391,3269
Taiwan,22,29,11203,28449,37084,4029
Iraq,20,27,4855,17670,5382,2505
Ireland,23,27,18291,88103,17687,4319
New Zealand,22,27,30956,90441,13558,3060
Uganda,17,27,25277,80646,13529,10580
Uzbekistan,16,27,13125,32260,11619,5714
Malaysia,17,24,3324,8610,6551,1300
South Korea,20,23,11439,41106,11504,1843
Israel,13,22,9589,22212,3326,704
