Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,917,1046,98571,572396,478837,70768
United States,673,787,553992,2556286,570920,636486
France,414,465,68565,390434,210828,59019
Guatemala,106,351,68515,207313,56573,3730
United Kingdom,275,305,60124,365634,172706,23086
Italy,238,273,36998,209703,89481,18967
Poland,206,240,73703,383166,141316,67325
Russia,188,212,264716,1499221,182407,48577
Spain,160,187,51786,291105,71319,20727
Indonesia,128,180,152655,624223,272756,95678
Madagascar,86,177,89882,410682,132382,34181
Japan,112,137,73903,462956,110538,28901
Brazil,104,127,81161,381699,72078,23035
Austria,104,122,33975,168550,52465,14694
Canada,99,113,36251,212054,68489,28801
Netherlands,97,110,26895,127926,80346,29024
Switzerland,97,110,15852,82799,56170,10857
India,88,108,161599,715416,109849,17548
Australia,86,100,33352,201393,60345,11871
Belgium,83,96,38555,149230,50753,10064
China,91,96,99578,507982,82019,36871
Chad,21,91,42550,88785,12821,6856
Colombia,60,83,66855,135747,72285,6583
Sweden,68,83,23471,122030,27799,5194
Philippines,56,81,15648,75952,43851,16168
Morocco,51,80,15495,67196,13025,348
Lebanon,46,79,26458,96621,20339,6403
Iran,49,73,4005,21097,13900,3577
Czech Republic,59,72,15766,85551,89928,24504
Mexico,50,68,16569,54618,56661,8994
Ukraine,56,67,21681,115357,33612,13348
Finland,52,63,22183,91647,44064,7568
Nepal,40,61,24466,99288,43975,14587
Argentina,42,55,34202,149364,53880,5307
Denmark,41,53,15084,60318,233329,5838
Kenya,37,52,101707,478990,55422,31227
Hungary,44,51,18871,61519,39599,10298
Iraq,31,51,10482,43116,7523,8258
Portugal,44,51,13360,77046,25110,3817
United Republic of Tanzania,38,50,45908,180047,100865,23075
Nigeria,35,49,160384,744230,117878,76440
Bangladesh,33,48,40375,170593,33452,66945
Turkey,40,45,142288,474256,31314,18501
Malaysia,31,44,3939,14094,5932,1145
Mauritania,23,44,22711,61929,1838,2653
Taiwan,31,43,14069,45593,18004,2195
South Africa,24,40,23664,90772,12319,2226
Norway,30,39,12984,38651,16598,9472
South Sudan,24,36,70597,222893,58666,68866
Belarus,32,34,15947,58910,23718,6825
Mozambique,16,34,14631,71007,15529,4304
Peru,22,34,15232,66591,26869,5345
Ecuador,20,33,4545,15430,5104,1160
Romania,26,33,7350,29949,14598,1396
Slovakia,27,32,8298,36896,20630,8264
Ireland,26,31,14923,63830,24606,4754
Vietnam,24,30,5696,26070,14835,2807
Croatia,24,29,5561,32252,17773,4533
South Korea,22,29,14765,50903,16049,2896
Greece,22,27,3717,17488,10138,1571
Malawi,7,27,2214,6540,4817,4457
Uganda,17,27,19827,59889,15290,4996
Congo-Kinshasa,15,26,33886,131662,40915,87526
Hong Kong,18,26,3896,16422,10348,1075
Libya,19,26,18687,50876,5537,2089
Thailand,21,25,10042,40525,7658,2502
Chile,20,24,12933,35685,19649,54151
New Zealand,20,24,79589,268423,20342,5450
Israel,18,21,4408,9177,4143,2039
Georgia,13,20,6200,14176,5052,2611
Guinea,8,19,3454,6962,1265,750
Kazakhstan,16,19,16149,25992,6011,5005
Pakistan,12,19,6088,29602,5392,569
Cyprus,9,17,5039,13538,3428,484
Serbia,13,17,2594,9864,4992,1133
Slovenia,16,17,9734,33307,20132,10416
Algeria,13,16,1519,5268,8168,612
Uzbekistan,12,16,20450,47292,10688,8719
Bahrain,7,15,1778,3753,11044,476
Bulgaria,13,15,7572,38592,11929,9015
Mali,8,15,11314,32230,2920,3117
Ghana,9,14,3254,10140,4090,1306
Kuwait,7,14,1505,3005,5307,241
Lithuania,12,14,12598,53800,9731,3142
Mongolia,7,14,21929,25179,16768,6827
Somalia,7,14,43835,147545,3985,7459
Zambia,10,14,17808,58535,27639,17591
Estonia,9,13,1464,2491,1344,298
Latvia,11,13,6437,19966,8614,636
Moldova,9,13,6038,32487,2350,265
Ethiopia,8,12,5645,23786,4104,3592
Qatar,6,12,1902,4247,2328,390
Armenia,8,11,1816,8394,3387,177
Bolivia,7,11,13291,46277,10728,2765
Reunion,6,11,1396,3266,3088,756
United Arab Emirates,8,11,1166,2966,4951,1470
Angola,5,10,3674,15748,7334,6109
Azerbaijan,6,10,5110,20090,2358,2851
Comoros,2,10,1494,1850,889,313
Costa Rica,7,10,1872,9433,5897,1416
Egypt,7,10,552,1536,1506,335
Luxembourg,8,10,1718,7519,8361,1343
Niger,6,10,5984,22926,19608,325
Saudi Arabia,8,10,4206,8701,1243,437
Sudan,6,10,15564,46049,12768,1693
Togo,8,10,8242,26834,1172,682
West Bank,4,10,927,1541,1018,278
Yemen,7,10,9654,46736,3747,946
Iceland,3,9,8995,22172,781,326
Senegal,5,9,3376,12304,1339,1178
Singapore,7,9,170,516,632,163
Sri Lanka,5,9,1025,3545,949,238
Bosnia and Herzegovina,7,8,16272,47552,11044,2053
Burundi,6,8,2803,12282,3850,2120
Cambodia,4,8,255,1144,526,811
Cuba,5,8,352,728,558,12
Kyrgyzstan,4,8,2989,5401,989,183
Rwanda,5,8,17319,62170,7568,2209
Tajikistan,5,8,3528,8228,1880,2081
Venezuela,5,8,466,1976,8842,612
Myanmar (Burma),5,7,14399,27697,2563,300
Panama,3,7,2138,5350,1108,210
Paraguay,5,7,7428,24245,2317,677
Republic of Kosovo,4,7,2147,5672,6187,29
Albania,4,6,3492,4083,332,140
Cameroon,4,6,157226,498929,3338,10553
French Polynesia,2,6,2008,3427,4652,1107
Ivory Coast,3,6,3476,7472,894,2916
Jordan,2,6,158,217,189,28
Laos,4,6,7231,14642,785,416
Macedonia,3,6,1042,3230,783,877
Mayotte,3,6,1001,2275,1990,319
Namibia,5,6,4678,16392,3178,2775
Nicaragua,3,6,15392,15948,933,1473
Sierra Leone,3,6,698,979,1843,200
Syria,2,6,63,193,244,11
Turkmenistan,3,6,1927,2106,203,79
Western Sahara,1,6,62,66,27,0
Burkina Faso,3,5,3436,18154,863,208
Dominican Republic,3,5,1592,2156,404,8
Haiti,3,5,487,1414,448,1698
Honduras,2,5,2907,7013,810,439
Montenegro,3,5,5855,14886,2113,16
North Korea,4,5,20797,77661,2788,748
Oman,3,5,2300,8140,1818,973
Tunisia,2,5,708,1136,905,66
Zimbabwe,2,5,2192,6264,1034,539
Afghanistan,2,4,918,2202,202,6
American Samoa,1,4,4,4,61,7
Botswana,3,4,9214,10366,292,551
El Salvador,2,4,549,1473,93,4
Guadeloupe,2,4,718,834,771,30
Lesotho,3,4,474,2194,3183,362
Macau,1,4,454,454,196,7
Mauritius,2,4,516,2156,488,25
Puerto Rico,2,4,112,163,258,52
Aruba,1,3,34,35,15,29
Belize,2,3,1550,3789,745,316
Benin,2,3,2018,4175,90,2
Bhutan,2,3,5298,25193,652,13629
Brunei,2,3,569,1942,411,45
Cape Verde,2,3,2194,5674,747,103
Curaçao,1,3,1550,2348,235,7
Greenland,1,3,1267,1646,320,59
Jamaica,2,3,52,158,82,7
Liberia,1,3,995,998,327,23
Malta,1,3,13,29,46,1
Martinique,1,3,902,1815,219,1
New Caledonia,1,3,2647,5084,744,20
Republic of the Congo,1,3,269,338,79,7
St. Lucia,1,3,106,186,190,13
Trinidad and Tobago,2,3,408,1075,1094,370
Uruguay,2,3,304,521,811,211
Antarctica,0,2,3,5,152,0
Barbados,2,2,797,1345,597,179
Central African Republic,1,2,4080,4711,1543,313
Equatorial Guinea,1,2,28,29,299,23
Faroe Islands,1,2,934,2109,635,112
Fiji,1,2,1012,1108,724,365
French Guiana,1,2,359,676,807,349
Gaza Strip,1,2,22,33,69,3
Maldives,1,2,113,316,134,55
Papua New Guinea,1,2,3194,10806,1069,146
Sint Maarten,0,2,5,5,5,0
Swaziland,0,2,820,840,101,9
Andorra,0,1,8,9,42,0
Antigua and Barbuda,0,1,1,1,3,1
Caribbean Netherlands,0,1,23,23,20,1
Collectivity of Saint Martin,0,1,0,0,1,0
Djibouti,0,1,526,526,9,2
Dominica,0,1,8,8,6,48
Eritrea,1,1,7050,13017,457,93
Falkland Islands (Islas Malvinas),0,1,32,32,28,12
Gabon,0,1,0,0,1,0
Guernsey,0,1,0,0,3,0
Guinea-Bissau,0,1,0,0,2,0
Guyana,0,1,1,2,0,0
Isle of Man,0,1,31,51,252,2
Jan Mayen,0,1,0,0,0,1
Jersey,0,1,740,827,190,0
Kiribati,0,1,144,186,436,0
Liechtenstein,0,1,45,45,22,1
Northern Mariana Islands,1,1,331,356,212,75
Samoa,0,1,253,253,6,35
San Marino,0,1,6,8,3,0
Sao Tome and Principe,0,1,0,0,1,0
Seychelles,1,1,115,155,76,1
St. Kitts and Nevis,1,1,1,3,13,0
St. Pierre and Miquelon,0,1,0,0,1,0
St. Vincent and the Grenadines,0,1,5,5,2,0
Suriname,0,1,22,23,23,22
Svalbard,0,1,8487,8503,36,560
The Bahamas,1,1,135,197,204,54
The Gambia,0,1,1,2,1,0
Tonga,0,1,543,1129,89,5
