Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,701,748,88008,465049,439211,64335
United States,536,656,1033005,3508166,429928,149983
France,375,409,84947,377540,235667,80140
United Kingdom,215,239,58439,312014,134983,21671
Italy,196,215,54148,303245,119210,26644
Poland,177,203,47334,278000,147539,34931
Indonesia,144,197,73984,361921,165346,24527
Russia,161,192,116834,594610,132979,41830
Spain,163,184,73228,290205,105260,14044
India,129,166,111614,558604,136040,76509
Brazil,125,160,66482,314739,93268,24136
Japan,124,152,83906,471840,136969,93938
Nigeria,73,120,94319,368374,177346,20698
Canada,91,110,107718,305095,79615,22798
Netherlands,92,110,36685,146233,87205,42361
Switzerland,84,107,16009,83499,51147,8770
Austria,80,99,22438,107106,47576,9249
El Salvador,45,99,35415,128441,8836,2562
Australia,79,97,17507,97494,48763,6034
Belgium,75,96,25757,120118,42456,12961
Sweden,60,84,26614,129087,76133,9665
China,68,78,78228,430604,53865,17884
Ukraine,56,78,19324,80535,63327,16654
South Africa,36,57,27625,140622,39906,15637
Thailand,39,57,10168,42397,25911,6020
Portugal,45,56,29612,101192,30278,14364
Hungary,42,55,6896,29877,22820,4966
Argentina,40,54,18172,63450,16535,6334
Finland,39,54,32681,87362,30443,16490
Iran,44,54,7271,30807,14530,3120
Turkey,44,54,113324,358305,30296,51642
Czech Republic,43,52,10643,50579,35229,14387
Romania,35,50,10299,45058,30480,17535
Mexico,34,49,6460,30177,10560,3092
Philippines,34,47,9157,37997,35229,8956
Colombia,29,46,12103,30855,10704,4923
Greece,28,44,5187,23017,9611,2787
United Republic of Tanzania,30,44,76990,197079,94693,44475
Denmark,31,42,5281,21695,16553,2719
Chile,26,41,28426,123362,21801,4076
Vietnam,23,39,23262,47202,12610,13437
Malaysia,24,38,22339,79628,15839,2192
Nepal,29,37,41311,161330,48638,83234
Qatar,14,37,16403,42572,25412,8525
Pakistan,29,36,15427,70365,13157,3031
New Zealand,23,35,22998,83203,15891,6445
Belarus,29,34,8358,34614,48997,2742
Saudi Arabia,21,34,26070,93666,4158,1245
Ireland,25,32,19868,93923,26028,3539
Norway,26,32,8806,37210,14907,2948
Slovakia,29,32,17908,63109,34867,8995
Congo-Kinshasa,18,31,62405,198824,30453,13840
United Arab Emirates,20,31,10310,46265,43685,8927
Bangladesh,22,30,12998,56482,37433,6338
Croatia,22,29,7088,25078,9346,1826
Iraq,25,28,3544,10874,5289,4261
Kenya,16,28,13560,68207,17845,7275
Uzbekistan,18,28,39100,200772,84433,39666
Myanmar (Burma),12,27,5314,21346,6076,6630
South Sudan,14,26,12894,45650,7045,9651
Cambodia,11,25,2389,6530,3248,1126
Georgia,16,25,4097,17887,5842,11446
South Korea,23,25,32561,128922,45620,15179
Ghana,16,23,19837,77021,7299,778
Kazakhstan,19,23,97902,244157,11719,66723
Somalia,11,23,20921,50288,3774,2767
Taiwan,20,23,1887,7885,6062,796
Latvia,17,21,7457,30065,10495,4385
Serbia,18,21,8244,30932,14210,5242
Bulgaria,15,20,19895,68985,4050,1030
Sri Lanka,15,20,5440,22153,6757,649
Zambia,12,20,11256,37355,3885,2610
Egypt,11,19,10082,23708,14461,5088
Israel,16,19,4850,16308,4801,2463
Libya,14,19,5904,24950,4342,1146
Morocco,12,19,4633,12813,3673,1514
Ecuador,12,18,2594,8361,1616,417
Lithuania,14,18,6590,26104,14062,4688
Laos,9,17,7590,16443,2841,6846
Peru,12,17,22003,80152,8520,2054
Slovenia,14,17,18125,52801,15687,6076
Central African Republic,4,16,4065,5563,308,44
Guatemala,10,16,6457,24623,12348,3747
Estonia,10,15,4380,20268,5508,1710
Uganda,8,15,13012,34028,12972,2693
Algeria,11,14,2270,6019,5083,969
Tunisia,8,14,3105,11636,6045,2687
Cuba,8,13,2813,3826,3592,863
Ethiopia,6,13,15610,53548,3481,590
Mali,10,13,20607,59621,8072,7116
Senegal,10,13,35248,141245,12347,12968
Singapore,8,13,695,1235,1102,131
Armenia,8,12,8273,21260,3257,1424
Bosnia and Herzegovina,8,12,6291,24911,9339,1567
Hong Kong,8,12,279,1208,1469,128
Bolivia,9,11,16960,80887,8748,1318
Costa Rica,6,11,6136,21580,15267,20670
Niger,5,11,5738,9299,893,11855
Albania,5,10,17180,21317,1501,651
Angola,7,10,8083,20208,4555,4706
Azerbaijan,6,10,1901,6598,5879,1516
Cyprus,7,10,64354,68803,2128,14646
Moldova,5,10,2499,8086,2132,1839
Nicaragua,8,10,10945,59877,5478,3337
Syria,6,10,4420,12289,1485,1267
Togo,8,10,6893,24350,15836,7404
Zimbabwe,5,10,13270,30121,2996,11711
Bahrain,4,9,1869,3460,2346,323
Dominican Republic,4,9,730,1634,216,24
Paraguay,6,9,43503,66185,3356,9024
Cameroon,5,8,2125,4651,2126,406
Ivory Coast,5,8,1811,3948,1974,541
Lesotho,5,8,3060,10424,3786,1761
Luxembourg,5,8,885,4021,1959,933
North Korea,5,8,20813,104098,3767,1013
Sudan,4,8,2246,5608,1425,810
West Bank,4,8,76,217,288,158
Guinea,4,7,3737,6454,7159,208
Kyrgyzstan,5,7,8997,12796,1484,86
Lebanon,3,7,40,178,759,72
Malawi,3,7,2890,10041,3498,2544
Namibia,3,7,1779,6703,526,4521
Republic of Kosovo,4,7,6312,16088,6142,2655
Fiji,2,6,4854,10593,2303,3701
Honduras,3,6,515,952,225,43
Kuwait,3,6,2511,3212,254,2218
Malta,3,6,2085,4630,1038,250
Montenegro,4,6,906,2467,468,37
Oman,4,6,275,842,230,24
Panama,4,6,1204,4426,4067,847
Republic of the Congo,3,6,971,2169,150,21
Rwanda,3,6,6808,16769,2923,1594
Turkmenistan,2,6,1527,2201,391,124
Venezuela,4,6,43470,45320,454,12103
Chad,2,5,3941,6742,81,0
Comoros,2,5,3267,5999,860,322
French Polynesia,2,5,242,408,1618,152
Jordan,2,5,718,1209,643,308
Macedonia,4,5,756,2191,1071,843
Madagascar,3,5,787,1758,1230,265
Tajikistan,3,5,1879,4508,1968,3286
Afghanistan,2,4,1367,1895,1202,27
Belize,1,4,10634,37222,552,1074
Bhutan,2,4,3778,6914,737,3641
Botswana,2,4,3437,4975,1422,1354
Burkina Faso,2,4,1045,1352,144,44
Burundi,2,4,583,1595,1780,613
Faroe Islands,2,4,1594,5013,2359,335
Haiti,2,4,2206,2872,24059,2276
Iceland,2,4,2234,3732,285,60
Kiribati,1,4,203,394,1784,189
Mongolia,3,4,445,1269,728,130
Mozambique,3,4,1746,3582,153,0
Reunion,2,4,455,507,632,84
St. Lucia,1,4,2804,9383,5162,195
The Bahamas,2,4,264,448,116,68
Uruguay,2,4,566,904,186,33
Yemen,2,4,4032,4900,1037,48
Curaçao,1,3,314,576,173,78
Djibouti,1,3,1,1,140,0
French Guiana,1,3,121,199,170,142
Gabon,1,3,699,1130,188,30
Guadeloupe,1,3,439,778,312,14
Mayotte,1,3,900,2843,892,1522
Papua New Guinea,1,3,2577,6832,764,87
Puerto Rico,2,3,599,1715,1200,1065
Sierra Leone,1,3,582,1020,321,79
Trinidad and Tobago,1,3,50,64,316,56
Andorra,1,2,1,1,38,0
Antarctica,1,2,496,867,1929,252
Aruba,1,2,6,12,69,0
Benin,1,2,2867,3420,358,147
Brunei,1,2,856,1717,594,0
Caribbean Netherlands,1,2,1,1,8,1
Equatorial Guinea,1,2,61,94,79,5
Eritrea,2,2,4423,18885,146,10
Falkland Islands (Islas Malvinas),0,2,439,439,36,1
Gaza Strip,0,2,489,490,497,170
Guinea-Bissau,1,2,104,149,121,13
Guyana,1,2,189,254,26,1
Liberia,1,2,473,481,117,15
Liechtenstein,1,2,178,228,213,26
Macau,1,2,213,483,952,236
Maldives,0,2,4,4,21,0
Martinique,0,2,3,3,29,0
Mauritania,1,2,438,573,172,27
Sao Tome and Principe,0,2,77,77,23,0
St. Helena,0,2,137,142,7,5
Suriname,0,2,150,150,303,103
The Gambia,1,2,419,619,446,38
Vatican City,0,2,57,57,173,97
Western Sahara,0,2,18,18,10,1
Anguilla,0,1,0,0,2,0
Antigua and Barbuda,0,1,31,31,15,0
Barbados,1,1,271,306,159,43
Bermuda,0,1,25,25,9,1
Cape Verde,0,1,1444,1444,272,204
Cayman Islands,0,1,1,2,29,0
Christmas Island,0,1,155,155,48,1
Collectivity of Saint Martin,0,1,1,1,35,0
Dominica,0,1,2,2,0,0
East Timor,0,1,255,522,17,0
Federated States of Micronesia,0,1,10,10,0,0
Gibraltar,0,1,31,32,52,2
Greenland,0,1,6,6,15,5
Grenada,0,1,4,4,1,0
Guam,0,1,300,300,53,0
Guernsey,0,1,0,0,1,0
Isle of Man,1,1,238,581,214,24
Jamaica,0,1,3,3,2,0
Jan Mayen,0,1,757,757,25,9
Jersey,0,1,0,0,1,0
Johnston Atoll,0,1,0,0,1,0
Mauritius,1,1,104,121,39,0
Montserrat,0,1,0,0,1,0
New Caledonia,0,1,0,0,2,0
Saint Barthélemy,0,1,0,0,1,0
Samoa,1,1,1309,5941,5015,2894
San Marino,0,1,0,0,1,0
Solomon Islands,0,1,0,0,2,0
South Georgia and the South Sandwich Islands,0,1,16,16,18,0
St. Kitts and Nevis,0,1,174,174,9,0
St. Vincent and the Grenadines,0,1,0,0,2,0
Svalbard,0,1,770,779,23,1
Swaziland,0,1,2,2,10,9
Wake Island,0,1,146,146,4,50
