Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,799,900,106392,651075,495625,83748
United States,585,642,663668,3189046,557367,258479
France,380,399,109843,576122,355176,111589
United Kingdom,274,289,74491,434991,204318,29382
Indonesia,111,282,115431,460495,341749,59266
Russia,212,247,199415,1012583,195264,51147
Poland,207,243,243979,625178,141738,52853
Italy,203,226,50291,279443,120736,28561
Spain,141,157,38846,227091,71706,15689
India,108,148,141890,660388,116850,25234
Brazil,105,134,137991,715458,68580,18956
Japan,98,111,73393,436022,128511,25621
Austria,97,109,34261,125565,51713,13496
Colombia,65,109,47406,182566,57226,11522
Ukraine,92,109,58919,311559,135332,43644
Guatemala,50,108,40922,206429,81159,6927
Netherlands,95,107,26077,123064,82012,35487
Belgium,91,104,58615,263032,71903,16364
Australia,86,99,31044,169012,94085,14299
Canada,87,97,85016,333115,78482,51851
Switzerland,83,95,19569,82289,58129,10201
China,79,92,99483,437525,59752,20744
Mauritania,36,81,36355,109410,4881,1754
Nigeria,53,77,84863,380716,74682,33288
Denmark,46,69,27033,89583,42656,6927
Finland,62,68,58210,229827,46308,12185
Mexico,45,67,11602,47951,26480,7633
Czech Republic,55,66,10685,62496,56204,21599
Iran,49,63,5207,25124,8292,1665
Sweden,54,60,31595,154865,74287,9318
United Republic of Tanzania,38,58,63293,274335,244085,43755
Nepal,47,57,47894,193010,494628,48189
Madagascar,36,55,90367,403801,104751,58096
Belarus,36,53,20828,95846,23124,13731
Philippines,40,53,26878,120662,64757,4290
Hungary,44,49,19786,93889,34451,4864
Argentina,33,42,23840,98902,14739,6096
Malaysia,27,40,6849,18337,7977,1514
South Africa,24,40,8122,37603,5319,1898
Guadeloupe,22,39,9847,31839,16733,3053
Portugal,36,38,17890,89671,17306,9707
Thailand,26,38,11770,40667,12755,7027
Congo-Kinshasa,29,37,68740,340724,144131,46966
Iraq,30,37,4483,19738,8265,1459310
Romania,24,37,7718,31554,18425,5709
Turkey,33,36,41184,186195,22575,7548
Norway,31,35,173117,654133,103327,327528
South Korea,22,35,186618,246851,19122,7296
New Zealand,28,34,31310,120371,19900,7580
Slovakia,31,34,8521,39511,28994,8271
Uganda,22,34,30864,126316,15672,10467
Pakistan,21,33,25145,106797,29778,23076
Chile,23,32,4393,14125,13176,2222
Greece,27,32,7260,35830,23104,3610
Ireland,28,31,17095,79946,34732,3375
Vietnam,19,31,5634,19974,24928,1961
Libya,20,29,10336,50476,1997,766
Taiwan,22,28,14812,32281,8816,4934
Peru,18,26,15805,77250,12644,1760
Ecuador,16,25,2444,9347,3253,977
Mali,15,25,19122,96460,6298,36734
Sri Lanka,14,25,21847,121148,42214,4256
Cambodia,10,24,19633,39198,14814,393
Croatia,22,24,8988,41878,10799,3301
Slovenia,15,24,16358,46737,16791,5251
Latvia,17,23,11228,56076,18206,5605
Tajikistan,13,23,5587,19137,12021,2587
Bulgaria,12,22,3662,11919,5528,1032
Syria,11,22,4615,17042,2836,572
Burkina Faso,6,21,10018,24545,4180,4726
Israel,14,20,4394,15148,6708,2645
Serbia,17,20,20588,78653,14933,2807
Bangladesh,14,19,14878,48367,11618,7639
Somalia,13,19,107543,454788,36774,10249
Bosnia and Herzegovina,10,18,10633,38158,8730,4550
Haiti,7,17,6303,10347,20824,2737
Lithuania,13,17,9017,56017,13547,6384
Mozambique,7,17,8135,22980,2689,1076
Uzbekistan,12,16,3193,18149,39653,5207
Egypt,8,15,1877,5849,2043,688
Saudi Arabia,9,15,3577,18166,2527,2497
Togo,12,15,15297,66548,21605,18938
Ghana,9,14,2366,11380,3258,1073
Jordan,8,14,643,1730,3481,849
Kazakhstan,11,14,17050,50977,4008,2076
Algeria,9,13,3818,23329,3124,283
Bolivia,8,11,6936,28230,9154,1065
Botswana,5,11,3416,9623,14333,3562
Ethiopia,8,11,11250,50613,8766,5343
Georgia,7,11,2469,4959,1680,1279
Kenya,8,11,9889,41950,8098,3024
Lebanon,6,11,2732,6167,12812,1473
Moldova,8,11,9502,34196,7685,686
Singapore,7,11,132,468,863,416
Costa Rica,8,10,5911,18944,3969,1243
Cuba,7,10,1411,3364,948,76
Dominican Republic,5,10,844,2358,498,1053
Hong Kong,7,10,2683,7283,5014,658
Sudan,4,10,2847,6583,455,242
Venezuela,7,10,1531,6068,2172,29
Yemen,4,10,1675,4679,1166,82
Zambia,6,10,12053,30666,34419,16161
Armenia,3,9,19013,51009,1820,452
Cyprus,6,9,3995,11444,4916,1673
Estonia,6,9,2097,6470,2689,733
Luxembourg,5,9,1023,2557,2341,662
Mauritius,3,9,2913,10483,2512,174
Niger,5,9,5610,21430,2011,1568
Reunion,5,9,332,863,1017,1513
Benin,5,8,11564,37355,8505,3506
Central African Republic,7,8,8811,34247,26462,29390
Guinea,3,8,1972,3672,331,68
Kyrgyzstan,6,8,1306,3643,2538,532
Morocco,6,8,1395,4021,2202,565
Myanmar (Burma),4,8,5258,5765,568,127
North Korea,6,8,8708,30308,2151,326
Puerto Rico,5,8,252,916,740,166
Senegal,6,8,4580,18416,5780,11339
United Arab Emirates,5,8,782,1987,1436,363
Albania,4,7,1196,5232,1459,259
Bhutan,3,7,7670,26488,1442,3773
Honduras,4,7,13528,65328,1334,389
Laos,4,7,1822,5612,3826,818
Paraguay,4,7,3582,13136,1782,393
Afghanistan,3,6,1665,4479,531,72
Burundi,4,6,3582,14040,2991,2722
Namibia,3,6,3057,9947,1895,126
Nicaragua,4,6,1077,2885,3102,124
Oman,3,6,2393,5570,1737,307
Republic of Kosovo,3,6,1432,1723,1128,304
South Sudan,4,6,14445,22973,1657,6797
Tonga,1,6,489,778,228,286
Tunisia,4,6,1219,2772,8209,2082
West Bank,4,6,392,722,427,201
Azerbaijan,3,5,300,751,663,288
El Salvador,2,5,399,816,158,47
Falkland Islands (Islas Malvinas),1,5,121,167,109,20
Iceland,4,5,4007,15824,1121,1809
Ivory Coast,2,5,603,795,178,43
Macedonia,3,5,3523,4131,429,45
Malawi,2,5,1166,3258,1576,570
