Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,824,1022,99912,617120,478290,71578
United States,570,631,822618,3194012,554954,210815
France,407,439,66919,398794,281038,64349
United Kingdom,268,280,80970,431427,198799,43181
Guatemala,128,222,59128,272064,85029,6937
Italy,203,221,45756,255268,97507,21172
Poland,202,220,76847,403878,141874,47553
Spain,160,179,51504,249821,71086,26895
Russia,140,177,102865,498172,115755,31665
India,122,172,76576,451044,200372,32892
Indonesia,114,162,108592,484312,444090,121800
Israel,36,146,8581,28221,5868,2582
Brazil,109,130,93359,345937,74643,25056
Japan,114,130,242444,654805,117804,38226
Netherlands,108,122,20317,117253,112807,29914
Switzerland,89,113,17742,78251,60742,7608
Canada,94,105,39643,209267,72034,29735
Belgium,93,104,30359,153907,57005,9365
Austria,92,102,12610,63132,43180,11455
Taiwan,34,99,16141,46014,16360,2039
China,87,95,89591,443057,82800,29568
Australia,77,86,26693,133007,64762,7769
Madagascar,34,80,84769,395077,37740,31812
Philippines,51,78,10505,47591,33152,5898
Colombia,57,77,86720,237491,56818,3661
United Republic of Tanzania,54,76,53187,226219,160438,40058
Cuba,32,69,6312,19243,5240,278
Finland,53,68,41864,170563,38195,6467
Chad,22,67,69119,165331,9626,6890
Nepal,48,62,32055,142864,110634,62561
Ukraine,47,57,21742,103263,32250,9670
Argentina,42,56,36839,139309,37308,9433
Iran,46,56,2284,11429,8915,6073
Czech Republic,49,54,15076,78749,126684,31675
Sweden,51,54,24572,110190,46414,6391
Mexico,38,51,10812,42890,30245,4982
Nigeria,36,51,63096,292454,113068,33359
Hungary,43,50,13115,49629,23181,2908
Portugal,42,48,19284,101767,20943,5868
Mauritania,34,46,26377,103561,10059,2838
Martinique,25,44,4090,14089,4054,132
Thailand,31,44,90559,312060,30367,8847
Turkey,36,43,54688,232019,27726,13817
Chile,31,42,34833,158652,52117,6957
Libya,25,41,13853,65731,4968,866
Congo-Kinshasa,34,40,37397,201446,120601,81604
Slovakia,34,39,19751,87074,43375,7688
Malaysia,28,37,5567,26906,17775,2684
Denmark,28,35,15164,51796,42407,6282
Ireland,27,33,22085,107639,18004,6104
Norway,30,33,54094,272227,53002,142688
Belarus,26,32,18181,54931,17050,5922
Lebanon,23,31,6909,27987,10604,3589
South Africa,21,31,4381,20494,7104,1568
Uganda,19,30,23713,63901,45885,11039
Croatia,22,29,6716,29406,8514,2791
Ghana,13,29,3720,10159,1894,453
New Zealand,22,29,84889,142204,16991,3365
Greece,20,28,7674,34339,21011,5248
Qatar,18,27,6081,21582,27484,2604
Ethiopia,17,26,27215,140572,7835,3116
Iraq,23,26,1683,4561,2006,1009
Mali,14,26,24544,57577,5690,3105
Pakistan,20,26,30306,131423,22140,4803
Vietnam,14,26,3316,9258,6609,2112
Mozambique,18,25,12677,67967,22930,2873
South Korea,20,25,12008,54432,13595,3710
Bangladesh,21,24,4044,16655,14466,5848
East Timor,4,24,5328,6314,4568,1206
Romania,21,24,4679,20836,14007,1533
Somalia,8,24,53627,156194,7300,12755
Serbia,14,22,3263,11545,4932,484
Sri Lanka,8,22,4710,11490,1615,406
Georgia,11,21,18025,30026,10033,2852
Kenya,16,21,56245,321590,13507,1874
Bulgaria,13,20,7175,26960,6592,9208
Latvia,14,20,9579,23791,7687,5620
Algeria,12,19,6260,28752,5506,1721
Kazakhstan,13,19,16775,58939,39644,5779
Slovenia,16,19,13502,31347,9558,2403
Sudan,8,19,14950,21267,8873,2206
El Salvador,8,18,3917,9455,2415,458
Guinea,9,18,5077,8555,1535,600
Ecuador,12,17,2070,6400,3116,198
Peru,13,17,10097,56808,28871,1426
Saudi Arabia,11,17,7038,30566,10505,1721
Egypt,10,16,1495,5829,3287,1100
Morocco,10,16,4642,12656,10995,3341
Zimbabwe,5,16,14640,21306,4418,4462
Lithuania,10,15,3528,13256,6327,1465
Uzbekistan,11,15,40657,117474,19205,52125
Zambia,11,15,34330,107776,51499,19455
Senegal,8,14,9064,29121,12925,9074
South Sudan,7,14,15188,23846,1776,5486
