Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,865,1045,116362,719442,555011,89942
United States,569,641,567256,2951549,511165,372397
France,394,421,82997,520016,265656,74890
United Kingdom,268,291,91572,482192,223932,34544
Italy,228,254,62026,342538,138401,23242
Russia,209,234,162060,998639,177934,43295
Poland,214,231,106891,465037,311475,62907
Indonesia,119,179,137162,620229,281663,58215
Guatemala,69,176,68725,183237,68642,10099
Spain,156,166,45075,277076,76290,19730
India,119,143,143026,763262,115655,26760
Madagascar,63,126,95585,338334,49745,36399
Brazil,94,111,89893,364829,70582,42681
China,98,110,166934,759347,130341,47682
Japan,97,109,65085,375952,103015,21880
Austria,91,108,11845,61770,47952,9302
Netherlands,97,108,18953,119439,80417,34224
Belgium,88,107,27975,172340,65020,11572
Canada,88,102,48362,269719,69904,28963
Switzerland,90,102,24951,82535,73485,7659
Ukraine,85,94,54037,292975,94970,28638
Australia,89,93,45458,219688,55725,13910
United Republic of Tanzania,45,86,58186,272950,146461,18638
Lebanon,27,79,20542,55834,11874,4345
Colombia,53,71,162823,299122,56850,8184
Nepal,48,67,49019,254995,124529,65456
Sweden,57,65,31093,103100,44134,3772
Nigeria,46,63,65409,336740,57979,30288
Finland,56,62,30720,163052,50455,24169
Iran,48,62,12661,44383,13957,2847
Czech Republic,56,61,19224,103338,129750,35412
Haiti,44,58,19074,79463,31003,2985
Portugal,44,57,26576,105079,24661,6633
Philippines,42,56,55871,196716,44614,5569
Chad,22,55,24038,71900,20894,4033
Hungary,41,47,13954,63688,30940,4041
Cuba,20,45,40401,146969,25916,2048
Uganda,21,44,22398,81001,6849,3872
Argentina,36,42,15030,69142,26850,3156
Mexico,28,41,11767,39295,24330,4983
Slovakia,37,41,17638,93199,49373,10418
Turkey,34,38,66983,248089,35321,18537
Vietnam,19,38,10001,25621,18665,9147
Denmark,33,37,15200,77621,45615,10089
Iraq,33,37,16269,50751,14376,13991
Belarus,31,36,32713,159130,37279,15881
Malaysia,24,34,7833,35215,13273,5049
Romania,25,34,18091,52634,16289,3552
Ireland,31,33,16392,86920,28424,4124
Croatia,27,32,13934,49267,10462,2795
Greece,27,32,22941,100893,35312,4186
Mauritania,20,31,16034,70568,1645,2812
New Zealand,26,31,26921,79939,17737,6416
Congo-Kinshasa,24,30,112436,440315,118776,46909
Bangladesh,20,29,9088,27717,6350,16882
Chile,22,29,11298,48764,20470,4197
South Korea,23,29,13407,72919,16668,4288
Ecuador,20,28,5655,21759,6586,687
Norway,26,28,138518,569733,78616,251919
South Africa,21,28,29124,61104,8042,2412
Somalia,20,27,110644,406542,289385,74630
Taiwan,24,27,4748,21239,12915,1425
Thailand,21,27,7984,23136,32866,23597
Libya,13,25,11802,38671,4894,1462
Peru,18,25,7773,30129,10171,1454
Ethiopia,14,24,32855,147880,7657,12572
Pakistan,16,23,11942,49247,6920,2213
Serbia,17,22,6018,20424,8817,1433
Israel,16,21,3108,13224,5583,1728
Kazakhstan,13,21,19677,77166,15236,8094
Kenya,15,20,64028,318455,12875,6872
Slovenia,15,19,14754,34907,17454,4555
Mali,13,18,18290,85725,49197,8168
Tajikistan,8,18,10922,42031,13650,4261
Burundi,7,17,7796,25056,9302,4390
Latvia,14,17,13322,50007,10549,3327
Lithuania,12,17,11255,60411,13675,5019
Bulgaria,11,16,3726,15924,5596,1869
Ghana,12,16,4872,21142,6268,569
Qatar,10,16,2673,15087,20129,2710
Saudi Arabia,13,16,8770,28073,5332,1112
Mozambique,12,15,10514,37983,3798,3800
Zimbabwe,8,15,24554,81229,10933,5945
Honduras,7,14,11080,41572,10954,3344
Togo,9,14,18069,39005,22182,18570
Egypt,8,13,2563,5856,3212,1737
Estonia,8,13,3936,14967,4015,535
Luxembourg,8,13,1374,7198,6838,1020
Uzbekistan,10,13,6865,23452,2412,1083
Bolivia,8,12,7433,31403,8645,1581
Costa Rica,7,12,14377,48270,1959,628
Dominican Republic,6,12,1015,2384,1452,363
Kyrgyzstan,5,12,2203,7838,2861,763
United Arab Emirates,8,12,9588,17993,3316,824
Algeria,9,11,4431,16442,3807,228
Bosnia and Herzegovina,7,11,9344,28418,7950,705
Georgia,7,11,1409,5520,3238,2034
Morocco,6,11,1158,4086,7292,1942
Sri Lanka,7,11,10812,54667,7044,1153
Zambia,7,11,7551,37080,11330,24433
Azerbaijan,7,10,7981,32149,4782,7127
Cyprus,8,10,8273,33623,3826,1003
Hong Kong,7,10,624,2650,1689,116
Panama,7,10,9411,29354,3194,260
Puerto Rico,6,10,3721,10689,2823,1522
Singapore,6,10,113,369,1459,157
Malawi,5,9,8681,36568,8074,17343
Moldova,8,9,4700,21755,4866,699
