Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,798,950,117872,705774,532737,95443
United States,559,659,3401243,6886328,555442,290855
Guatemala,151,472,112724,258067,39967,7524
France,411,450,68733,429823,308858,77788
United Kingdom,248,282,69469,447145,210574,37177
Italy,207,243,46171,297259,117160,21053
Poland,185,226,117899,438687,135074,45361
Russia,166,213,180423,873715,160560,32395
Spain,146,171,42307,202238,67238,13825
India,114,150,124379,555044,180705,23256
Indonesia,98,137,139041,551533,282329,57906
Brazil,106,130,85150,559888,99081,41658
Austria,97,120,11633,65807,55564,9110
Switzerland,96,115,19296,105514,67831,10956
Congo-Kinshasa,42,112,112253,362316,261588,99812
Netherlands,99,111,25097,116755,78508,35613
China,93,103,103537,508732,101262,41352
Australia,85,100,28344,151828,74936,6491
Japan,93,100,243846,642754,98727,23636
Belgium,81,98,40593,160740,65662,14458
Philippines,48,98,22496,94027,30605,6583
Ukraine,69,98,38445,153011,55315,18891
Canada,86,95,36792,179079,57842,29239
Cuba,37,91,16809,37846,11084,1554
Dominican Republic,53,87,21791,62434,15149,506
Czech Republic,58,80,35957,152957,135662,45261
Nepal,58,77,45547,210959,155067,57066
Colombia,52,71,38620,107862,41392,4205
Nigeria,47,62,82951,381925,62688,36272
Iran,44,61,8155,25661,14757,2704
Finland,45,58,23680,114659,32339,18894
United Republic of Tanzania,40,56,56784,282257,208549,31165
Mauritania,34,55,54547,171320,4617,3489
Sweden,46,55,28806,101653,41070,9520
Madagascar,34,52,113661,526577,106994,44216
Mexico,32,52,11439,38032,34476,7253
Niger,13,51,28958,48673,8312,12361
Hungary,43,49,13803,48545,98950,5246
Portugal,39,49,18431,87207,20247,3307
Argentina,38,48,30773,163305,24082,7252
Malaysia,36,48,4773,17265,8990,1561
Chile,34,46,20983,81017,43270,10528
Romania,27,41,21505,72540,29521,2611
Turkey,34,41,22053,117138,23410,7738
Slovakia,30,39,15009,69298,48728,8771
Uganda,15,39,26608,61829,5157,997
Bangladesh,26,38,11120,43605,12296,18042
Belarus,28,37,28036,85480,19974,4741
Denmark,30,36,14392,54886,42814,7792
Chad,19,35,42957,177005,14378,6905
Lebanon,23,33,9906,42669,7417,1496
Honduras,8,32,1248,2667,79,120
Ireland,28,32,27948,122114,24827,7138
South Africa,18,30,7772,28471,4931,2460
Greece,22,29,9806,39245,15073,2320
Norway,25,29,148338,579220,89309,376467
South Korea,20,29,11237,45374,18186,3076
Iraq,24,28,3755,11072,9268,3571
Thailand,23,28,21298,59016,9562,3994
Ethiopia,14,27,24728,111753,6190,2745
Croatia,21,26,7317,27394,8775,2765
Ghana,14,26,18678,87176,2972,236
Vietnam,14,26,2269,11277,6469,2201
Ecuador,9,25,5559,10850,1769,346
Singapore,10,25,261,673,1918,408
Israel,16,24,8324,27939,5875,6279
New Zealand,22,24,25454,88571,18519,6389
Pakistan,15,24,7942,39642,5863,507
Taiwan,19,24,7466,25437,14697,1719
Haiti,12,22,60766,81051,9101,6391
Libya,16,22,8474,39831,2914,1306
Peru,14,20,7177,29911,7188,1610
Kenya,14,19,87888,344206,12484,1295
Mali,14,19,13355,70799,18998,4180
Qatar,12,18,5075,22788,31965,3522
Serbia,14,18,3212,13177,3275,569
Somalia,10,18,18728,79078,45314,10647
Kazakhstan,13,17,25228,67894,17166,11285
